,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
687,4665,2,826,True,3465.0,1371,2323,1778,846,614,1294,0.9367544932285166,-1,0,320
688,15373,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0,1
689,15373,14,288,True,394.0,186,183,202,137,211,195,0.9579648932478444,-1,0,2440
690,13155,2,5,False,1.0,1,1,1,1,1,1,1.0,0,0,10
691,13155,2,5,True,1605.0,43,119,35,24,16,23,0.5091643942883062,-1,-1,3746
692,12985,8,1953,False,3.0,5,10,9,1,3,4,1.2411303630363038,1,1,0
693,12985,8,1953,True,3235.0,8055,10268,10726,3013,9671,6598,1.5001,1,1,247
694,11226,2,108,False,8.0,12,4,4,4,33,17,1.1386363569738596,1,0,4
695,11226,2,108,True,3393.0,990,606,683,374,2230,1056,0.8245570569846256,-1,0,274
696,10527,2,224,False,3.0,3,3,1,5,2,3,1.0,0,0,3
697,10527,2,224,True,139.0,1203,344,790,1915,833,2134,1.6169707980226289,1,1,908
698,4379,28,16498,False,2.0,1,1,1,1,1,1,0.0837935664799965,-1,-1,1
699,4379,28,16498,True,5.0,1,1,1,1,1,1,1.0,0,0,7
700,2519,4,3734,False,17.0,15,4,18,17,32,2,0.9999876347928508,-1,0,0
701,2519,4,3734,True,432.0,417,120,411,670,850,35,0.9999865221413636,-1,0,26
702,2717,10,2060,False,9.0,7,5,6,5,9,12,0.9999825011085252,-1,0,0
703,2717,10,2060,True,476.0,798,688,788,324,1030,1161,1.0000588336955982,1,0,93
704,3839,2,4730,False,8.0,2,1,1,1,3,5,0.7120380791573442,-1,-1,5
705,3839,2,4730,True,275.0,11,7,14,5,20,10,0.7881793086352874,-1,-1,68
706,13458,2,485,False,1.0,1,1,1,1,1,1,1.0,0,0,2
707,13458,2,485,True,55.0,410,349,365,514,464,356,1.2470708402173112,1,1,2502
708,4033,2,102,False,1.0,1,1,1,1,1,1,1.0,0,0,6
709,4033,2,102,True,177.0,206,95,302,183,238,212,1.054579876887221,1,0,1791
710,6081,2,7,False,6.0,3,3,1,4,1,5,0.810615291199098,-1,0,4
711,6081,2,7,True,855.0,412,347,281,462,196,772,0.9099990161981386,-1,0,812
712,10316,3,1743,False,2.0,2,1,1,1,4,1,1.0,0,0,0
713,10316,3,1743,True,69.0,63,2,4,9,300,2,0.9999955617715356,-1,0,74
714,16483,4,760,False,31.0,47,51,39,21,60,66,1.0,0,0,1
716,4634,2,139,False,1.0,1,1,1,1,1,1,1.0,0,0,3
717,4634,2,139,True,72.0,752,607,598,1019,925,610,1.877065072707852,1,1,2927
718,3440,2,2514,False,99.0,9,9,11,12,10,4,0.7654331965003298,-1,-1,7
719,3440,2,2514,True,1566.0,29,15,39,45,37,8,0.846118833823621,-1,0,62
720,13750,6,172,False,1.0,2,1,1,2,2,3,1.0939226519337018,1,0,0
721,13750,6,172,True,279.0,286,510,159,78,368,316,1.000005742330838,1,0,145
722,2963,0,13206,False,223.0,1047,2652,922,193,769,701,6.099794989851727,1,1,12
723,2963,0,13206,True,64.0,258,596,225,74,162,233,3.588167469417684,1,1,4
724,5671,10,554,False,1.0,4,2,2,6,3,7,1.7586141452773307,1,1,2
725,5671,10,554,True,307.0,417,320,458,352,319,636,1.000037843470031,1,0,353
726,4462,4,7940,False,48.0,32,17,13,24,48,57,0.9999999920231342,-1,0,1
727,4462,4,7940,True,13.0,497,244,256,596,682,706,1.0854695217074513,1,0,8
728,3541,3,87,False,1.0,3,3,2,2,3,3,1.6452991452991454,1,1,1
729,3541,3,87,True,1964.0,1014,855,1005,882,1358,968,0.8261960702697908,-1,0,1659
730,3504,1,947,False,5.0,5,6,4,5,4,6,1.0,0,0,11
731,3504,1,947,True,575.0,46,51,37,44,42,56,0.5063760278290796,-1,-1,93
732,14132,2,10215,False,53.0,105,87,87,108,134,111,1.881596620725161,1,1,14
733,14132,2,10215,True,374.0,361,143,163,353,790,358,0.9999999994115653,-1,0,11
734,15322,4,775,False,21.0,10,5,3,9,7,24,0.8611277108590237,-1,0,0
735,15322,4,775,True,2547.0,2040,2098,977,1679,1406,4041,0.8461545560340558,-1,0,107
736,14529,25,1182,False,2.0,3,8,3,1,2,1,1.0000000004975265,1,0,0
737,14529,25,1182,True,4755.0,4784,12088,5046,1638,3428,1719,1.0,0,0,155
738,9470,4,2214,False,50.0,29,54,15,32,15,27,0.4878524289702448,-1,-1,2
739,9470,4,2214,True,3413.0,1009,1874,480,811,354,1527,0.2195007646261882,-1,-1,20
740,11799,2,408,False,84.0,2,2,2,1,5,2,0.1845732396591559,-1,-1,4
742,13057,1,972,False,1.0,2,2,3,1,1,2,1.028532608695652,1,0,0
743,13057,1,972,True,2050.0,867,1198,1047,562,896,634,0.7233788336214432,-1,-1,144
744,10220,11,168,False,2.0,1,1,1,1,1,1,0.9999174186918152,-1,0,3
745,10220,11,168,True,365.0,328,261,342,325,246,468,0.9877755844136632,-1,0,2346
746,16002,3,729,False,1.0,2,3,1,3,3,2,1.0087053292405987,1,0,0
747,16002,3,729,True,1355.0,643,113,24,494,2053,531,0.9466339772125796,-1,0,234
748,13836,13,5127,False,1.0,23,18,22,22,11,43,2.3670158976080287,1,1,0
749,13836,13,5127,True,14.0,3477,2854,3527,3556,2404,5043,4.211893167718847,1,1,82
750,1250,2,485,False,1.0,1,1,1,1,1,1,1.0,0,0,2
751,1250,2,485,True,544.0,81,103,85,94,67,58,0.796994395259219,-1,-1,2502
752,7939,22,6885,False,3.0,2,6,1,2,1,1,1.0,0,0,0
753,7939,22,6885,True,239.0,185,617,98,99,34,78,0.999971288604484,-1,0,37
754,14742,9,6500,False,13.0,4,4,4,3,3,4,0.5592400716458938,-1,-1,1
755,14742,9,6500,True,108.0,35,38,49,27,29,31,0.7685960155605328,-1,-1,26
756,5007,2,11515,False,59.0,202,204,93,102,169,444,1.3625934461447111,1,1,4
757,5007,2,11515,True,244.0,2714,2490,1188,765,1806,7320,2.1124227028456506,1,1,9
758,11768,22,354,False,1.0,1,1,2,1,1,1,1.0,0,0,0
759,11768,22,354,True,280.0,116,96,69,225,114,78,0.8460399355991931,-1,0,443
762,13461,17,14010,False,72.0,80,176,66,46,37,74,1.0000000031883438,1,0,4
763,13461,17,14010,True,135.0,373,1122,256,74,95,320,1.112872657741904,1,0,5
764,15182,1,972,False,1.0,1,1,1,1,1,1,1.0,0,0,1
765,15182,1,972,True,81.0,69,68,34,46,106,92,0.9911003585860614,-1,0,144
766,15778,13,3593,False,29.0,44,62,27,28,50,55,1.0,0,0,0
767,15778,13,3593,True,4418.0,3713,3331,2879,2209,5208,4937,1.0,0,0,16
768,206,1,11323,False,13.0,6,4,3,7,5,9,0.9999990352447014,-1,0,19
769,206,1,11323,True,6.0,3,4,2,1,4,4,0.9999865394229204,-1,0,18
770,8313,22,104,False,2.0,3,3,3,5,2,4,1.0000039558618767,1,0,0
771,8313,22,104,True,273.0,155,79,196,274,54,172,0.999990094463906,-1,0,26
772,7671,2,309,False,1.0,1,1,1,1,1,1,1.0,0,0,5
773,7671,2,309,True,206.0,46,43,35,33,77,41,0.8119649433079101,-1,0,909
774,5243,2,102,False,3.0,3,4,3,3,4,3,1.0,0,0,5
775,5243,2,102,True,61.0,478,284,618,258,480,749,1.3901854130821285,1,1,1791
776,7644,0,16072,False,247.0,949,88,2281,1829,339,208,1.1000999249523842,1,0,2
777,7644,0,16072,True,697.0,353,32,703,694,164,173,0.9999999990904463,-1,0,2
778,13265,2,83,False,2.0,1,1,1,2,1,1,0.8817629615948944,-1,0,7
779,13265,2,83,True,588.0,104,93,81,234,40,73,0.812867529427663,-1,0,2455
780,6219,7,110,False,1.0,1,1,1,1,1,1,1.0,0,0,56
781,6219,7,110,True,1.0,2,2,1,3,2,2,1.0000911157024794,1,0,95
782,11875,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0,0
783,11875,11,168,True,271.0,106,52,69,235,58,118,0.8369596833317775,-1,0,2346
784,9952,2,485,False,1.0,1,1,1,1,1,1,1.0,0,0,3
785,9952,2,485,True,390.0,41,27,46,31,45,55,0.8115992470731714,-1,0,2502
786,8169,11,39,False,1.0,1,1,2,1,1,1,1.0,0,0,3
787,8169,11,39,True,1094.0,1927,2810,1899,1129,1787,2008,1.0387894837266691,1,0,3928
788,3594,2,701,False,8.0,5,5,6,6,3,6,0.8405103668261563,-1,0,3
789,3594,2,701,True,3270.0,1668,1768,1472,2177,1565,1356,0.8117350358647478,-1,0,1001
790,15908,20,152,False,1.0,1,1,1,1,1,1,1.0,0,0,0
791,15908,20,152,True,5.0,2,1,2,2,1,3,0.999999998984741,-1,0,226
792,13639,15,3091,False,18.0,55,25,100,51,73,24,1.326498635246061,1,1,3
793,13639,15,3091,True,241.0,691,228,1747,331,967,180,1.0833176375942508,1,0,15
796,7344,2,615,False,41.0,72,67,76,56,41,120,1.0000152659227186,1,0,4
797,7344,2,615,True,5798.0,3306,4082,3113,2249,2118,4966,0.7647011704308895,-1,-1,117
798,9499,11,42,False,2.0,10,20,8,6,7,10,1.063785312249344,1,0,2
799,9499,11,42,True,3426.0,3350,6484,3828,867,1180,4393,0.9686532077364324,-1,0,615
800,9872,2,485,False,1.0,1,1,1,1,1,1,1.0,0,0,2
801,9872,2,485,True,269.0,73,55,73,77,70,92,0.8717853103650195,-1,0,2502
802,12348,2,485,False,1.0,1,1,1,2,1,1,1.0,0,0,5
803,12348,2,485,True,68.0,550,560,484,504,773,429,1.3154451540139274,1,1,2502
804,6985,2,2079,False,39.0,1,1,1,1,1,1,0.4007906289338504,-1,-1,2
805,6985,2,2079,True,933.0,6,2,7,7,6,7,0.618685941872858,-1,-1,64
806,7936,2,4678,False,56.0,68,53,72,33,101,81,1.0000110680299892,1,0,7
807,7936,2,4678,True,3182.0,3193,2671,3198,1700,4337,4060,1.0,0,0,92
808,3198,3,1954,False,20.0,2,1,4,2,1,2,0.3934012796730535,-1,-1,0
809,3198,3,1954,True,3251.0,23,15,31,41,9,18,0.4441226261093892,-1,-1,44
810,3803,17,1717,False,1.0,23,14,22,16,49,12,5.879177453494084,1,1,0
811,3803,17,1717,True,7.0,483,321,507,233,1119,237,5.283158219879379,1,1,29
812,10514,0,1397,False,616.0,1384,91,881,1518,4426,5,5.499451252461662,1,1,7
813,10514,0,1397,True,718.0,1161,260,665,1071,3808,3,15.714288109459527,1,1,10
814,15282,5,5692,False,9.0,15,10,5,9,23,27,1.0000000000865408,1,0,0
815,15282,5,5692,True,4751.0,3270,2714,617,170,6155,6692,1.0,0,0,24
816,9880,0,10611,False,1524.0,6308,5383,1857,11337,5599,7363,2.3099078341013826,1,1,5
818,10773,4,156,False,19.0,103,25,40,20,34,396,3.8412683168408974,1,1,1
819,10773,4,156,True,783.0,5419,1856,3988,3086,4026,14139,2.125137500814439,1,1,97
820,9728,2,422,False,1.0,1,1,1,1,1,1,1.0,0,0,7
821,9728,2,422,True,107.0,74,84,94,132,40,22,0.9999669088491324,-1,0,1002
822,2054,10,15915,False,53.0,41,48,64,24,37,33,0.999999999999902,-1,0,0
823,2054,10,15915,True,986.0,1022,1245,1072,694,1212,887,1.0,0,0,11
824,1954,7,127,False,1.0,2,2,2,1,1,2,1.3994746117780068,1,1,60
825,1954,7,127,True,1.0,2,1,2,2,5,2,1.0000324228452064,1,0,78
826,10234,3,1565,False,3.0,1,1,2,1,1,1,0.6458559106041606,-1,-1,0
827,10234,3,1565,True,531.0,6,9,5,11,3,4,0.6605387042482439,-1,-1,171
828,7243,41,5682,False,1.0,1,1,1,1,1,1,1.0,0,0,0
830,12268,4,1848,False,2.0,2,1,4,1,2,1,1.0,0,0,0
831,12268,4,1848,True,16.0,95,19,272,25,130,28,2.78564275485658,1,1,71
834,1954,7,1389,False,1.0,6,5,4,9,5,9,1.6574770500944291,1,1,60
835,1954,7,1389,True,1.0,6,7,5,6,9,4,1.510054192644516,1,1,81
836,9972,2,21,False,7.0,2,2,2,3,2,3,0.7038432379519385,-1,-1,8
837,9972,2,21,True,491.0,345,390,537,467,115,217,0.9513345191673456,-1,0,1252
838,10045,17,6970,False,18.0,6,7,1,11,5,6,0.6187900127223412,-1,-1,1
839,10045,17,6970,True,472.0,89,72,19,91,171,90,0.9999869566036852,-1,0,40
840,12975,13,2177,False,1.0,1,1,1,1,1,1,1.0,0,0,0
841,12975,13,2177,True,155.0,11,17,7,17,10,2,0.2023524524615827,-1,-1,44
842,2568,2,1287,False,4.0,1,1,1,1,1,1,0.6635908510847157,-1,-1,7
843,2568,2,1287,True,3992.0,82,43,85,54,127,101,0.5238111631290993,-1,-1,1009
844,14948,2,5,False,1.0,1,1,1,1,1,1,1.0,0,0,2
845,14948,2,5,True,162.0,194,161,280,115,197,218,1.0980507543520546,1,0,3746
846,14880,2,4600,False,7.0,3,8,4,2,1,1,0.5054968287526428,-1,-1,10
847,14880,2,4600,True,59.0,31,82,26,25,16,7,0.9999666894776916,-1,0,138
848,14923,18,229,False,2.0,2,1,1,2,2,2,1.0,0,0,0
849,14923,18,229,True,21.0,49,21,9,69,86,58,1.0752514601433816,1,0,256
850,4209,2,275,False,4.0,1,1,1,1,2,1,0.6967150496562261,-1,-1,21
851,4209,2,275,True,732.0,1,1,1,1,1,1,0.6867548116772458,-1,-1,1223
852,16021,3,87,False,1.0,2,2,2,2,2,2,1.5992076154401589,1,1,2
853,16021,3,87,True,792.0,276,255,293,394,261,177,0.9584441497846874,-1,0,1659
854,14084,2,787,False,50.0,2,2,1,3,1,2,0.7241385006791862,-1,-1,2
855,14084,2,787,True,1424.0,27,43,15,52,15,12,0.6335114851641587,-1,-1,108
856,13521,31,12674,False,1.0,27,4,23,49,50,7,14429.50138504155,1,1,0
858,10539,9,3174,False,1.0,1,1,1,1,1,1,1.0,0,0,6
859,10539,9,3174,True,1.0,1,1,1,1,1,1,1.0,0,0,45
860,10858,27,927,False,1.0,1,1,1,1,1,1,1.0,0,0,0
862,15489,11,168,False,1.0,1,1,1,1,1,1,1.0,0,0,0
863,15489,11,168,True,1890.0,334,261,80,107,894,329,0.694668460808839,-1,-1,2346
864,3848,10,33,False,17.0,1,1,1,1,1,1,0.5685883179934359,-1,-1,5
865,3848,10,33,True,28.0,1,1,1,1,1,1,0.5336980911721004,-1,-1,118
866,11134,2,5,False,1.0,1,1,1,1,2,1,1.0,0,0,3
867,11134,2,5,True,707.0,199,126,227,212,165,266,0.8498323381935111,-1,0,3746
868,747,7,3311,False,1.0,4,6,3,4,4,5,1.0232642353320789,1,0,180
869,747,7,3311,True,1.0,1,1,1,1,1,1,1.0,0,0,9
870,7385,23,3184,False,4.0,3,1,1,3,6,5,0.8265148727290068,-1,0,0
871,7385,23,3184,True,81.0,129,127,14,61,369,74,3.8381565222855136,1,1,8
872,14864,4,15713,False,82.0,34,51,14,40,13,50,0.7203608605659999,-1,-1,1
873,14864,4,15713,True,25.0,517,671,114,628,74,1098,1.2143163340662182,1,1,15
874,8832,14,982,False,1.0,2,3,2,2,2,2,1.0992401077775424,1,0,1
875,8832,14,982,True,10.0,24,30,8,26,34,20,2.574240892934213,1,1,110
876,7262,2,59,False,7.0,6,6,8,3,5,6,0.842772828916016,-1,0,11
877,7262,2,59,True,4099.0,189,261,214,62,77,331,0.3329071212109029,-1,-1,886
878,5662,18,31,False,1.0,1,1,1,1,1,1,1.0,0,0,1
879,5662,18,31,True,159.0,61,72,79,40,63,50,0.9087695236979948,-1,0,975
880,1700,10,1399,False,1.0,7,1,9,16,5,6,1.1023108195447102,1,0,2
881,1700,10,1399,True,2056.0,1184,204,1371,1414,1429,1501,0.5270551651419293,-1,-1,677
882,16741,22,10922,False,19.0,36,17,99,36,19,9,1.0,0,0,0
883,16741,22,10922,True,3713.0,2341,1189,5196,3664,1379,276,0.9999967688973076,-1,0,10
884,9495,15,1374,False,152.0,44,4,5,2,207,1,0.999992590713327,-1,0,0
885,9495,15,1374,True,2628.0,4703,3250,5197,1127,13471,469,1.0000888888888888,1,0,27
886,1743,1,2617,False,1.0,1,1,1,1,1,1,1.0,0,0,31
887,1743,1,2617,True,5.0,1,1,1,1,1,1,0.9914604213220564,-1,0,176
888,7136,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0,0
889,7136,3,31,True,10.0,57,34,67,123,34,26,1.0608108144496486,1,0,4666
890,9584,11,42,False,1.0,1,1,1,1,1,1,1.0,0,0,0
891,9584,11,42,True,24.0,14,23,8,12,6,23,0.9999987066854216,-1,0,615
892,4338,1,1280,False,1.0,1,2,2,1,1,1,1.0,0,0,0
893,4338,1,1280,True,438.0,563,886,402,302,779,445,1.1050682084766756,1,0,295
894,14468,2,5,False,1.0,1,1,1,1,1,1,1.0,0,0,7
895,14468,2,5,True,85.0,65,36,99,57,77,54,0.9899957100749464,-1,0,3746
896,4784,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0,0
897,4784,11,39,True,918.0,395,213,648,683,270,159,0.8990719771599545,-1,0,3928
898,15391,2,811,False,6.0,1,1,1,1,1,1,0.3851412784756913,-1,-1,3
899,15391,2,811,True,1721.0,3,1,4,6,1,2,0.2609936368410138,-1,-1,191
900,16433,11,6025,False,1.0,2,3,2,1,1,1,1.000094287481955,1,0,2
901,16433,11,6025,True,2.0,4,4,10,2,1,2,1.060495866040639,1,0,12
902,8270,22,653,False,4.0,6,1,2,2,1,22,1.0000582808498943,1,0,0
903,8270,22,653,True,2066.0,1124,772,364,322,93,4070,0.519833789364512,-1,-1,206
904,14144,10,89,False,2.0,2,1,1,3,2,3,1.0,0,0,0
905,14144,10,89,True,247.0,252,63,128,163,201,706,1.0000000009737862,1,0,411
906,1210,2,1103,False,8.0,3,3,2,6,2,2,0.7257955774135634,-1,-1,6
907,1210,2,1103,True,74.0,39,17,23,99,45,12,0.8580398660669893,-1,0,584
908,9712,0,1993,False,1355.0,304,407,411,63,117,524,0.4705930818400293,-1,-1,7
909,9712,0,1993,True,117.0,12,32,8,2,3,13,0.7000168764804905,-1,-1,0
910,12994,10,2060,False,1.0,1,1,1,1,1,1,1.0,0,0,3
911,12994,10,2060,True,6.0,15,40,11,9,12,4,1.598956381916773,1,1,93
912,10426,22,617,False,1.0,1,1,1,1,1,1,1.0,0,0,0
913,10426,22,617,True,296.0,96,205,70,133,40,33,0.5502175993866597,-1,-1,134
914,2970,21,44,False,2.0,3,8,2,1,1,3,4.501293880897996,1,1,0
915,2970,21,44,True,1731.0,1674,5315,1866,240,435,515,0.9999999981111332,-1,0,218
916,10581,1,11363,False,5.0,2,3,1,2,1,4,0.4863701954611046,-1,-1,0
917,10581,1,11363,True,431.0,40,35,12,12,16,125,0.5079918421308303,-1,-1,25
918,12471,5,13,False,1.0,1,1,1,1,1,1,1.0,0,0,0
919,12471,5,13,True,437.0,69,79,22,57,87,100,0.3626271138744693,-1,-1,593
920,489,2,278,False,1.0,1,1,1,1,1,1,1.0,0,0,3
921,489,2,278,True,234.0,1020,619,1410,1752,778,542,1.4791826837037905,1,1,4431
922,11449,11,3000,False,5.0,1,1,1,1,1,1,0.8748889768832934,-1,0,0
923,11449,11,3000,True,77.0,20,24,7,7,53,10,0.8590855282341264,-1,0,142
924,5424,1,2725,False,21.0,2,2,2,2,2,2,0.6715213883936957,-1,-1,16
925,5424,1,2725,True,125.0,2,3,2,2,2,3,0.6386752347635855,-1,-1,19
926,2265,2,485,False,1.0,1,1,1,1,1,1,1.0,0,0,6
927,2265,2,485,True,268.0,43,35,19,64,41,57,0.8315411612092083,-1,0,2502
928,6854,2,141,False,1.0,1,1,1,1,1,1,1.0,0,0,6
929,6854,2,141,True,54.0,91,101,52,159,58,87,1.0000250883887571,1,0,1524
930,3916,2,313,False,3.0,1,1,1,1,1,1,0.7809792843691148,-1,-1,1
931,3916,2,313,True,792.0,2011,3155,1402,2055,2119,1324,1.2195493373488646,1,1,2324
932,8103,24,10981,False,15.0,13,16,23,11,12,3,0.3409902671039269,-1,-1,0
933,8103,24,10981,True,1151.0,2312,907,2995,2669,3676,1313,11.725246198830408,1,1,58
934,11748,3,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
935,11748,3,23,True,2.0,9,7,13,5,12,8,1.0195478799510866,1,0,817
936,11834,2,755,False,4.0,4,3,3,4,4,4,1.0,0,0,7
937,11834,2,755,True,73.0,43,21,26,41,59,68,0.908435383950164,-1,0,387
938,8886,18,31,False,1.0,1,1,1,1,1,1,1.0,0,0,0
939,8886,18,31,True,19.0,5,2,8,3,12,2,0.979453414327516,-1,0,975
940,9682,14,3841,False,7.0,11,22,3,14,7,7,1.0000000000001277,1,0,7
941,9682,14,3841,True,2171.0,223,697,4,292,40,83,0.4999824322822446,-1,-1,70
942,3749,2,3636,False,223.0,68,23,22,136,103,56,0.99999999915966,-1,0,7
943,3749,2,3636,True,5784.0,2708,203,167,7785,3992,1392,0.0151736291106897,-1,-1,26
944,2075,2,348,False,12.0,7,2,4,7,10,11,0.9843805307231072,-1,0,4
945,2075,2,348,True,424.0,1135,80,1037,813,1485,2261,1.1019877615240392,1,0,447
946,8012,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0,0
947,8012,11,39,True,514.0,7,22,2,6,2,2,0.7988605478672058,-1,-1,3928
948,6144,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0,0
949,6144,11,39,True,1050.0,1971,1556,1154,654,3563,2930,1.0388175395538424,1,0,3928
950,11845,2,422,False,3.0,2,1,1,1,4,1,0.9146666666666666,-1,0,4
951,11845,2,422,True,346.0,733,654,194,825,1542,449,1.0460691454305693,1,0,1002
952,10548,8,1768,False,1.0,1,1,1,1,1,1,1.0,0,0,0
953,10548,8,1768,True,125.0,45,57,13,42,99,12,1.0,0,0,71
954,5799,16,2689,False,1.0,1,1,1,1,1,1,1.0,0,0,0
955,5799,16,2689,True,4.0,33,29,25,20,63,27,1.0000000045971829,1,0,30
956,1484,10,399,False,1.0,1,1,1,1,1,1,1.0,0,0,3
957,1484,10,399,True,278.0,51,49,54,50,47,53,0.7621795978554197,-1,-1,618
958,13643,11,8207,False,5.0,10,2,13,17,14,3,1.208195652264002,1,1,1
959,13643,11,8207,True,28.0,519,21,530,1083,910,51,1.2810960083541945,1,1,11
960,10947,2,337,False,1.0,1,1,1,1,1,1,1.0,0,0,4
961,10947,2,337,True,168.0,19,15,12,29,23,18,0.8608568409484437,-1,0,2178
962,2075,3,31,False,1.0,1,1,1,1,1,1,1.0,0,0,0
963,2075,3,31,True,142.0,140,174,138,196,104,89,0.975177304964539,-1,0,4666
964,11021,3,324,False,2.0,2,1,1,1,4,2,1.0,0,0,0
965,11021,3,324,True,6.0,79,34,83,81,165,31,1.4679969909006467,1,1,244
966,13251,17,5323,False,21.0,10,11,10,4,16,11,0.9999478598436348,-1,0,0
968,3350,22,45,False,2.0,1,1,1,1,1,1,0.9999706059487814,-1,0,0
969,3350,22,45,True,4.0,10,6,5,3,34,1,1.0000340931670824,1,0,51
970,754,2,245,False,62.0,10,14,8,10,14,2,0.9999698749227484,-1,0,6
971,754,2,245,True,42.0,53,40,8,18,188,9,1.000000000000081,1,0,19
972,9832,2,534,False,8.0,4,5,4,5,4,4,0.7209302325581395,-1,-1,3
973,9832,2,534,True,305.0,972,972,673,1401,681,1133,1.2339975859685972,1,1,631
974,3460,2,275,False,6.0,13,15,12,9,14,17,1.773261669024045,1,1,6
975,3460,2,275,True,3775.0,2979,3512,2662,1867,3339,3516,0.9999527693575796,-1,0,1223
976,13108,15,9603,False,1.0,1,1,1,1,1,1,1.0,0,0,0
977,13108,15,9603,True,7.0,37,1,104,17,55,9,1.789205031900996,1,1,39
978,4964,10,365,False,4.0,2,5,1,4,1,1,0.7620606855840241,-1,-1,12
979,4964,10,365,True,56.0,18,8,8,50,23,2,0.478178304126006,-1,-1,162
980,8664,2,12036,False,31.0,1,3,1,1,1,1,0.3059763430789542,-1,-1,4
981,8664,2,12036,True,21.0,1,1,2,1,1,1,0.6395659206663145,-1,-1,22
982,267,23,1751,False,13.0,45,76,78,49,6,18,1.8532637997753256,1,1,14
983,267,23,1751,True,1.0,1,1,2,1,1,1,1.0,0,0,1
984,3987,11,39,False,1.0,1,1,1,1,1,1,1.0,0,0,0
985,3987,11,39,True,1760.0,1688,1586,1887,2287,938,1744,0.9999894767530838,-1,0,3928
986,12823,2,275,False,1.0,1,1,1,1,1,1,1.0,0,0,11
987,12823,2,275,True,1133.0,87,71,82,75,178,27,0.6728023262751411,-1,-1,1223
988,4734,2,3008,False,146.0,11,17,4,13,12,9,0.999994481734356,-1,0,4
989,4734,2,3008,True,1434.0,45,62,6,71,45,39,0.523542345720879,-1,-1,16
990,2920,2,275,False,10.0,1,1,1,1,1,1,0.7134895469446982,-1,-1,6
991,2920,2,275,True,379.0,102,30,90,302,53,36,0.8234103141006152,-1,0,1223
992,7654,11,344,False,1.0,6,2,11,4,4,8,1.0000603879218024,1,0,2
993,7654,11,344,True,6026.0,3387,2281,4201,4052,2339,4062,0.5970547880892195,-1,-1,1206
994,4950,2,485,False,1.0,2,1,1,3,1,2,1.435240267938684,1,1,3
995,4950,2,485,True,437.0,756,572,588,912,861,845,1.3855773454415448,1,1,2502
996,11079,2,1129,False,17.0,4,3,3,3,6,4,0.4268716124661247,-1,-1,6
997,11079,2,1129,True,2869.0,55,77,42,47,71,40,0.5021388716414145,-1,-1,163
998,4341,2,25,False,3.0,3,3,2,3,3,2,1.0,0,0,4
999,4341,2,25,True,234.0,543,942,960,201,284,329,1.2088216939030572,1,1,1758
1000,14340,25,3985,False,1.0,1,1,1,1,1,1,1.0,0,0,0
1001,14340,25,3985,True,2080.0,18,5,10,5,60,12,0.1515283161270464,-1,-1,136
1002,8517,2,139,False,1.0,1,1,1,1,1,1,1.0,0,0,3
1003,8517,2,139,True,1579.0,161,206,95,83,248,173,0.5135096203630013,-1,-1,2927
1004,4528,0,11697,False,665.0,2089,1163,1544,4542,2941,255,2.0000800067809665,1,1,6
1005,4528,0,11697,True,356.0,809,593,583,1607,1180,80,1.000000003636499,1,0,2
1006,1316,7,515,False,1.0,2,2,2,3,1,2,1.0000955659906914,1,0,24
1007,1316,7,515,True,1.0,5,5,3,5,7,7,1.5505127998061858,1,1,45
1008,1282,22,6460,False,1.0,2,1,2,2,3,4,1.0767173680954223,1,0,0
1009,1282,22,6460,True,25.0,107,29,89,54,120,244,1.3640531972789116,1,1,13
1010,13904,14,288,False,1.0,1,1,1,1,1,1,1.0,0,0,0
1011,13904,14,288,True,141.0,30,56,14,23,16,40,0.8916345678140778,-1,0,2440
1012,9846,2,286,False,1.0,1,1,1,1,1,1,1.0,0,0,3
1014,6198,2,141,False,5.0,13,10,16,13,13,11,1.4323732497322017,1,1,14
1015,6198,2,141,True,1383.0,1158,1086,1005,1617,791,1293,0.992918585171842,-1,0,1524
1016,916,7,13590,False,1.0,9,7,3,15,7,11,1.5666920638041637,1,1,24
1017,916,7,13590,True,1.0,7,5,2,3,9,14,1.5918598078010175,1,1,14
1018,14233,9,1001,False,1.0,2,2,1,2,2,2,1.7516930022573365,1,1,3
1019,14233,9,1001,True,55.0,4,2,4,4,2,7,0.8320561958594368,-1,0,21
1020,8896,2,275,False,20.0,8,7,8,7,6,10,0.9776946938069748,-1,0,2
1021,8896,2,275,True,6951.0,3410,3396,2933,3621,2601,4501,0.5454584201910098,-1,-1,1223
1022,16020,10,3845,False,8.0,11,7,18,9,6,17,1.000038634711596,1,0,8
1023,16020,10,3845,True,10.0,32,22,56,29,1,53,1.000003956779812,1,0,19
1024,5624,15,1026,False,19.0,29,2,37,13,47,48,1.0,0,0,3
