,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
1378,17880,1,20417,False,1,1,1,1,1,1,1,1.0,0,0,1
1379,17880,1,20417,True,1,1,1,1,1,1,1,1.0,0,0,0
1382,13327,6,22210,False,16,412,32,20,4,1581,421,360.67331670822944,1,1,0
1386,14768,6,24252,False,10,3,2,5,2,2,2,0.18400000665422112,-1,-1,1
1387,14768,6,24252,True,30,6,8,6,5,4,6,0.1839999987756233,-1,-1,2
1388,4185,1,13829,False,1,1,1,1,1,1,1,1.0,0,0,1
1389,4185,1,13829,True,1,1,1,1,1,1,1,1.0,0,0,2
1390,33324,0,284,False,1,1,1,1,1,1,1,1.0,0,0,0
1391,33324,0,284,True,1,1,1,1,1,1,1,1.0,0,0,215
1392,39131,0,284,False,1,1,1,1,1,1,1,1.0,0,0,0
1393,39131,0,284,True,20,5,10,3,6,1,4,0.6467421480819835,-1,-1,215
1398,20196,1,21248,False,1,1,1,1,1,1,1,1.0,0,0,1
1399,20196,1,21248,True,1,1,1,1,1,1,1,1.0,0,0,1
1400,6765,1,27335,False,1,1,1,1,1,1,1,1.0,0,0,2
1401,6765,1,27335,True,1,1,1,1,1,1,1,1.0,0,0,1
1402,12725,1,21889,False,1,1,1,1,1,1,1,1.0,0,0,0
1403,12725,1,21889,True,1,1,1,1,1,1,1,1.0,0,0,0
1404,19754,0,4059,False,18,17,16,12,5,2,52,1.0,0,0,0
1405,19754,0,4059,True,40,73,70,15,94,1,184,1.0,0,0,3
1406,9461,4,12081,False,4,1,1,1,1,2,1,0.9376558603491272,-1,0,1
1407,9461,4,12081,True,5,1,1,1,1,1,1,0.21945137157107233,-1,-1,1
1408,8574,0,5381,False,2,17,2,9,3,57,12,11.375000000000002,1,1,0
1409,8574,0,5381,True,26,61,15,46,17,132,97,2.1160871455844705,1,1,10
1414,516,0,292,False,1,1,1,1,1,1,1,1.0,0,0,0
1415,516,0,292,True,1,1,1,1,1,1,1,1.0,0,0,232
1416,13283,1,2720,False,1,1,1,1,1,1,1,1.0,0,0,2
1417,13283,1,2720,True,1,1,1,1,1,1,1,1.0,0,0,2
1418,16201,1,16200,False,1,1,1,1,1,1,1,1.0,0,0,2
1419,16201,1,16200,True,1,1,1,1,1,1,1,1.0,0,0,2
1420,21810,4,25015,False,11,54,67,45,44,61,54,1.0,0,0,9
1421,21810,4,25015,True,11,11,16,5,11,11,10,1.0,0,0,0
1422,34387,1,26855,False,1,1,1,1,1,1,1,1.0,0,0,0
1423,34387,1,26855,True,1,1,1,1,1,1,1,1.0,0,0,0
1432,26647,1,3407,False,1,1,1,1,1,1,1,1.0,0,0,1
1433,26647,1,3407,True,1,1,1,1,1,1,1,1.0,0,0,5
1434,27632,0,31556,False,2,12,4,17,33,3,2,9.69938789390161,1,1,0
1435,27632,0,31556,True,8,39,30,51,80,23,13,7.000000000000001,1,1,2
1438,14255,1,19144,False,1,1,1,1,1,1,1,1.0,0,0,1
1439,14255,1,19144,True,1,1,1,1,1,1,1,1.0,0,0,2
1442,31050,2,121,False,4,17,65,4,12,5,1,16.489159001314057,1,1,0
1446,2360,1,4933,False,1,1,1,1,1,1,1,1.0,0,0,1
1447,2360,1,4933,True,1,1,1,1,1,1,1,1.0,0,0,4
1450,19986,1,16852,False,1,1,1,1,1,1,1,1.0,0,0,2
1451,19986,1,16852,True,1,1,1,1,1,1,1,1.0,0,0,2
1454,20618,1,9942,False,1,1,1,1,1,1,1,1.0,0,0,2
1455,20618,1,9942,True,1,1,1,1,1,1,1,1.0,0,0,3
1456,38150,0,712,False,1478,120,6,41,539,13,3,0.01014338668429068,-1,-1,0
1458,7684,1,586,False,1,1,1,1,1,1,1,1.0,0,0,1
1459,7684,1,586,True,1,1,1,1,1,1,1,1.0,0,0,5
1460,25109,0,7757,False,182,264,274,192,137,493,225,1.0,0,0,0
1461,25109,0,7757,True,209,482,538,356,194,880,440,4.50035,1,1,2
1462,12013,0,296,False,1,1,1,1,1,1,1,1.0,0,0,0
1463,12013,0,296,True,17,8,14,4,2,13,9,0.999961684521605,-1,0,139
1466,35081,1,28378,False,1,1,1,1,1,1,1,1.0,0,0,0
1467,35081,1,28378,True,1,1,1,1,1,1,1,1.0,0,0,0
1474,30745,1,37402,False,1,1,1,1,1,1,1,1.0,0,0,1
1475,30745,1,37402,True,1,1,1,1,1,1,1,1.0,0,0,0
1476,3499,1,20417,False,1,1,1,1,1,1,1,1.0,0,0,1
1477,3499,1,20417,True,1,1,1,1,1,1,1,1.0,0,0,0
1478,10159,1,38458,False,1,1,1,1,1,1,1,1.0,0,0,3
1479,10159,1,38458,True,1,1,1,1,1,1,1,1.0,0,0,0
1480,27696,1,6690,False,1,1,1,1,1,1,1,1.0,0,0,0
1481,27696,1,6690,True,1,1,1,1,1,1,1,1.0,0,0,7
1486,10276,1,9887,False,1,1,1,1,1,1,1,1.0,0,0,4
1487,10276,1,9887,True,1,1,1,1,1,1,1,1.0,0,0,3
1488,4800,1,9900,False,1,1,1,1,1,1,1,1.0,0,0,2
1489,4800,1,9900,True,1,1,1,1,1,1,1,1.0,0,0,2
1490,17182,1,2190,False,1,1,1,1,1,1,1,1.0,0,0,0
1491,17182,1,2190,True,1,1,1,1,1,1,1,1.0,0,0,0
1503,10737,6,27038,True,67,429,837,7,10,92,1200,24.32391523713421,1,1,0
1504,11632,9,24469,False,1,1,1,1,1,1,1,1.0,0,0,1
1505,11632,9,24469,True,1,1,1,1,1,1,1,1.0,0,0,0
1508,586,3,772,False,20,123,121,21,18,190,266,6.519903585205666,1,1,10
1509,586,3,772,True,1,57,44,4,9,68,158,192.92682926829266,1,1,1
1514,11686,1,5336,False,1,1,1,1,1,1,1,1.0,0,0,5
1515,11686,1,5336,True,1,1,1,1,1,1,1,1.0,0,0,4
1518,30852,1,3198,False,1,1,1,1,1,1,1,1.0,0,0,0
1519,30852,1,3198,True,1,1,1,1,1,1,1,1.0,0,0,2
1524,21592,1,22297,False,1,1,1,1,1,1,1,1.0,0,0,1
1525,21592,1,22297,True,1,1,1,1,1,1,1,1.0,0,0,2
1526,21449,0,12858,False,6,3,5,1,3,3,1,0.9479945753994717,-1,0,0
1527,21449,0,12858,True,9,5,4,3,8,9,2,0.9478268180503661,-1,0,4
1528,3233,1,4145,False,1,1,1,1,1,1,1,1.0,0,0,2
1529,3233,1,4145,True,1,1,1,1,1,1,1,1.0,0,0,2
1532,8310,6,12531,False,2,1,1,1,1,2,1,0.9999575028898035,-1,0,9
1533,8310,6,12531,True,2,1,1,1,1,1,1,0.9671945701357467,-1,0,2
1534,7557,1,7633,False,1,1,1,1,1,1,1,1.0,0,0,2
1535,7557,1,7633,True,1,1,1,1,1,1,1,1.0,0,0,1
1538,1269,1,11040,False,1,1,1,1,1,1,1,1.0,0,0,1
1539,1269,1,11040,True,1,1,1,1,1,1,1,1.0,0,0,4
1542,28241,1,7436,False,1,1,1,1,1,1,1,1.0,0,0,0
1543,28241,1,7436,True,1,1,1,1,1,1,1,1.0,0,0,1
1544,18458,9,31641,False,1,1,1,1,1,1,1,1.0,0,0,0
1545,18458,9,31641,True,1,1,1,1,1,1,1,1.0,0,0,1
1550,17430,1,14006,False,1,1,1,1,1,1,1,1.0,0,0,1
1551,17430,1,14006,True,1,1,1,1,1,1,1,1.0,0,0,2
1552,13991,0,6823,False,1,3,5,1,6,3,1,2.394236907730673,1,1,0
1553,13991,0,6823,True,9,22,42,10,36,13,7,8.000758333333334,1,1,6
1554,19570,1,23428,False,1,1,1,1,1,1,1,1.0,0,0,1
1555,19570,1,23428,True,1,1,1,1,1,1,1,1.0,0,0,2
1556,8288,4,37118,False,163,18,27,10,2,10,39,1.0,0,0,2
1557,8288,4,37118,True,28,8,14,5,2,5,14,0.7947019846417788,-1,-1,0
1560,29285,2,121,False,1,1,1,1,1,1,1,1.0,0,0,0
1561,29285,2,121,True,90,174,138,151,76,194,312,1.4544774088187264,1,1,473
1564,12266,4,18612,False,3,2,2,1,2,2,2,1.0,0,0,7
1565,12266,4,18612,True,1,1,1,1,1,1,1,1.0,0,0,0
1566,15292,3,10198,False,1,1,1,1,1,1,1,1.0,0,0,0
1567,15292,3,10198,True,1,1,1,1,1,1,1,1.0,0,0,2
1568,38906,0,1929,False,1,1,1,1,1,1,1,1.0,0,0,0
1569,38906,0,1929,True,3,3,2,5,1,2,3,1.0,0,0,220
1572,15516,1,12820,False,1,1,1,1,1,1,1,1.0,0,0,2
1573,15516,1,12820,True,1,1,1,1,1,1,1,1.0,0,0,1
1574,12227,1,13800,False,1,1,1,1,1,1,1,1.0,0,0,2
1575,12227,1,13800,True,1,1,1,1,1,1,1,1.0,0,0,2
1576,4175,4,8602,False,1,1,1,1,1,1,1,1.0,0,0,5
1577,4175,4,8602,True,1,1,1,1,1,1,1,1.0,0,0,0
1578,24042,1,5537,False,1,1,1,1,1,1,1,1.0,0,0,0
1579,24042,1,5537,True,1,1,1,1,1,1,1,1.0,0,0,0
1592,26342,1,17895,False,1,1,1,1,1,1,1,1.0,0,0,2
1593,26342,1,17895,True,1,1,1,1,1,1,1,1.0,0,0,2
1594,2152,1,8496,False,1,1,1,1,1,1,1,1.0,0,0,0
1595,2152,1,8496,True,1,1,1,1,1,1,1,1.0,0,0,3
1596,39760,0,574,False,3,1,1,1,1,1,1,0.84375,-1,0,0
1597,39760,0,574,True,55,2,1,2,3,1,1,0.4227964571330295,-1,-1,43
1598,1678,7,36781,False,15,20,7,5,29,31,30,1.5757575757575757,1,1,229
1599,1678,7,36781,True,1,1,1,1,1,1,1,1.0,0,0,0
1600,35412,5,11510,False,2,1,1,1,1,1,1,0.9999998729507023,-1,0,0
1601,35412,5,11510,True,17,26,20,27,44,15,23,1.0,0,0,19
1602,2085,6,10383,False,2,1,1,1,2,1,1,0.9999999998743169,-1,0,6
1603,2085,6,10383,True,2,1,1,1,1,1,1,0.6521739130434782,-1,-1,0
1604,14202,1,14201,False,1,1,1,1,1,1,1,1.0,0,0,0
1605,14202,1,14201,True,1,1,1,1,1,1,1,1.0,0,0,4
1606,1043,1,14631,False,1,1,1,1,1,1,1,1.0,0,0,2
1607,1043,1,14631,True,1,1,1,1,1,1,2,1.0,0,0,6
1614,14770,1,14307,False,1,1,1,1,1,1,1,1.0,0,0,1
1615,14770,1,14307,True,1,1,1,1,1,1,1,1.0,0,0,2
1616,32716,1,17183,False,1,1,1,1,1,1,1,1.0,0,0,0
1617,32716,1,17183,True,1,1,1,1,1,1,1,1.0,0,0,1
1618,35390,1,3256,False,1,1,1,1,1,1,1,1.0,0,0,0
1619,35390,1,3256,True,1,1,1,1,1,1,1,1.0,0,0,1
1620,4482,4,9719,False,330,54,45,53,46,55,72,0.7947388704930094,-1,-1,4
1621,4482,4,9719,True,28,17,20,15,15,13,23,0.7946757174558606,-1,-1,0
1624,24660,4,23613,False,1,44,35,32,88,44,22,5.318568568568568,1,1,3
1625,24660,4,23613,True,1,10,1,7,33,2,7,4.2266770081339615,1,1,0
1628,11083,1,5302,False,1,1,1,1,1,1,1,1.0,0,0,0
1629,11083,1,5302,True,1,1,1,1,1,1,1,1.0,0,0,1
1630,23196,1,10129,False,1,1,1,1,1,1,1,1.0,0,0,0
1631,23196,1,10129,True,1,1,1,1,1,1,1,1.0,0,0,2
1632,1066,1,29752,False,1,1,1,1,1,1,1,1.0,0,0,2
1633,1066,1,29752,True,1,1,1,1,1,1,1,1.0,0,0,0
1638,2869,1,15125,False,1,1,1,1,1,1,1,1.0,0,0,2
1639,2869,1,15125,True,1,1,1,1,1,1,1,1.0,0,0,2
1640,20852,1,6690,False,1,1,1,1,1,1,1,1.0,0,0,0
1641,20852,1,6690,True,1,1,1,1,1,1,1,1.0,0,0,7
1646,21497,1,33875,False,1,1,1,1,1,1,1,1.0,0,0,2
1647,21497,1,33875,True,1,1,1,1,1,1,1,1.0,0,0,0
1648,20938,1,22485,False,1,1,1,1,1,1,1,1.0,0,0,1
1649,20938,1,22485,True,1,1,1,1,1,1,1,1.0,0,0,2
1652,23942,0,26928,False,2,4,5,1,2,1,9,1.8837209302325582,1,1,0
1653,23942,0,26928,True,277,32,76,6,15,8,56,0.9530294117647059,-1,0,2
1654,28004,0,6478,False,259,507,432,465,516,400,723,1.2858142857142856,1,1,0
1656,4747,0,22951,False,1,1,1,1,1,1,1,1.0,0,0,0
1657,4747,0,22951,True,1,1,2,2,1,1,1,1.0,0,0,4
1662,20768,0,17402,False,50,350,320,744,398,29,257,301.8453865336658,1,1,0
1664,8572,0,5856,False,73,1362,127,13,6170,271,230,247.34186211798152,1,1,0
1668,17380,1,15779,False,1,1,1,1,1,1,1,1.0,0,0,1
1669,17380,1,15779,True,1,1,1,1,1,1,1,1.0,0,0,1
1670,27964,0,16186,False,1151,921,3838,396,59,303,8,0.8571428571428572,-1,0,0
1674,26071,1,9303,False,1,1,1,1,1,1,1,1.0,0,0,1
1675,26071,1,9303,True,1,1,1,1,1,1,1,1.0,0,0,2
1676,38768,0,29318,False,2117,297,939,477,22,42,7,0.25,-1,-1,0
1680,2736,4,35146,False,101,27,32,23,25,26,28,0.27026116044313214,-1,-1,44
1681,2736,4,35146,True,4,2,2,3,2,2,2,0.7947020627822479,-1,-1,0
1682,1019,4,596,False,22,9,14,9,3,13,6,1.0,0,0,22
1683,1019,4,596,True,1,1,1,1,1,1,1,1.0,0,0,0
1684,23239,1,15927,False,1,1,1,1,1,1,1,1.0,0,0,3
1685,23239,1,15927,True,1,1,1,1,1,1,1,1.0,0,0,1
1694,122,1,7516,False,1,1,1,1,1,1,1,1.0,0,0,6
1695,122,1,7516,True,1,1,1,1,1,1,1,1.0,0,0,5
1696,11412,1,19152,False,1,1,1,1,1,1,1,1.0,0,0,1
1697,11412,1,19152,True,1,1,1,1,1,1,1,1.0,0,0,0
1698,8803,1,27429,False,1,1,1,1,1,1,1,1.0,0,0,1
1699,8803,1,27429,True,1,1,1,1,1,1,1,1.0,0,0,0
1702,25268,4,21905,False,1,3,2,4,5,2,3,1.0000080268735858,1,0,2
1703,25268,4,21905,True,1,1,1,1,1,1,1,1.0,0,0,0
1704,15504,1,8591,False,1,1,1,1,1,1,1,1.0,0,0,4
1705,15504,1,8591,True,1,1,1,1,1,1,1,1.0,0,0,2
1706,15601,10,15600,False,1,1,1,1,1,1,1,1.0,0,0,0
1707,15601,10,15600,True,1,1,1,1,1,1,1,1.0,0,0,0
1712,33826,1,19127,False,1,1,1,1,1,1,1,1.0,0,0,0
1713,33826,1,19127,True,1,1,1,1,1,1,1,1.0,0,0,1
1722,33440,2,121,False,1,1,1,1,1,1,1,1.0,0,0,0
1723,33440,2,121,True,111,261,269,246,167,334,287,1.6348275143640063,1,1,473
1724,2245,1,2244,False,1,1,1,1,1,1,1,1.0,0,0,2
1725,2245,1,2244,True,1,1,1,1,1,1,1,1.0,0,0,3
1730,3467,1,3466,False,1,1,1,1,1,1,1,1.0,0,0,1
1731,3467,1,3466,True,1,1,1,1,1,1,1,1.0,0,0,1
1732,36622,2,2580,False,1,1,1,1,1,1,1,1.0,0,0,0
1733,36622,2,2580,True,1,9,18,9,9,4,4,1.0000847099181656,1,0,35
1736,7117,1,8643,False,1,1,1,1,1,1,1,1.0,0,0,1
1737,7117,1,8643,True,1,1,1,1,1,1,1,1.0,0,0,2
1738,13829,3,25284,False,1,1,1,1,1,1,1,1.0,0,0,2
1739,13829,3,25284,True,1,1,1,1,1,1,1,1.0,0,0,2
1742,2269,1,2268,False,1,1,1,1,1,1,1,1.0,0,0,2
1743,2269,1,2268,True,1,1,1,1,1,1,1,1.0,0,0,2
1744,30613,0,6961,False,1,1,1,1,1,1,1,1.0,0,0,0
1745,30613,0,6961,True,1,1,1,1,1,1,1,1.0,0,0,2
1747,2956,4,29945,True,33,88,5,75,84,169,108,2490.824365872406,1,1,0
1750,3866,4,24189,False,1,85,28,100,180,4,113,1.2583844754336901,1,1,7
1751,3866,4,24189,True,27,9,3,11,16,1,12,0.9999919731903067,-1,0,0
1754,18389,3,999,False,1,254,326,835,9,9,91,7518.219012221523,1,1,2
1755,18389,3,999,True,3,232,263,802,20,6,67,383.9805970116391,1,1,2
1760,20583,1,27612,False,1,1,1,1,1,1,1,1.0,0,0,0
1761,20583,1,27612,True,1,1,1,1,1,1,1,1.0,0,0,0
1762,1020,0,3141,False,1,1,1,1,1,1,1,1.0,0,0,0
1763,1020,0,3141,True,1,1,1,1,1,1,1,1.0,0,0,49
1766,23511,0,15656,False,1,1,1,1,1,1,1,1.0,0,0,0
1767,23511,0,15656,True,2,3,2,5,2,3,2,2.1302699244359773,1,1,26
1768,5394,1,2601,False,1,1,1,1,1,1,1,1.0,0,0,0
1769,5394,1,2601,True,1,1,1,1,1,1,1,1.0,0,0,1
1770,2004,1,24164,False,1,1,1,1,1,1,1,1.0,0,0,5
1771,2004,1,24164,True,1,1,1,1,1,1,1,1.0,0,0,0
1772,25774,1,12289,False,1,1,1,1,1,1,1,1.0,0,0,3
1773,25774,1,12289,True,1,1,1,1,1,1,1,1.0,0,0,6
1774,24676,0,24224,False,12,128,33,95,86,94,332,102.58520365752285,1,1,0
1776,23848,1,8714,False,1,1,1,1,1,1,1,1.0,0,0,1
1777,23848,1,8714,True,1,1,1,1,1,1,1,1.0,0,0,4
1782,17465,1,17464,False,1,1,1,1,1,1,1,1.0,0,0,1
1783,17465,1,17464,True,1,1,1,1,1,1,1,1.0,0,0,0
1784,22570,1,22569,False,1,1,1,1,1,1,1,1.0,0,0,0
1785,22570,1,22569,True,1,1,1,1,1,1,1,1.0,0,0,1
1788,23700,1,24343,False,1,1,1,1,1,1,1,1.0,0,0,1
1789,23700,1,24343,True,1,1,1,1,1,1,1,1.0,0,0,0
1794,6067,1,28605,False,1,1,1,1,1,1,1,1.0,0,0,0
1795,6067,1,28605,True,1,1,1,1,1,1,1,1.0,0,0,0
1798,30941,1,3753,False,1,1,1,1,1,1,1,1.0,0,0,1
1799,30941,1,3753,True,1,1,1,1,1,1,1,1.0,0,0,3
1800,11546,0,4442,False,160,76,122,18,9,11,219,0.4991807755324959,-1,-1,0
1802,6865,4,2298,False,1,17,19,7,30,9,19,5.318568568568568,1,1,4
1803,6865,4,2298,True,1,6,5,1,14,3,8,4.22667697782618,1,1,0
1804,19380,0,26217,False,6,10,5,5,6,6,27,5.375,1,1,0
1805,19380,0,26217,True,18,26,16,22,18,12,60,14.333333333333332,1,1,3
1806,15639,1,207,False,1,1,1,1,1,1,1,1.0,0,0,4
1807,15639,1,207,True,1,1,1,1,1,1,1,1.0,0,0,2
1812,35435,0,12605,False,2,4,4,4,3,5,3,1.1851848650871668,1,0,0
1813,35435,0,12605,True,11,10,10,10,9,8,11,1.0,0,0,3
1814,29862,1,29861,False,1,1,1,1,1,1,1,1.0,0,0,0
1815,29862,1,29861,True,1,1,1,1,1,1,1,1.0,0,0,1
1818,22923,0,28916,False,1,3,6,1,1,4,1,2.365204295288081,1,1,0
1819,22923,0,28916,True,2,1,2,1,1,1,1,0.960876995796702,-1,0,1
1820,27985,1,27484,False,1,1,1,1,1,1,1,1.0,0,0,0
1821,27985,1,27484,True,1,1,1,1,1,1,1,1.0,0,0,1
1826,37558,2,741,False,1,1,1,1,1,1,1,1.0,0,0,0
1827,37558,2,741,True,7,1,1,1,1,2,1,0.999991718495085,-1,0,42
1828,10443,2,121,False,1,1,1,1,1,1,1,1.0,0,0,1
1829,10443,2,121,True,10,5,1,22,1,1,2,0.999999999961279,-1,0,473
1830,22157,3,1791,False,1,1,1,1,1,1,1,1.0,0,0,1
1831,22157,3,1791,True,1,1,1,1,1,1,1,1.0,0,0,1
1832,8471,1,6302,False,1,1,1,1,1,1,1,1.0,0,0,1
1833,8471,1,6302,True,1,1,1,1,1,1,1,1.0,0,0,0
1838,19437,1,22294,False,1,1,1,1,1,1,1,1.0,0,0,1
1839,19437,1,22294,True,1,1,1,1,1,1,1,1.0,0,0,1
1840,25022,1,32013,False,1,1,1,1,1,1,1,1.0,0,0,0
1841,25022,1,32013,True,1,1,1,1,1,1,1,1.0,0,0,1
1842,39553,0,4628,False,40,16,13,9,26,22,8,0.3793017607647858,-1,-1,0
1843,39553,0,4628,True,12,82,97,76,150,71,17,1.0,0,0,9
1844,11144,1,2617,False,1,1,1,1,1,1,1,1.0,0,0,0
1845,11144,1,2617,True,1,1,1,1,1,1,1,1.0,0,0,1
1846,38399,1,1022,False,1,1,1,1,1,1,1,1.0,0,0,0
1847,38399,1,1022,True,1,1,1,1,1,1,1,1.0,0,0,3
1848,10536,1,36694,False,1,1,1,1,1,1,1,1.0,0,0,0
1849,10536,1,36694,True,1,1,1,1,1,1,1,1.0,0,0,0
1852,22410,1,37961,False,1,1,1,1,1,1,1,1.0,0,0,2
1853,22410,1,37961,True,1,1,1,1,1,1,1,1.0,0,0,0
1856,11251,1,13752,False,1,1,1,1,1,1,1,1.0,0,0,1
1857,11251,1,13752,True,1,1,1,1,1,1,1,1.0,0,0,1
1858,1708,0,8438,False,7,149,11,413,245,70,4,56.04598737601443,1,1,0
1859,1708,0,8438,True,10,80,14,216,135,32,5,21.015406417943844,1,1,1
1860,6124,1,5907,False,1,1,1,1,1,1,1,1.0,0,0,2
1861,6124,1,5907,True,1,1,1,1,1,1,1,1.0,0,0,5
1862,5826,1,10722,False,1,1,1,1,1,1,1,1.0,0,0,1
1863,5826,1,10722,True,1,1,1,1,1,1,1,1.0,0,0,2
1864,14233,0,2918,False,3,515,134,2235,95,6,106,740.6989613485442,1,1,0
1865,14233,0,2918,True,892,1345,772,3830,885,304,936,1.197670804245417,1,0,76
1868,6530,1,22543,False,1,1,1,1,1,1,1,1.0,0,0,2
1869,6530,1,22543,True,1,1,1,1,1,1,1,1.0,0,0,1
1870,1650,1,16302,False,1,1,1,1,1,1,1,1.0,0,0,5
1871,1650,1,16302,True,1,1,1,1,1,1,1,1.0,0,0,0
1872,21935,1,23297,False,1,1,1,1,1,1,1,1.0,0,0,1
1873,21935,1,23297,True,1,1,1,1,1,1,1,1.0,0,0,0
1874,28875,3,5192,False,1,1,1,1,1,1,1,1.0,0,0,1
1875,28875,3,5192,True,1,1,1,1,1,1,1,1.0,0,0,1
1876,5178,1,14819,False,1,1,1,1,1,1,1,1.0,0,0,6
1877,5178,1,14819,True,1,1,1,1,1,1,1,1.0,0,0,1
1878,27341,1,31627,False,1,1,1,1,1,1,1,1.0,0,0,2
1879,27341,1,31627,True,1,1,1,1,1,1,1,1.0,0,0,0
1884,9906,1,36905,False,1,1,1,1,1,1,1,1.0,0,0,4
1885,9906,1,36905,True,1,1,1,1,1,1,1,1.0,0,0,0
1886,6743,0,8355,False,511,515,45,543,43,22,1924,1.0476190476190477,1,0,0
1888,35277,1,27784,False,1,1,1,1,1,1,1,1.0,0,0,0
1889,35277,1,27784,True,1,1,1,1,1,1,1,1.0,0,0,0
1890,5869,1,26782,False,1,1,1,1,1,1,1,1.0,0,0,5
1891,5869,1,26782,True,1,1,1,1,1,1,1,1.0,0,0,0
1894,38378,1,22534,False,1,1,1,1,1,1,1,1.0,0,0,0
1895,38378,1,22534,True,1,1,1,1,1,1,1,1.0,0,0,4
1900,11177,1,37094,False,1,1,1,1,1,1,1,1.0,0,0,4
1901,11177,1,37094,True,1,1,1,1,1,1,1,1.0,0,0,0
1902,7045,1,2382,False,1,1,1,1,1,1,1,1.0,0,0,0
1903,7045,1,2382,True,1,1,1,1,1,1,1,1.0,0,0,4
1906,3364,1,3363,False,1,1,1,1,1,1,1,1.0,0,0,1
1907,3364,1,3363,True,1,1,1,1,1,1,1,1.0,0,0,2
1908,29042,2,121,False,3,7,3,8,4,17,3,7.258755641889961,1,1,0
1912,31426,1,2604,False,1,1,1,1,1,1,1,1.0,0,0,1
1913,31426,1,2604,True,1,1,1,1,1,1,1,1.0,0,0,8
1914,17960,4,24312,False,1,10,11,8,7,16,7,5.318568568568568,1,1,4
1915,17960,4,24312,True,1,2,3,1,1,1,4,2.7375375375375373,1,1,0
1916,27223,1,20426,False,1,1,1,1,1,1,1,1.0,0,0,0
1917,27223,1,20426,True,1,1,1,1,1,1,1,1.0,0,0,1
1918,24636,1,6535,False,1,1,1,1,1,1,1,1.0,0,0,1
1919,24636,1,6535,True,1,1,1,1,1,1,1,1.0,0,0,1
1920,19679,0,5394,False,38,29,31,27,27,50,9,0.11111111609003714,-1,-1,0
1921,19679,0,5394,True,36,55,55,54,52,104,12,1.0,0,0,7
1922,23949,5,212,False,1,1,1,1,1,1,1,1.0,0,0,0
1923,23949,5,212,True,34,8,5,3,21,3,8,0.868832008460265,-1,0,28
1924,27657,5,828,False,1,3,2,3,3,5,3,44.74411257479818,1,1,1
1925,27657,5,828,True,1,21,5,25,10,37,30,2.61343792574244,1,1,14
1932,18215,1,1414,False,1,1,1,1,1,1,1,1.0,0,0,1
1933,18215,1,1414,True,1,1,1,1,1,1,1,1.0,0,0,9
1936,10895,1,13973,False,1,1,1,1,1,1,1,1.0,0,0,5
1937,10895,1,13973,True,1,1,1,1,1,1,1,1.0,0,0,0
1938,3239,4,27881,False,51,15,9,7,18,37,5,1.0,0,0,49
1939,3239,4,27881,True,1,1,1,1,1,1,1,1.0,0,0,0
1940,34721,0,178,False,408,3,1,1,4,6,2,0.0031687307835981727,-1,-1,1
1942,18904,3,17353,False,1,1,1,1,1,1,1,1.0,0,0,1
1943,18904,3,17353,True,1,1,1,1,1,1,1,1.0,0,0,1
1944,29029,2,121,False,1,2,2,2,2,2,2,1.0000048110302626,1,0,0
1945,29029,2,121,True,385,387,205,300,612,429,389,1.0,0,0,473
1946,7935,1,2201,False,1,1,1,1,1,1,1,1.0,0,0,3
1947,7935,1,2201,True,1,1,1,1,1,1,1,1.0,0,0,2
1948,17190,1,757,False,1,1,1,1,1,1,1,1.0,0,0,2
1949,17190,1,757,True,1,1,1,1,1,1,1,1.0,0,0,0
1950,1415,1,32170,False,1,1,1,1,1,1,1,1.0,0,0,4
1951,1415,1,32170,True,1,1,1,1,1,1,1,1.0,0,0,0
1952,23786,1,2902,False,1,1,1,1,1,1,1,1.0,0,0,0
1953,23786,1,2902,True,1,1,1,1,1,1,1,1.0,0,0,8
1954,2029,1,18094,False,1,1,1,1,1,1,1,1.0,0,0,4
1955,2029,1,18094,True,1,1,1,1,1,1,1,1.0,0,0,0
1956,553,1,13871,False,1,1,1,1,1,1,1,1.0,0,0,2
1957,553,1,13871,True,1,1,1,1,1,1,1,1.0,0,0,2
1958,24179,1,10508,False,1,1,1,1,1,1,1,1.0,0,0,1
1959,24179,1,10508,True,1,1,1,1,1,1,1,1.0,0,0,0
1960,27360,6,36837,False,1,1,2,1,1,1,2,1.0,0,0,0
1961,27360,6,36837,True,29,1,1,1,1,1,1,0.8247902516158582,-1,0,0
1970,21289,0,18268,False,1,1,1,1,1,1,2,1.0,0,0,0
1971,21289,0,18268,True,7,4,10,1,1,2,8,1.0,0,0,5
1978,8040,1,21358,False,5,4,2,4,6,4,5,0.9999999994703107,-1,0,4
1979,8040,1,21358,True,1,2,1,1,3,2,1,3.8585858585858586,1,1,1
1982,28943,1,243,False,1,1,1,1,1,1,1,1.0,0,0,1
1983,28943,1,243,True,1,1,1,1,1,1,1,1.0,0,0,0
1986,4563,0,12505,False,12,1,2,1,1,1,2,0.8436702550779732,-1,0,0
1987,4563,0,12505,True,124,1,2,1,2,1,1,0.3109254580938957,-1,-1,6
1988,37725,0,23377,False,1,1,1,1,1,1,1,1.0,0,0,0
1989,37725,0,23377,True,1,1,1,1,1,1,1,1.0,0,0,5
1990,26865,1,19204,False,1,1,1,1,1,1,1,1.0,0,0,2
