,h_id,r_id,t_id,predicted_head,rank_filtered_anyburl,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,difference_psi,better_predicted_by_anyburl_t0,better_predicted_by_anyburl_t20,similar_triples
2819,380,1,1713,True,5.0,3,2,6,2,2,3,0.9999979637089296,-1,0,186
2820,37136,2,3502,False,1.0,1,1,1,1,1,1,1.0,0,0,7
2821,37136,2,3502,True,1.0,1,1,1,1,1,1,1.0,0,0,166
2822,61806,1,3442,False,1.0,1,1,1,1,1,1,1.0,0,0,6
2823,61806,1,3442,True,1.0,1,1,1,1,1,1,1.0,0,0,52
2824,6001,0,29061,False,162.0,1,2,2,1,1,1,0.798464668410201,-1,-1,5
2825,6001,0,29061,True,109.0,1,1,2,2,1,1,0.4803019453765585,-1,-1,3
2826,49105,2,1403,False,90.0,5,2,7,13,1,1,0.6329187875770931,-1,-1,10
2827,49105,2,1403,True,1134.0,158,175,186,348,25,54,0.7883211678832116,-1,-1,213
2828,67557,2,9498,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2829,67557,2,9498,True,1.0,10,11,11,11,13,6,1.0000444327473446,1,0,174
2830,122993,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
2833,36719,6,13512,True,11410.0,31548,7749,79541,40824,21675,7953,1.0,0,0,20
2834,29418,6,98850,False,1.0,6,1,25,1,3,1,1.6755443485474155,1,1,0
2835,29418,6,98850,True,16.0,224,9,986,21,69,36,1.6758256389501125,1,1,12
2836,77732,1,7445,False,347.0,6,5,3,4,9,8,0.7534398106230883,-1,-1,5
2838,39108,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
2840,1899,10,47482,False,441.0,289,306,256,514,187,183,1.0,0,0,157
2841,1899,10,47482,True,8.0,18,21,15,49,2,4,1.0000000000000158,1,0,5
2842,35261,2,51702,False,1.0,1,1,1,1,1,1,1.0,0,0,5
2843,35261,2,51702,True,2.0,2,1,2,3,1,2,1.0,0,0,39
2846,45509,15,40174,False,22.0,51,29,29,3,174,19,1.000023575491365,1,0,22
2847,45509,15,40174,True,24.0,46,21,31,5,159,14,1.000023573865469,1,0,13
2848,102921,7,1052,False,2.0,2,2,2,2,2,2,1.0,0,0,0
2850,75451,1,6591,False,1.0,1,1,1,1,1,1,1.0,0,0,11
2851,75451,1,6591,True,4.0,2,2,3,1,2,2,0.9999918709377402,-1,0,100
2852,15632,17,65318,False,519.0,26,6,24,37,38,26,0.25,-1,-1,43
2853,15632,17,65318,True,17.0,3,1,2,3,4,3,0.0073097004283337,-1,-1,2
2854,7549,1,90,False,2853.0,12,12,12,12,10,13,0.0120945343090479,-1,-1,3
2855,7549,1,90,True,1126.0,699,744,468,1064,428,789,0.9999045452033972,-1,0,270
2856,53889,2,11902,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2857,53889,2,11902,True,1.0,1,1,1,1,1,1,1.0,0,0,140
2858,53693,6,26397,False,15.0,16,3,5,1,3,68,1.000000000269165,1,0,0
2859,53693,6,26397,True,40.0,268,35,636,108,31,528,1.0000905483784055,1,0,8
2860,98057,0,268,False,1.0,1,1,1,1,1,1,1.0,0,0,0
2862,51800,2,544,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2863,51800,2,544,True,23.0,2,1,2,1,6,2,0.9999495739774162,-1,0,141
2864,64242,2,19315,False,2.0,3,1,2,8,1,2,34.702165391077095,1,1,0
2865,64242,2,19315,True,161.0,3801,1715,4518,8233,1622,2918,195.0404898277393,1,1,369
2868,41992,2,7833,False,1.0,1,1,1,1,1,1,1.0,0,0,5
2869,41992,2,7833,True,1.0,1,1,1,1,1,1,1.0,0,0,7
2870,19864,2,83,False,35.0,20,11,31,41,13,4,0.9999999999999214,-1,0,4
2871,19864,2,83,True,17310.0,2949,2400,4251,4290,2339,1463,0.999980000399992,-1,0,678
2872,99606,22,10579,False,96.0,80,1,1,393,5,2,0.7142857142857142,-1,-1,0
2874,99652,2,3018,False,1.0,1,1,1,1,1,1,1.0,0,0,7
2875,99652,2,3018,True,1.0,2,5,1,1,1,1,1.0000273311373886,1,0,480
2878,79252,2,23293,False,1.0,1,1,1,1,1,1,1.0,0,0,12
2879,79252,2,23293,True,1.0,1,1,1,1,2,2,1.0,0,0,90
2880,236,12,106571,False,2.0,2,1,1,1,7,1,1.0,0,0,19
2881,236,12,106571,True,1.0,2,1,1,1,4,3,1.806020066889632,1,1,6
2882,101058,2,23293,False,1.0,1,1,1,1,1,1,1.0,0,0,4
2883,101058,2,23293,True,1.0,1,1,1,1,1,1,1.0,0,0,90
2884,68446,4,95082,False,3116.0,3996,2844,4990,2736,6273,3139,1.000000049875622,1,0,10
2885,68446,4,95082,True,538.0,2071,1195,2481,1156,3840,1685,1336.6585207813796,1,1,4
2886,57277,9,968,False,4.0,5,5,6,5,5,3,1.0000000319479223,1,0,5
2887,57277,9,968,True,86.0,580,288,794,507,798,515,1243.429487179487,1,1,311
2888,82352,1,2370,False,1.0,1,1,1,1,1,1,1.0,0,0,9
2889,82352,1,2370,True,3.0,8,5,6,11,15,3,1.0000095400760274,1,0,119
2890,67341,11,97349,False,1.0,1,1,1,1,1,1,1.0,0,0,0
2891,67341,11,97349,True,1.0,1,1,1,1,1,1,1.0,0,0,0
2892,62231,1,850,False,1.0,1,1,1,1,1,1,1.0,0,0,5
2893,62231,1,850,True,7.0,3,2,6,3,1,2,0.9999584256415426,-1,0,151
2894,14895,2,14850,False,1.0,1,1,1,1,1,1,1.0,0,0,7
2895,14895,2,14850,True,1.0,1,1,1,1,1,1,1.0,0,0,281
2896,58048,1,3914,False,1.0,1,1,1,1,1,1,1.0,0,0,6
2897,58048,1,3914,True,4.0,6,3,9,7,6,7,1.0000009115244313,1,0,242
2898,94994,0,113580,False,140.0,21,7,23,3,1,69,0.0560744519189612,-1,-1,8
2899,94994,0,113580,True,129.0,9,3,10,2,2,27,0.3272620168794476,-1,-1,2
2900,44279,1,3408,False,1.0,1,1,1,1,1,1,1.0,0,0,7
2901,44279,1,3408,True,8.0,5,5,5,4,5,4,0.9999650012249572,-1,0,96
2902,45715,2,2750,False,59.0,30,46,61,20,9,13,1.0,0,0,10
2903,45715,2,2750,True,856.0,420,498,1107,268,98,127,0.8782052843521996,-1,0,187
2904,22885,1,13279,False,484.0,211,212,150,89,405,201,0.9999999921865774,-1,0,8
2905,22885,1,13279,True,24197.0,4879,4922,4186,1431,8624,5232,1.0,0,0,152
2906,59645,2,35803,False,639.0,1,2,1,1,1,1,0.8692336016893684,-1,0,7
2907,59645,2,35803,True,992.0,31,51,39,27,9,29,0.788394775416821,-1,-1,78
2908,47138,2,14692,False,135.0,1,1,1,1,1,1,0.1723690784881515,-1,-1,10
2909,47138,2,14692,True,59920.0,5,11,2,4,5,1,0.0145974639825823,-1,-1,138
2910,59454,4,62290,False,235.0,35,45,14,42,43,32,0.9999999963858248,-1,0,12
2911,59454,4,62290,True,21.0,33,47,9,41,33,36,1.0000000027106315,1,0,4
2912,6299,2,23684,False,1.0,1,1,1,1,1,1,1.0,0,0,6
2913,6299,2,23684,True,1.0,1,1,1,1,1,1,1.0,0,0,14
2914,77747,1,1690,False,2.0,2,2,2,3,3,2,1.0,0,0,4
2915,77747,1,1690,True,12.0,12,12,11,12,12,11,1.0,0,0,385
2916,33656,2,71530,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2917,33656,2,71530,True,1.0,1,1,1,1,1,1,1.0,0,0,5
2918,44897,1,5775,False,1.0,1,1,1,1,1,1,1.0,0,0,12
2919,44897,1,5775,True,1.0,4,5,2,3,6,6,1.000013638308596,1,0,447
2920,78224,1,7379,False,1.0,1,1,1,1,1,1,1.0,0,0,4
2921,78224,1,7379,True,10.0,8,14,9,6,7,5,0.9999976149411742,-1,0,65
2922,8220,2,21253,False,1.0,1,1,1,1,2,2,1.0,0,0,4
2923,8220,2,21253,True,2.0,1,1,1,1,1,1,0.9999937508966812,-1,0,157
2924,33786,1,852,False,1.0,1,1,1,1,1,1,1.0,0,0,6
2925,33786,1,852,True,1.0,1,1,1,1,1,1,1.0,0,0,18
2926,59210,17,115123,False,747.0,189,540,24,356,10,13,1.0,0,0,6
2927,59210,17,115123,True,57.0,119,292,8,280,6,10,1.000000577976362,1,0,1
2928,40612,1,13565,False,1.0,1,1,1,1,1,1,1.0,0,0,4
2929,40612,1,13565,True,4.0,2,4,1,1,1,1,0.9999912681393842,-1,0,73
2930,74024,1,16171,False,1.0,1,1,1,1,1,1,1.0,0,0,6
2931,74024,1,16171,True,3.0,2,3,2,2,2,2,1.0,0,0,147
2932,77233,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
2933,77233,7,23,True,2034.0,3886,2640,4526,5396,3619,3247,1.7792170634505675,1,1,61044
2934,63550,4,5276,False,723.0,57,30,50,7,172,27,0.9999999997101472,-1,0,16
2935,63550,4,5276,True,35.0,16,13,11,2,48,6,0.9999999997115928,-1,0,3
2936,55439,2,1285,False,1.0,1,1,1,1,1,1,1.0,0,0,15
2937,55439,2,1285,True,1.0,1,1,1,1,1,1,1.0,0,0,484
2938,96026,0,9359,False,1.0,1,1,1,1,1,1,1.0,0,0,2
2939,96026,0,9359,True,23.0,7,16,4,7,3,7,0.9918285056589295,-1,0,47
2940,23353,1,2957,False,1.0,1,1,1,1,1,1,1.0,0,0,14
2941,23353,1,2957,True,1.0,5,5,8,3,3,4,1.000049984639679,1,0,100
2942,80763,2,9392,False,1.0,1,1,1,1,1,1,1.0,0,0,15
2943,80763,2,9392,True,1.0,2,1,1,1,1,5,1.0000751977271622,1,0,101
2944,39430,33,56951,False,5.0,12,2,44,1,12,2,1.75,1,1,0
2946,67983,1,35236,False,1.0,1,1,1,1,1,1,1.0,0,0,3
2947,67983,1,35236,True,1.0,1,1,1,1,1,1,1.0,0,0,27
2948,22163,1,30640,False,1.0,1,1,1,1,1,1,1.0,0,0,10
2949,22163,1,30640,True,1.0,1,2,1,1,1,1,1.0,0,0,46
2950,28840,2,3073,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2951,28840,2,3073,True,1.0,1,1,1,1,1,1,1.0,0,0,512
2952,10184,1,13748,False,1.0,1,1,1,1,1,1,1.0,0,0,16
2953,10184,1,13748,True,1.0,2,1,2,2,1,3,1.0407186297246946,1,0,18
2955,96581,18,93814,True,174.0,44,3,60,120,22,16,0.999998809641912,-1,0,0
2960,86576,1,5032,False,1.0,1,1,1,1,1,1,1.0,0,0,4
2961,86576,1,5032,True,2.0,2,2,3,3,1,3,1.0,0,0,135
2962,79053,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
2964,19100,1,20995,False,3.0,2,3,3,1,1,3,0.9999284490884932,-1,0,9
2965,19100,1,20995,True,1.0,1,1,1,1,1,1,1.0,0,0,6
2966,78338,2,13834,False,1.0,1,1,1,1,1,1,1.0,0,0,5
2967,78338,2,13834,True,1.0,1,1,1,1,1,1,1.0,0,0,90
2968,1353,10,9204,False,1.0,1,1,1,1,1,1,1.0,0,0,116
2969,1353,10,9204,True,1.0,1,1,1,1,1,2,1.0,0,0,28
2970,70380,1,2559,False,2.0,2,3,1,3,2,3,1.0,0,0,5
2971,70380,1,2559,True,1.0,1,1,1,1,1,1,1.0,0,0,25
2972,53674,1,346,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2973,53674,1,346,True,63.0,33,12,37,48,12,55,0.9999878410727494,-1,0,368
2974,48340,25,12678,False,5.0,7,9,1,1,2,20,1.0000845058963848,1,0,0
2975,48340,25,12678,True,89.0,171,235,27,57,33,502,5.1193538688112925,1,1,29
2976,33327,2,26703,False,1.0,1,1,1,1,1,1,1.0,0,0,15
2977,33327,2,26703,True,1.0,1,1,1,1,1,1,1.0,0,0,13
2978,54584,1,43970,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2979,54584,1,43970,True,1.0,1,1,1,1,1,1,1.0,0,0,15
2980,29044,2,3914,False,1.0,1,1,1,1,1,1,1.0,0,0,18
2981,29044,2,3914,True,1.0,3,4,2,5,1,2,1.00002781493953,1,0,270
2982,18480,1,508,False,1.0,1,1,1,1,3,1,1.0,0,0,6
2983,18480,1,508,True,8.0,6,5,3,6,7,7,0.9999529771216492,-1,0,335
2984,61175,2,4047,False,1.0,1,1,1,1,1,1,1.0,0,0,8
2985,61175,2,4047,True,2.0,1,1,1,1,1,1,0.9999584988818871,-1,0,113
2986,9459,19,4019,False,3100.0,1963,1779,1354,1337,3011,2333,1.0,0,0,5
2987,9459,19,4019,True,1695.0,1038,1455,1046,671,1276,740,0.0091368939117754,-1,-1,1
2988,11899,1,11404,False,3.0,2,3,1,3,2,3,0.9800491199224596,-1,0,9
2989,11899,1,11404,True,2.0,2,2,4,2,1,3,1.0,0,0,23
2990,24907,1,43900,False,1.0,1,1,1,1,1,1,1.0,0,0,13
2991,24907,1,43900,True,1.0,1,1,2,2,1,1,1.0,0,0,11
2992,35963,2,8656,False,68.0,2,1,1,1,7,2,0.8782004396296511,-1,0,5
2993,35963,2,8656,True,28.0,103,88,94,27,174,131,1.0,0,0,79
2994,9636,1,61816,False,1.0,1,1,1,1,1,1,1.0,0,0,9
2995,9636,1,61816,True,1.0,1,1,1,1,1,1,1.0,0,0,4
2996,30430,2,348,False,1.0,1,1,1,1,1,1,1.0,0,0,18
2997,30430,2,348,True,1.0,2,2,1,1,3,1,1.0000763264185974,1,0,351
2998,40693,2,8881,False,53.0,39,85,4,55,24,26,0.9999558037173816,-1,0,21
2999,40693,2,8881,True,1531.0,280,580,16,467,198,139,0.7883214769029534,-1,-1,135
3000,8446,7,1052,False,1.0,2,2,2,2,2,2,1.3441908713692947,1,1,0
3001,8446,7,1052,True,1226.0,3634,3561,2494,1785,3377,6955,1.344180158403183,1,1,5119
3002,8489,2,15257,False,1.0,1,1,1,1,1,1,1.0,0,0,9
3003,8489,2,15257,True,1.0,2,1,1,3,1,2,1.0000043549570523,1,0,97
3004,66894,1,21614,False,1.0,1,1,1,1,1,1,1.0,0,0,4
3005,66894,1,21614,True,1.0,1,1,1,1,1,1,1.0,0,0,101
3006,35234,1,10806,False,1.0,1,1,1,1,1,1,1.0,0,0,8
3007,35234,1,10806,True,1.0,5,5,6,5,4,6,1.0000582027978613,1,0,88
3008,42103,5,3446,False,1.0,3,2,1,6,5,2,1.000003181241217,1,0,0
3009,42103,5,3446,True,530.0,170,108,103,238,309,94,0.085120532003325,-1,-1,70
3010,2797,2,2798,False,1.0,1,1,1,1,1,1,1.0,0,0,3
3011,2797,2,2798,True,3.0,1,1,1,1,1,1,0.9999773189047052,-1,0,440
3012,82932,2,27200,False,126.0,10,5,22,8,7,7,0.8307682536985839,-1,0,9
3014,78257,2,199,False,1.0,1,1,1,1,1,1,1.0,0,0,13
3015,78257,2,199,True,1.0,2,3,3,2,2,1,1.000031916520314,1,0,376
3016,81892,2,8268,False,1.0,1,1,1,1,1,1,1.0,0,0,7
3017,81892,2,8268,True,1.0,1,1,1,1,1,1,1.0,0,0,67
3018,110246,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3020,11177,2,6593,False,1153.0,12,1,1,22,17,19,0.8230786343555447,-1,0,13
3021,11177,2,6593,True,1262.0,14,4,5,25,20,18,0.7883298639493341,-1,-1,23
3022,22437,14,68797,False,315.0,457,799,33,564,290,597,1.000000638543643,1,0,0
3024,33891,1,1719,False,1.0,1,1,1,1,1,1,1.0,0,0,10
3025,33891,1,1719,True,4.0,2,1,1,1,4,3,0.9999908159904752,-1,0,355
3026,98723,1,6080,False,1.0,1,1,1,1,1,1,1.0,0,0,4
3027,98723,1,6080,True,1.0,1,1,1,1,1,1,1.0,0,0,172
3028,16142,1,4247,False,1.0,1,2,1,1,2,1,1.0,0,0,3
3029,16142,1,4247,True,5.0,2,3,1,2,4,1,0.9999447649558404,-1,0,125
3030,11508,2,97010,False,433.0,214,202,272,299,174,125,1.0,0,0,17
3031,11508,2,97010,True,40.0,229,178,271,495,134,68,1.0000000000648146,1,0,11
3032,23133,2,30580,False,1.0,1,1,1,1,1,1,1.0,0,0,8
3033,23133,2,30580,True,1.0,1,1,1,1,1,1,1.0,0,0,15
3034,51307,1,15140,False,2.0,2,2,2,2,2,2,1.0,0,0,7
3035,51307,1,15140,True,2.0,2,2,4,1,3,2,1.0,0,0,1
3036,59751,1,23096,False,1.0,2,1,3,1,2,1,1.000021767506027,1,0,6
3037,59751,1,23096,True,17.0,5,3,7,6,6,5,0.9999762413126676,-1,0,55
3038,10723,1,2971,False,45.0,1,1,1,1,1,1,0.4621487659690453,-1,-1,9
3039,10723,1,2971,True,1148.0,193,194,182,199,202,189,0.6780865779201177,-1,-1,293
3040,12135,10,6820,False,1.0,1,1,1,1,1,1,1.0,0,0,40
3041,12135,10,6820,True,1.0,1,1,1,1,1,1,1.0,0,0,44
3042,79867,1,7431,False,1.0,2,2,1,1,2,2,1.0256410256410258,1,0,5
3043,79867,1,7431,True,1.0,1,1,1,1,1,1,1.0,0,0,112
3044,33634,1,8236,False,1.0,1,1,1,1,1,1,1.0,0,0,6
3045,33634,1,8236,True,18.0,8,8,13,4,12,3,0.9999713588450304,-1,0,93
3046,5739,8,65492,False,4.0,1,1,1,1,1,1,0.3218607249660419,-1,-1,3
3047,5739,8,65492,True,1.0,1,1,1,1,1,1,1.0,0,0,5
3048,42528,2,570,False,1.0,1,1,1,1,1,1,1.0,0,0,4
3049,42528,2,570,True,1.0,1,1,2,1,1,1,1.0,0,0,263
3050,41103,1,10456,False,1.0,1,1,1,1,1,1,1.0,0,0,8
3051,41103,1,10456,True,1.0,1,1,1,1,2,1,1.0,0,0,80
3052,78346,0,47187,False,38.0,2,2,2,2,2,2,0.9999258583703996,-1,0,2
3053,78346,0,47187,True,33.0,13,6,24,7,14,15,0.9999183867235758,-1,0,20
3054,16516,1,11591,False,1.0,1,1,1,1,1,2,1.0,0,0,5
3055,16516,1,11591,True,9.0,5,5,1,5,6,9,0.9999969537315312,-1,0,236
3056,15882,1,16514,False,1.0,1,1,1,1,1,1,1.0,0,0,7
3057,15882,1,16514,True,2.0,4,4,4,4,4,4,1.000015280315134,1,0,93
3058,17349,2,12665,False,18.0,1,1,2,1,1,1,1.0,0,0,11
3059,17349,2,12665,True,836.0,15,14,18,14,15,12,0.833337073143763,-1,0,114
3060,87546,0,83216,False,130.0,15,10,23,14,17,12,0.9999672902236166,-1,0,2
3061,87546,0,83216,True,381.0,317,228,476,286,309,287,0.8888098835659052,-1,0,14
3062,70212,2,3920,False,1.0,1,1,1,1,1,1,1.0,0,0,13
3063,70212,2,3920,True,1.0,1,1,1,1,1,1,1.0,0,0,125
3064,49792,2,15206,False,1.0,1,1,1,1,1,1,1.0,0,0,12
3065,49792,2,15206,True,1.0,2,2,1,2,2,2,1.000028977449304,1,0,97
3066,8966,1,611,False,1.0,1,1,1,1,1,1,1.0,0,0,6
3067,8966,1,611,True,1.0,1,1,1,2,2,1,1.0,0,0,103
3068,75005,1,2716,False,1.0,2,2,2,2,1,1,1.189810466811567,1,0,6
3069,75005,1,2716,True,19.0,7,5,7,16,1,5,0.999975364966792,-1,0,503
3070,20299,2,8498,False,2.0,1,1,1,1,1,1,0.9060272536687632,-1,0,9
3071,20299,2,8498,True,24.0,9,10,10,9,15,3,0.9999999949376108,-1,0,324
3072,14825,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3074,6095,2,3866,False,1.0,1,1,1,1,1,1,1.0,0,0,5
3075,6095,2,3866,True,1.0,1,1,1,1,1,1,1.0,0,0,382
3076,10995,10,143,False,1.0,1,1,1,2,1,1,1.0,0,0,89
3077,10995,10,143,True,1.0,1,1,1,1,1,1,1.0,0,0,43
3078,63025,4,71805,False,1.0,9,3,2,1,40,1,2.504990240406967,1,1,4
3079,63025,4,71805,True,1.0,9,2,7,1,34,3,2.5049793484990297,1,1,4
3080,29623,1,20091,False,1.0,2,1,2,1,2,4,1.210636079249218,1,1,10
3081,29623,1,20091,True,2.0,3,2,3,2,3,3,1.0000531007751938,1,0,154
3082,70041,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3083,70041,7,23,True,532.0,3490,2234,4722,4914,3134,2444,1.4947942189314554,1,1,61044
3084,41523,0,11084,False,4.0,2,1,3,2,3,3,0.798566667960199,-1,-1,2
3085,41523,0,11084,True,722.0,443,484,681,213,293,544,0.9999941176816608,-1,0,118
3086,73300,1,2022,False,1.0,1,1,1,1,1,1,1.0,0,0,10
3087,73300,1,2022,True,1.0,2,1,3,1,1,3,1.00001666985401,1,0,236
3088,109631,1,883,False,1.0,1,1,1,1,1,1,1.0,0,0,3
3089,109631,1,883,True,21.0,16,8,29,17,7,18,0.9999912358460312,-1,0,345
3090,9868,2,354,False,1.0,1,1,1,1,1,1,1.0,0,0,9
3091,9868,2,354,True,1.0,1,1,1,1,1,1,1.0,0,0,458
3092,92380,0,1492,False,32.0,8,5,3,12,17,5,0.7985149515601934,-1,-1,9
3093,92380,0,1492,True,224.0,29,14,26,36,38,32,0.5540058745689915,-1,-1,16
3094,13466,9,693,False,2.0,2,2,2,2,3,2,1.0,0,0,3
3095,13466,9,693,True,114.0,234,327,150,119,310,262,1.0000000000003977,1,0,285
3096,76202,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3098,92097,2,1412,False,1.0,1,1,1,1,1,1,1.0,0,0,8
3099,92097,2,1412,True,1.0,1,1,1,1,1,1,1.0,0,0,554
3100,80403,2,14117,False,1.0,1,1,1,1,1,1,1.0,0,0,4
3101,80403,2,14117,True,1.0,1,1,1,1,1,1,1.0,0,0,15
3102,16310,2,51554,False,1.0,1,1,1,1,1,1,1.0,0,0,4
3103,16310,2,51554,True,1.0,1,1,1,1,1,1,1.0,0,0,11
3106,9058,6,9051,False,15.0,3,7,1,3,2,1,0.1550700574715842,-1,-1,0
3107,9058,6,9051,True,1177.0,681,1339,600,586,243,635,0.0405400657621942,-1,-1,143
3108,48249,17,79185,False,9066.0,3,3,5,1,6,1,0.9999833336111064,-1,0,40
3109,48249,17,79185,True,27.0,1,2,1,1,2,1,0.0059527777777777,-1,-1,1
3110,21102,8,47573,False,1.0,2,3,2,4,1,1,1.0000137373729354,1,0,5
3111,21102,8,47573,True,1.0,6,16,1,7,4,3,1.000057116586578,1,0,10
3112,68907,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3114,1,12,41236,False,137.0,64,46,14,182,16,64,0.852853872991103,-1,0,43
3115,1,12,41236,True,37.0,26,19,5,73,12,19,0.9819162883234211,-1,0,34
3116,27180,6,4732,False,6.0,129,34,325,188,12,86,3.407897912780838,1,1,0
3118,39828,1,9621,False,1.0,1,1,1,1,2,1,1.0,0,0,6
3119,39828,1,9621,True,2.0,2,3,2,1,4,2,1.0,0,0,43
3120,49084,2,13152,False,1.0,1,1,1,1,1,1,1.0,0,0,9
3121,49084,2,13152,True,1.0,1,1,1,1,1,1,1.0,0,0,86
3122,63439,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3124,41224,2,726,False,1.0,1,1,1,1,1,1,1.0,0,0,12
3125,41224,2,726,True,1.0,3,2,3,2,7,2,1.000038329526164,1,0,236
3126,41100,1,7398,False,44.0,1,1,1,1,1,1,0.9999999999997794,-1,0,7
3127,41100,1,7398,True,19620.0,63,53,78,61,59,64,0.0136975980276562,-1,-1,149
3128,85449,2,110,False,1.0,1,1,1,1,1,1,1.0,0,0,11
3129,85449,2,110,True,1.0,4,5,4,5,5,3,1.0000438490626502,1,0,190
3130,81180,0,96451,False,5.0,3204,2700,913,56,5058,7292,14.555655555555552,1,1,1
3131,81180,0,96451,True,76.0,2048,2150,71,34,3033,4953,16.375,1,1,1
3132,72893,1,744,False,1.0,1,1,1,1,1,1,1.0,0,0,3
3133,72893,1,744,True,4.0,2,1,2,2,1,2,0.9999713522662056,-1,0,357
3134,101435,1,5383,False,1.0,1,1,1,1,1,1,1.0,0,0,3
3135,101435,1,5383,True,1.0,1,1,1,1,1,1,1.0,0,0,56
3136,68939,1,6787,False,1.0,1,1,1,1,1,1,1.0,0,0,6
3137,68939,1,6787,True,15.0,2,1,1,1,3,2,0.9999280175013708,-1,0,139
3138,26595,2,11837,False,148.0,1459,6299,98,477,231,188,216.64936957789843,1,1,12
3139,26595,2,11837,True,1462.0,14528,62268,360,6170,1879,1965,60.00535001,1,1,40
3140,84821,2,2105,False,4.0,5,3,4,1,12,3,1.0,0,0,12
3141,84821,2,2105,True,28660.0,186,250,145,69,302,162,0.014598518834279,-1,-1,269
3142,69447,2,5263,False,1.0,1,1,1,1,1,1,1.0,0,0,5
3143,69447,2,5263,True,2.0,1,1,2,1,1,1,0.9999908761893332,-1,0,194
3144,3142,10,4375,False,3.0,1,1,1,1,1,1,0.9999864409193058,-1,0,163
3145,3142,10,4375,True,1.0,2,1,3,2,3,1,1.1799410029498525,1,0,41
3146,52897,1,868,False,1.0,2,2,1,2,2,2,1.000021476540138,1,0,6
3147,52897,1,868,True,15.0,21,12,30,18,10,33,1.0000092925075026,1,0,133
3148,82007,6,7126,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3149,82007,6,7126,True,29.0,230,284,209,257,168,230,2.403966090186501,1,1,209
3150,102897,1,13930,False,1.0,1,1,1,1,1,1,1.0,0,0,4
3151,102897,1,13930,True,28.0,10,12,2,15,14,8,0.999969232489448,-1,0,164
3152,36524,2,5775,False,1.0,1,1,1,1,1,1,1.0,0,0,17
3153,36524,2,5775,True,1.0,2,1,1,1,1,5,1.0000254521563685,1,0,433
3154,4454,1,2559,False,1.0,1,1,1,1,1,1,1.0,0,0,10
3155,4454,1,2559,True,1.0,1,1,1,1,1,1,1.0,0,0,25
3156,99346,3,1229,False,5.0,39,15,73,90,1,17,46.92190669371197,1,1,0
3158,84176,1,100900,False,1.0,1,1,1,1,1,1,1.0,0,0,6
3159,84176,1,100900,True,1.0,1,1,1,1,1,1,1.0,0,0,3
3160,61651,1,8971,False,1.0,1,1,1,1,1,1,1.0,0,0,7
3161,61651,1,8971,True,6.0,6,5,12,8,2,5,1.0,0,0,331
3162,13522,2,14722,False,135.0,12,12,14,12,7,13,0.8307689737543874,-1,0,8
3163,13522,2,14722,True,1244.0,201,198,265,143,137,263,0.7883426449012483,-1,-1,102
3164,97205,1,38360,False,63.0,113,44,116,144,84,176,1.0000000000000044,1,0,7
3165,97205,1,38360,True,1475.0,739,281,749,1052,623,989,0.8999190001717808,-1,0,45
3166,49811,2,15423,False,1.0,1,1,1,1,1,1,1.0,0,0,8
3167,49811,2,15423,True,3.0,15,2,26,4,26,18,1.0000257320685262,1,0,155
3168,26722,2,137,False,1.0,1,1,1,1,1,1,1.0,0,0,6
3169,26722,2,137,True,1.0,1,1,1,1,1,1,1.0,0,0,57
3170,2935,4,5706,False,484.0,2343,283,1630,8299,546,956,801.995062468828,1,1,5
3171,2935,4,5706,True,360.0,3383,1002,4317,8999,1411,1188,2.5000001558613185,1,1,5
3172,13301,1,3983,False,2613.0,1299,573,118,1742,646,3415,0.0036613514666899,-1,-1,14
3174,46156,7,23,False,1.0,1,1,1,1,1,1,1.0,0,0,0
3176,57647,14,2489,False,49.0,55,3,82,94,57,41,1.0000008328806311,1,0,0
3178,61874,1,773,False,1.0,1,1,1,1,1,1,1.0,0,0,8
3179,61874,1,773,True,2.0,3,1,5,5,3,1,1.000003463304864,1,0,371
3180,28261,1,10241,False,1.0,2,2,2,1,2,2,1.0888888888888888,1,0,6
3181,28261,1,10241,True,4.0,7,8,8,5,7,6,1.000022088241565,1,0,178
3182,77622,1,16108,False,370.0,102,169,56,13,186,84,0.9999999999999806,-1,0,8
3184,16533,1,922,False,1.0,1,1,1,1,1,1,1.0,0,0,8
