,index,h_id,t_id,freq_h,freq_t,freq,norm_freq,norm_freq_h,norm_freq_t
920,920,1581,1581,23,22,45,0.00577958754761592,0.017358490566037735,0.0034981714103991097
921,921,1582,1582,15,1,16,0.0019703139366872456,0.011320754716981131,0.0001590077913817777
922,922,1583,1583,5,5,10,0.0011821883620123472,0.0037735849056603774,0.0007950389569088886
923,923,1585,1585,44,143,187,0.024431892814921845,0.03320754716981132,0.022738114167594213
924,924,1589,1589,19,18,37,0.004728753448049389,0.014339622641509434,0.0028621402448719985
925,925,1591,1591,36,34,70,0.00906344410876133,0.027169811320754716,0.005406264906980442
926,926,1593,1593,7,2,9,0.0010508340995665309,0.005283018867924529,0.0003180155827635554
927,927,1594,1594,19,15,34,0.0043346906607119404,0.014339622641509434,0.0023851168707266657
928,928,1595,1595,21,18,39,0.004991461972941022,0.015849056603773583,0.0028621402448719985
929,929,1598,1598,55,18,73,0.009457506896098778,0.04150943396226415,0.0028621402448719985
930,930,1599,1599,21,16,37,0.004728753448049389,0.015849056603773583,0.002544124662108443
931,931,1601,1601,5,1,6,0.0006567713122290818,0.0037735849056603774,0.0001590077913817777
932,932,1602,1602,18,8,26,0.003283856561145409,0.013584905660377358,0.0012720623310542216
933,933,1606,1606,29,24,53,0.0068304216471824514,0.02188679245283019,0.003816186993162665
934,934,1607,1607,34,26,60,0.007749901484303165,0.025660377358490565,0.004134202575926221
935,935,1130,1130,96,107,203,0.026533561014054907,0.07245283018867925,0.017013833677850216
936,936,1609,1609,36,6,42,0.005385524760278471,0.027169811320754716,0.0009540467482906663
937,937,1611,1611,40,0,40,0.005122816235386838,0.03018867924528302,0.0
938,938,1613,1613,32,18,50,0.006436358859845002,0.024150943396226414,0.0028621402448719985
939,939,699,699,36,42,78,0.010114278208327861,0.027169811320754716,0.0066783272380346636
940,940,1614,1614,13,17,30,0.0038092736109286746,0.009811320754716982,0.002703132453490221
941,941,1616,1616,16,10,26,0.003283856561145409,0.012075471698113207,0.0015900779138177772
942,942,1618,1618,35,4,39,0.004991461972941022,0.026415094339622643,0.0006360311655271108
943,943,1619,1619,38,30,68,0.008800735583869696,0.028679245283018868,0.0047702337414533315
944,944,1621,1621,17,29,46,0.005910941810061737,0.012830188679245283,0.004611225950071554
945,945,1623,1623,3,2,5,0.0005254170497832654,0.0022641509433962265,0.0003180155827635554
946,946,1624,1624,48,29,77,0.009982923945882044,0.036226415094339624,0.004611225950071554
947,947,1626,1626,49,40,89,0.01155917509523184,0.0369811320754717,0.006360311655271109
948,948,11,11,609,1178,1787,0.23459871272822802,0.45962264150943394,0.18731117824773413
949,949,1629,1629,43,19,62,0.008012610009194798,0.03245283018867925,0.0030211480362537764
950,950,1631,1631,14,15,29,0.0036779193484828584,0.010566037735849057,0.0023851168707266657
951,951,434,434,406,2586,2992,0.39288059897543676,0.30641509433962266,0.4111941485132771
952,952,657,657,57,389,446,0.05845264678838828,0.0430188679245283,0.06185403084751153
953,953,1635,1635,6,3,9,0.0010508340995665309,0.004528301886792453,0.0004770233741453331
954,954,1637,1637,10,9,19,0.0023643767240246944,0.007547169811320755,0.0014310701224359993
955,955,1638,1638,52,37,89,0.01155917509523184,0.03924528301886793,0.005883288281125775
956,956,1640,1640,10,6,16,0.0019703139366872456,0.007547169811320755,0.0009540467482906663
957,957,1641,1641,48,56,104,0.013529489031919086,0.036226415094339624,0.008904436317379551
958,958,1642,1642,88,43,131,0.017076054117956128,0.06641509433962264,0.0068373350294164414
959,959,1644,1644,12,9,21,0.002627085248916327,0.009056603773584906,0.0014310701224359993
960,960,1645,1645,15,13,28,0.003546565086037042,0.011320754716981131,0.0020671012879631104
961,961,1647,1647,19,3,22,0.0027584395113621437,0.014339622641509434,0.0004770233741453331
962,962,1649,1649,19,21,40,0.005122816235386838,0.014339622641509434,0.0033391636190173318
963,963,1651,1651,36,8,44,0.005648233285170104,0.027169811320754716,0.0012720623310542216
964,964,1653,1653,30,17,47,0.006042296072507553,0.022641509433962263,0.002703132453490221
965,965,1654,1654,218,145,363,0.047550243005385524,0.16452830188679246,0.023056129750357767
966,966,1656,1656,23,6,29,0.0036779193484828584,0.017358490566037735,0.0009540467482906663
967,967,1657,1657,32,14,46,0.005910941810061737,0.024150943396226414,0.002226109079344888
968,968,1659,1659,49,28,77,0.009982923945882044,0.0369811320754717,0.004452218158689776
969,969,1661,1661,23,49,72,0.009326152633652962,0.017358490566037735,0.007791381777707108
970,970,1662,1662,86,70,156,0.020359910679101537,0.0649056603773585,0.01113054539672444
971,971,1664,1664,25,10,35,0.004466044923157757,0.018867924528301886,0.0015900779138177772
972,972,1666,1666,7,3,10,0.0011821883620123472,0.005283018867924529,0.0004770233741453331
973,973,1670,1670,44,14,58,0.007487192959411533,0.03320754716981132,0.002226109079344888
974,974,1672,1672,14,65,79,0.010245632470773676,0.010566037735849057,0.010335506439815552
975,975,1673,1673,18,18,36,0.004597399185603573,0.013584905660377358,0.0028621402448719985
976,976,1026,1026,14,8,22,0.0027584395113621437,0.010566037735849057,0.0012720623310542216
977,977,1676,1676,62,56,118,0.015368448706160515,0.04679245283018868,0.008904436317379551
978,978,1678,1678,20,8,28,0.003546565086037042,0.01509433962264151,0.0012720623310542216
979,979,500,500,31,30,61,0.007881255746748982,0.02339622641509434,0.0047702337414533315
980,980,1681,1681,6,5,11,0.0013135426244581636,0.004528301886792453,0.0007950389569088886
981,981,1683,1683,17,14,31,0.003940627873374491,0.012830188679245283,0.002226109079344888
982,982,1685,1685,77,74,151,0.019703139366872454,0.05811320754716981,0.01176657656225155
983,983,1687,1687,34,12,46,0.005910941810061737,0.025660377358490565,0.0019080934965813325
984,984,1689,1689,20,5,25,0.003152502298699593,0.01509433962264151,0.0007950389569088886
985,985,1691,1691,41,32,73,0.009457506896098778,0.030943396226415093,0.005088249324216886
986,986,1693,1693,35,19,54,0.006961775909628268,0.026415094339622643,0.0030211480362537764
987,987,917,917,78,64,142,0.018520951004860106,0.05886792452830188,0.010176498648433773
988,988,1694,1694,54,34,88,0.011427820832786024,0.040754716981132075,0.005406264906980442
989,989,1696,1696,41,0,41,0.005254170497832654,0.030943396226415093,0.0
990,990,1698,1698,17,7,24,0.0030211480362537764,0.012830188679245283,0.001113054539672444
991,991,1700,1700,26,1,27,0.0034152108235912257,0.019622641509433963,0.0001590077913817777
992,992,1702,1702,62,26,88,0.011427820832786024,0.04679245283018868,0.004134202575926221
993,993,1704,1704,69,46,115,0.014974385918823066,0.052075471698113204,0.007314358403561774
994,994,692,692,28,32,60,0.007749901484303165,0.021132075471698115,0.005088249324216886
995,995,1707,1707,47,14,61,0.007881255746748982,0.03547169811320755,0.002226109079344888
996,996,1708,1708,6,2,8,0.0009194798371207146,0.004528301886792453,0.0003180155827635554
997,997,1709,1709,19,48,67,0.008669381321423881,0.014339622641509434,0.00763237398632533
998,998,1711,1711,11,6,17,0.0021016681991330617,0.00830188679245283,0.0009540467482906663
999,999,1712,1712,10,12,22,0.0027584395113621437,0.007547169811320755,0.0019080934965813325
1000,1000,1714,1714,56,9,65,0.008406672796532247,0.04226415094339623,0.0014310701224359993
1001,1001,1715,1715,54,2,56,0.0072244844345199,0.040754716981132075,0.0003180155827635554
1002,1002,1717,1717,31,26,57,0.007355838696965717,0.02339622641509434,0.004134202575926221
1003,1003,816,816,55,360,415,0.054380664652567974,0.04150943396226415,0.05724280489743998
1004,1004,1719,1719,33,10,43,0.0055168790227242874,0.02490566037735849,0.0015900779138177772
1005,1005,1720,1720,20,33,53,0.0068304216471824514,0.01509433962264151,0.005247257115598664
1006,1006,1721,1721,11,8,19,0.0023643767240246944,0.00830188679245283,0.0012720623310542216
1007,1007,344,344,109,316,425,0.05569420727702614,0.08226415094339623,0.050246462076641754
1008,1008,1723,1723,10,1,11,0.0013135426244581636,0.007547169811320755,0.0001590077913817777
1009,1009,1725,1725,6,4,10,0.0011821883620123472,0.004528301886792453,0.0006360311655271108
1010,1010,1727,1727,15,13,28,0.003546565086037042,0.011320754716981131,0.0020671012879631104
1011,1011,154,154,59,41,100,0.01300407198213582,0.04452830188679245,0.006519319446652886
1012,1012,1729,1729,37,27,64,0.008275318534086432,0.027924528301886794,0.004293210367307998
1013,1013,1733,1733,17,7,24,0.0030211480362537764,0.012830188679245283,0.001113054539672444
1014,1014,1736,1736,28,27,55,0.007093130172074084,0.021132075471698115,0.004293210367307998
1015,1015,1737,1737,42,40,82,0.010639695258111126,0.03169811320754717,0.006360311655271109
1016,1016,1739,1739,10,0,10,0.0011821883620123472,0.007547169811320755,0.0
1017,1017,1741,1741,45,2,47,0.006042296072507553,0.033962264150943396,0.0003180155827635554
1018,1018,1743,1743,85,17,102,0.013266780507027454,0.06415094339622641,0.002703132453490221
1019,1019,1745,1745,52,24,76,0.009851569683436227,0.03924528301886793,0.003816186993162665
1020,1020,1746,1746,43,1,44,0.005648233285170104,0.03245283018867925,0.0001590077913817777
1021,1021,1748,1748,6,5,11,0.0013135426244581636,0.004528301886792453,0.0007950389569088886
1022,1022,1750,1750,8,5,13,0.0015762511493497965,0.0060377358490566035,0.0007950389569088886
1023,1023,1752,1752,26,21,47,0.006042296072507553,0.019622641509433963,0.0033391636190173318
1024,1024,1754,1754,130,35,165,0.021542099041113885,0.09811320754716982,0.00556527269836222
1025,1025,1756,1756,190,173,363,0.047550243005385524,0.14339622641509434,0.027508347909047545
1026,1026,1758,1758,8,5,13,0.0015762511493497965,0.0060377358490566035,0.0007950389569088886
1027,1027,1759,1759,235,141,376,0.04925784841718114,0.17735849056603772,0.022420098584830656
1028,1028,1761,1761,25,26,51,0.006567713122290818,0.018867924528301886,0.004134202575926221
1029,1029,1762,1762,25,9,34,0.0043346906607119404,0.018867924528301886,0.0014310701224359993
1030,1030,1764,1764,16,7,23,0.00288979377380796,0.012075471698113207,0.001113054539672444
1031,1031,1765,1765,8,6,14,0.0017076054117956129,0.0060377358490566035,0.0009540467482906663
1032,1032,1766,1766,42,15,57,0.007355838696965717,0.03169811320754717,0.0023851168707266657
1033,1033,1767,1767,17,3,20,0.002495730986470511,0.012830188679245283,0.0004770233741453331
1034,1034,1769,1769,19,34,53,0.0068304216471824514,0.014339622641509434,0.005406264906980442
1035,1035,1770,1770,15,8,23,0.00288979377380796,0.011320754716981131,0.0012720623310542216
1036,1036,1772,1772,35,11,46,0.005910941810061737,0.026415094339622643,0.0017490857051995548
1037,1037,133,133,28,23,51,0.006567713122290818,0.021132075471698115,0.003657179201780887
1038,1038,1774,1774,68,33,101,0.013135426244581637,0.05132075471698113,0.005247257115598664
1039,1039,1776,1776,4,6,10,0.0011821883620123472,0.0030188679245283017,0.0009540467482906663
1040,1040,1777,1777,55,36,91,0.011821883620123473,0.04150943396226415,0.005724280489743997
1041,1041,1778,1778,19,20,39,0.004991461972941022,0.014339622641509434,0.0031801558276355543
1042,1042,1779,1779,18,7,25,0.003152502298699593,0.013584905660377358,0.001113054539672444
1043,1043,1780,1780,12,19,31,0.003940627873374491,0.009056603773584906,0.0030211480362537764
1044,1044,1782,1782,7,3,10,0.0011821883620123472,0.005283018867924529,0.0004770233741453331
1045,1045,1783,1783,25,14,39,0.004991461972941022,0.018867924528301886,0.002226109079344888
1046,1046,1785,1785,75,7,82,0.010639695258111126,0.05660377358490566,0.001113054539672444
1047,1047,1787,1787,15,6,21,0.002627085248916327,0.011320754716981131,0.0009540467482906663
1048,1048,1789,1789,2,2,4,0.0003940627873374491,0.0015094339622641509,0.0003180155827635554
1049,1049,1792,1792,43,38,81,0.010508340995665309,0.03245283018867925,0.006042296072507553
1050,1050,1794,1794,147,55,202,0.02640220675160909,0.1109433962264151,0.008745428525997774
1051,1051,1796,1796,32,32,64,0.008275318534086432,0.024150943396226414,0.005088249324216886
1052,1052,1798,1798,32,12,44,0.005648233285170104,0.024150943396226414,0.0019080934965813325
1053,1053,1799,1799,21,12,33,0.004203336398266123,0.015849056603773583,0.0019080934965813325
1054,1054,1801,1801,14,7,21,0.002627085248916327,0.010566037735849057,0.001113054539672444
1055,1055,31,31,48,30,78,0.010114278208327861,0.036226415094339624,0.0047702337414533315
1056,1056,1805,1805,28,13,41,0.005254170497832654,0.021132075471698115,0.0020671012879631104
1057,1057,1807,1807,18,20,38,0.004860107710495206,0.013584905660377358,0.0031801558276355543
1058,1058,1809,1809,6,0,6,0.0006567713122290818,0.004528301886792453,0.0
1059,1059,1811,1811,11,1,12,0.00144489688690398,0.00830188679245283,0.0001590077913817777
1060,1060,1813,1813,9,8,17,0.0021016681991330617,0.006792452830188679,0.0012720623310542216
1061,1061,1814,1814,45,32,77,0.009982923945882044,0.033962264150943396,0.005088249324216886
1062,1062,1353,1353,24,20,44,0.005648233285170104,0.018113207547169812,0.0031801558276355543
1063,1063,1816,1816,13,1,14,0.0017076054117956129,0.009811320754716982,0.0001590077913817777
1064,1064,1818,1818,12,15,27,0.0034152108235912257,0.009056603773584906,0.0023851168707266657
1065,1065,1820,1820,11,6,17,0.0021016681991330617,0.00830188679245283,0.0009540467482906663
1066,1066,1823,1823,49,11,60,0.007749901484303165,0.0369811320754717,0.0017490857051995548
1067,1067,1825,1825,10,0,10,0.0011821883620123472,0.007547169811320755,0.0
1068,1068,1827,1827,50,54,104,0.013529489031919086,0.03773584905660377,0.008586420734615996
1069,1069,1829,1829,37,39,76,0.009851569683436227,0.027924528301886794,0.006201303863889331
1070,1070,1831,1831,41,38,79,0.010245632470773676,0.030943396226415093,0.006042296072507553
1071,1071,1832,1832,20,4,24,0.0030211480362537764,0.01509433962264151,0.0006360311655271108
1072,1072,1834,1834,175,131,306,0.04006305004597399,0.1320754716981132,0.02083002067101288
1073,1073,1835,1835,34,39,73,0.009457506896098778,0.025660377358490565,0.006201303863889331
1074,1074,1836,1836,64,12,76,0.009851569683436227,0.04830188679245283,0.0019080934965813325
1075,1075,1838,1838,14,30,44,0.005648233285170104,0.010566037735849057,0.0047702337414533315
1076,1076,1839,1839,7,2,9,0.0010508340995665309,0.005283018867924529,0.0003180155827635554
1077,1077,1840,1840,53,77,130,0.016944699855510312,0.04,0.012243599936396883
1078,1078,1842,1842,16,6,22,0.0027584395113621437,0.012075471698113207,0.0009540467482906663
1079,1079,1843,1843,23,28,51,0.006567713122290818,0.017358490566037735,0.004452218158689776
1080,1080,1845,1845,49,57,106,0.013792197556810718,0.0369811320754717,0.00906344410876133
1081,1081,1846,1846,57,38,95,0.012347300669906738,0.0430188679245283,0.006042296072507553
1082,1082,1848,1848,50,18,68,0.008800735583869696,0.03773584905660377,0.0028621402448719985
1083,1083,1850,1850,14,0,14,0.0017076054117956129,0.010566037735849057,0.0
1084,1084,1851,1851,16,5,21,0.002627085248916327,0.012075471698113207,0.0007950389569088886
1085,1085,1852,1852,5,8,13,0.0015762511493497965,0.0037735849056603774,0.0012720623310542216
1086,1086,1854,1854,21,24,45,0.00577958754761592,0.015849056603773583,0.003816186993162665
1087,1087,1856,1856,14,3,17,0.0021016681991330617,0.010566037735849057,0.0004770233741453331
1088,1088,1858,1858,8,0,8,0.0009194798371207146,0.0060377358490566035,0.0
1089,1089,1860,1860,7,10,17,0.0021016681991330617,0.005283018867924529,0.0015900779138177772
1090,1090,1861,1861,26,22,48,0.006173650334953369,0.019622641509433963,0.0034981714103991097
1091,1091,1862,1862,23,17,40,0.005122816235386838,0.017358490566037735,0.002703132453490221
1092,1092,1864,1864,51,46,97,0.012610009194798372,0.038490566037735846,0.007314358403561774
1093,1093,1866,1866,15,5,20,0.002495730986470511,0.011320754716981131,0.0007950389569088886
1094,1094,1867,1867,22,10,32,0.004071982135820307,0.01660377358490566,0.0015900779138177772
1095,1095,1868,1868,18,22,40,0.005122816235386838,0.013584905660377358,0.0034981714103991097
1096,1096,1869,1869,23,11,34,0.0043346906607119404,0.017358490566037735,0.0017490857051995548
1097,1097,1871,1871,22,20,42,0.005385524760278471,0.01660377358490566,0.0031801558276355543
1098,1098,38,38,26,15,41,0.005254170497832654,0.019622641509433963,0.0023851168707266657
1099,1099,1873,1873,8,10,18,0.0022330224615788783,0.0060377358490566035,0.0015900779138177772
1100,1100,114,114,29,15,44,0.005648233285170104,0.02188679245283019,0.0023851168707266657
1101,1101,1875,1875,18,8,26,0.003283856561145409,0.013584905660377358,0.0012720623310542216
1102,1102,1876,1876,26,27,53,0.0068304216471824514,0.019622641509433963,0.004293210367307998
1103,1103,1837,1837,26,16,42,0.005385524760278471,0.019622641509433963,0.002544124662108443
1104,1104,1878,1878,21,4,25,0.003152502298699593,0.015849056603773583,0.0006360311655271108
1105,1105,1880,1880,50,21,71,0.009194798371207145,0.03773584905660377,0.0033391636190173318
1106,1106,1882,1882,10,9,19,0.0023643767240246944,0.007547169811320755,0.0014310701224359993
1107,1107,1883,1883,12,4,16,0.0019703139366872456,0.009056603773584906,0.0006360311655271108
1108,1108,1884,1884,16,12,28,0.003546565086037042,0.012075471698113207,0.0019080934965813325
1109,1109,1887,1887,53,23,76,0.009851569683436227,0.04,0.003657179201780887
1110,1110,1889,1889,8,0,8,0.0009194798371207146,0.0060377358490566035,0.0
1111,1111,1891,1891,22,20,42,0.005385524760278471,0.01660377358490566,0.0031801558276355543
1112,1112,1892,1892,25,28,53,0.0068304216471824514,0.018867924528301886,0.004452218158689776
1113,1113,1893,1893,38,26,64,0.008275318534086432,0.028679245283018868,0.004134202575926221
1114,1114,1894,1894,19,18,37,0.004728753448049389,0.014339622641509434,0.0028621402448719985
1115,1115,1898,1898,38,14,52,0.0066990673847366344,0.028679245283018868,0.002226109079344888
1116,1116,1899,1899,13,13,26,0.003283856561145409,0.009811320754716982,0.0020671012879631104
1117,1117,466,466,67,183,250,0.032707211349008274,0.050566037735849056,0.02909842582286532
1118,1118,1901,1901,17,0,17,0.0021016681991330617,0.012830188679245283,0.0
1119,1119,1903,1903,14,8,22,0.0027584395113621437,0.010566037735849057,0.0012720623310542216
1120,1120,1905,1905,28,10,38,0.004860107710495206,0.021132075471698115,0.0015900779138177772
1121,1121,1907,1907,46,47,93,0.012084592145015106,0.03471698113207547,0.007473366194943552
1122,1122,1908,1908,27,5,32,0.004071982135820307,0.020377358490566037,0.0007950389569088886
1123,1123,1909,1909,25,12,37,0.004728753448049389,0.018867924528301886,0.0019080934965813325
1124,1124,1911,1911,24,22,46,0.005910941810061737,0.018113207547169812,0.0034981714103991097
1125,1125,1913,1913,36,24,60,0.007749901484303165,0.027169811320754716,0.003816186993162665
1126,1126,931,931,259,142,401,0.052541704978326546,0.19547169811320755,0.022579106376212434
1127,1127,1916,1916,35,44,79,0.010245632470773676,0.026415094339622643,0.006996342820798219
1128,1128,1639,1639,27,21,48,0.006173650334953369,0.020377358490566037,0.0033391636190173318
1129,1129,1918,1918,18,9,27,0.0034152108235912257,0.013584905660377358,0.0014310701224359993
1130,1130,1920,1920,42,30,72,0.009326152633652962,0.03169811320754717,0.0047702337414533315
1131,1131,1327,1327,55,684,739,0.09693944568501248,0.04150943396226415,0.10876132930513595
1132,1132,1924,1924,21,10,31,0.003940627873374491,0.015849056603773583,0.0015900779138177772
1133,1133,1927,1927,11,5,16,0.0019703139366872456,0.00830188679245283,0.0007950389569088886
1134,1134,1929,1929,64,157,221,0.0288979377380796,0.04830188679245283,0.0249642232469391
1135,1135,1931,1931,85,2,87,0.011296466570340207,0.06415094339622641,0.0003180155827635554
1136,1136,1932,1932,19,9,28,0.003546565086037042,0.014339622641509434,0.0014310701224359993
1137,1137,1933,1933,34,22,56,0.0072244844345199,0.025660377358490565,0.0034981714103991097
1138,1138,1935,1935,16,10,26,0.003283856561145409,0.012075471698113207,0.0015900779138177772
1139,1139,1937,1937,65,14,79,0.010245632470773676,0.04905660377358491,0.002226109079344888
1140,1140,1939,1939,45,41,86,0.011165112307894392,0.033962264150943396,0.006519319446652886
1141,1141,1941,1941,2,2,4,0.0003940627873374491,0.0015094339622641509,0.0003180155827635554
1142,1142,804,804,44,27,71,0.009194798371207145,0.03320754716981132,0.004293210367307998
1143,1143,1943,1943,40,16,56,0.0072244844345199,0.03018867924528302,0.002544124662108443
1144,1144,1945,1945,56,15,71,0.009194798371207145,0.04226415094339623,0.0023851168707266657
1145,1145,1947,1947,28,32,60,0.007749901484303165,0.021132075471698115,0.005088249324216886
1146,1146,1949,1949,18,10,28,0.003546565086037042,0.013584905660377358,0.0015900779138177772
1147,1147,1171,1171,47,73,120,0.01563115723105215,0.03547169811320755,0.011607568770869773
1148,1148,1953,1953,28,20,48,0.006173650334953369,0.021132075471698115,0.0031801558276355543
1149,1149,1536,1536,79,60,139,0.01812688821752266,0.059622641509433964,0.009540467482906663
1150,1150,1956,1956,36,6,42,0.005385524760278471,0.027169811320754716,0.0009540467482906663
1151,1151,1958,1958,39,35,74,0.009588861158544595,0.02943396226415094,0.00556527269836222
1152,1152,1959,1959,39,53,92,0.011953237882569289,0.02943396226415094,0.008427412943234219
1153,1153,1961,1961,27,10,37,0.004728753448049389,0.020377358490566037,0.0015900779138177772
1154,1154,1962,1962,40,56,96,0.012478654932352555,0.03018867924528302,0.008904436317379551
1155,1155,1964,1964,42,35,77,0.009982923945882044,0.03169811320754717,0.00556527269836222
1156,1156,1965,1965,65,80,145,0.018915013792197555,0.04905660377358491,0.012720623310542217
1157,1157,1967,1967,11,3,14,0.0017076054117956129,0.00830188679245283,0.0004770233741453331
1158,1158,1968,1968,45,74,119,0.01549980296860633,0.033962264150943396,0.01176657656225155
1159,1159,1830,1830,65,39,104,0.013529489031919086,0.04905660377358491,0.006201303863889331
1160,1160,1971,1971,85,65,150,0.01957178510442664,0.06415094339622641,0.010335506439815552
1161,1161,1972,1972,42,3,45,0.00577958754761592,0.03169811320754717,0.0004770233741453331
1162,1162,1975,1975,8,0,8,0.0009194798371207146,0.0060377358490566035,0.0
1163,1163,1977,1977,17,10,27,0.0034152108235912257,0.012830188679245283,0.0015900779138177772
1164,1164,1979,1979,42,13,55,0.007093130172074084,0.03169811320754717,0.0020671012879631104
1165,1165,1124,1124,273,465,738,0.09680809142256666,0.2060377358490566,0.07393862299252664
1166,1166,1981,1981,50,46,96,0.012478654932352555,0.03773584905660377,0.007314358403561774
1167,1167,1982,1982,25,1,26,0.003283856561145409,0.018867924528301886,0.0001590077913817777
1168,1168,1984,1984,28,13,41,0.005254170497832654,0.021132075471698115,0.0020671012879631104
1169,1169,1986,1986,30,34,64,0.008275318534086432,0.022641509433962263,0.005406264906980442
1170,1170,1989,1989,23,16,39,0.004991461972941022,0.017358490566037735,0.002544124662108443
1171,1171,1990,1990,144,44,188,0.02456324707736766,0.10867924528301887,0.006996342820798219
1172,1172,1992,1992,26,11,37,0.004728753448049389,0.019622641509433963,0.0017490857051995548
1173,1173,1993,1993,24,10,34,0.0043346906607119404,0.018113207547169812,0.0015900779138177772
1174,1174,1974,1974,51,98,149,0.019440430841980823,0.038490566037735846,0.015582763555414216
1175,1175,1995,1995,32,46,78,0.010114278208327861,0.024150943396226414,0.007314358403561774
1176,1176,1997,1997,14,6,20,0.002495730986470511,0.010566037735849057,0.0009540467482906663
1177,1177,1998,1998,12,4,16,0.0019703139366872456,0.009056603773584906,0.0006360311655271108
1178,1178,2000,2000,20,13,33,0.004203336398266123,0.01509433962264151,0.0020671012879631104
1179,1179,2001,2001,27,8,35,0.004466044923157757,0.020377358490566037,0.0012720623310542216
1180,1180,2003,2003,205,78,283,0.03704190200972021,0.15471698113207547,0.012402607727778662
1181,1181,2005,2005,14,8,22,0.0027584395113621437,0.010566037735849057,0.0012720623310542216
1182,1182,2007,2007,19,14,33,0.004203336398266123,0.014339622641509434,0.002226109079344888
1183,1183,2010,2010,14,2,16,0.0019703139366872456,0.010566037735849057,0.0003180155827635554
1184,1184,2012,2012,43,76,119,0.01549980296860633,0.03245283018867925,0.012084592145015106
1185,1185,2013,2013,8,4,12,0.00144489688690398,0.0060377358490566035,0.0006360311655271108
1186,1186,2016,2016,99,86,185,0.02416918429003021,0.07471698113207548,0.013674670058832883
1187,1187,2018,2018,12,5,17,0.0021016681991330617,0.009056603773584906,0.0007950389569088886
1188,1188,2020,2020,52,0,52,0.0066990673847366344,0.03924528301886793,0.0
1189,1189,2022,2022,10,10,20,0.002495730986470511,0.007547169811320755,0.0015900779138177772
1190,1190,2024,2024,29,5,34,0.0043346906607119404,0.02188679245283019,0.0007950389569088886
1191,1191,2026,2026,66,124,190,0.024825955602259295,0.04981132075471698,0.019716966131340434
1192,1192,1900,1900,36,49,85,0.011033758045448575,0.027169811320754716,0.007791381777707108
1193,1193,2028,2028,108,34,142,0.018520951004860106,0.08150943396226415,0.005406264906980442
1194,1194,2030,2030,19,17,36,0.004597399185603573,0.014339622641509434,0.002703132453490221
1195,1195,2032,2032,33,24,57,0.007355838696965717,0.02490566037735849,0.003816186993162665
1196,1196,2033,2033,35,105,140,0.018258242479968476,0.026415094339622643,0.01669581809508666
1197,1197,961,961,32,34,66,0.008538027058978064,0.024150943396226414,0.005406264906980442
1198,1198,2036,2036,80,64,144,0.01878365952975174,0.06037735849056604,0.010176498648433773
1199,1199,2038,2038,19,2,21,0.002627085248916327,0.014339622641509434,0.0003180155827635554
1200,1200,2040,2040,4,2,6,0.0006567713122290818,0.0030188679245283017,0.0003180155827635554
1201,1201,2041,2041,17,20,37,0.004728753448049389,0.012830188679245283,0.0031801558276355543
1202,1202,2043,2043,13,0,13,0.0015762511493497965,0.009811320754716982,0.0
1203,1203,2045,2045,71,0,71,0.009194798371207145,0.05358490566037736,0.0
1204,1204,399,399,586,1154,1740,0.22842506239327467,0.4422641509433962,0.18349499125457147
1205,1205,2048,2048,22,10,32,0.004071982135820307,0.01660377358490566,0.0015900779138177772
1206,1206,2049,2049,6,9,15,0.0018389596742414292,0.004528301886792453,0.0014310701224359993
1207,1207,2051,2051,15,11,26,0.003283856561145409,0.011320754716981131,0.0017490857051995548
1208,1208,2053,2053,97,67,164,0.021410744778668066,0.07320754716981132,0.010653522022579106
1209,1209,940,940,61,52,113,0.014711677393931434,0.046037735849056606,0.008268405151852442
1210,1210,2054,2054,7,2,9,0.0010508340995665309,0.005283018867924529,0.0003180155827635554
1211,1211,2056,2056,6,4,10,0.0011821883620123472,0.004528301886792453,0.0006360311655271108
1212,1212,2057,2057,22,10,32,0.004071982135820307,0.01660377358490566,0.0015900779138177772
1213,1213,577,577,34,17,51,0.006567713122290818,0.025660377358490565,0.002703132453490221
1214,1214,2058,2058,64,28,92,0.011953237882569289,0.04830188679245283,0.004452218158689776
1215,1215,2059,2059,38,34,72,0.009326152633652962,0.028679245283018868,0.005406264906980442
1216,1216,281,281,68,34,102,0.013266780507027454,0.05132075471698113,0.005406264906980442
1217,1217,2062,2062,27,17,44,0.005648233285170104,0.020377358490566037,0.002703132453490221
1218,1218,2063,2063,29,13,42,0.005385524760278471,0.02188679245283019,0.0020671012879631104
1219,1219,2064,2064,26,0,26,0.003283856561145409,0.019622641509433963,0.0
1220,1220,2066,2066,22,18,40,0.005122816235386838,0.01660377358490566,0.0028621402448719985
1221,1221,2068,2068,18,17,35,0.004466044923157757,0.013584905660377358,0.002703132453490221
1222,1222,2070,2070,40,21,61,0.007881255746748982,0.03018867924528302,0.0033391636190173318
1223,1223,2072,2072,25,20,45,0.00577958754761592,0.018867924528301886,0.0031801558276355543
1224,1224,2074,2074,17,13,30,0.0038092736109286746,0.012830188679245283,0.0020671012879631104
1225,1225,2076,2076,10,13,23,0.00288979377380796,0.007547169811320755,0.0020671012879631104
1226,1226,2077,2077,83,2,85,0.011033758045448575,0.06264150943396227,0.0003180155827635554
1227,1227,2079,2079,17,0,17,0.0021016681991330617,0.012830188679245283,0.0
1228,1228,2082,2082,27,24,51,0.006567713122290818,0.020377358490566037,0.003816186993162665
1229,1229,2083,2083,56,46,102,0.013266780507027454,0.04226415094339623,0.007314358403561774
