,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
5922,Q318750,12696,P106,2,Q28389,102,False,2,1,3,1,3,3,3,0.6962025316455697,0.7553324968632371,0.9217166407334203
5923,Q318750,12696,P106,2,Q28389,102,True,245,102,496,154,242,233,1395,0.28484559250655306,0.4508313311197164,0.6318229742353765
5924,Q538109,9655,P1412,11,Q9027,2025,False,1,1,1,1,1,1,2,0.5186001243234044,0.5452436194895591,0.9511346960995205
5925,Q538109,9655,P1412,11,Q9027,2025,True,2,4,3,2,1,1,45,0.5186001293969338,0.6463095757874195,0.8024020513158988
5926,Q29418,11922,P108,15,Q371625,12261,False,147,369,143,100,19,105,63,0.026435910359115217,0.026435910304239574,1.0000000020757993
5927,Q29418,11922,P108,15,Q371625,12261,True,1869,6492,742,886,53,1170,783,0.026435910344139654,0.014962593516209476,1.7668000080000004
5928,Q730261,12976,P264,17,Q654283,30,False,2,1,2,3,2,1,4,0.03424657534246575,0.059800664451827246,0.5726788432267884
5929,Q730261,12976,P264,17,Q654283,30,True,74,55,87,102,83,41,869,0.034249667741479216,0.03441705753118504,0.9951364293837683
5930,Q100400,10155,P106,2,Q49757,55,False,1,1,1,1,1,1,9,0.2667910447761194,0.6796785304247991,0.3925253378378379
5931,Q100400,10155,P106,2,Q49757,55,True,192,342,79,255,102,183,4169,0.24589835487780548,0.5082011871365483,0.4838602527934182
5932,Q248289,8177,P840,6,Q90,354,False,15,10,23,12,12,17,6,0.036910723431425846,0.03691072343142494,1.0000000000000246
5933,Q248289,8177,P840,6,Q90,354,True,1326,752,1981,1038,1155,1706,849,0.029925187032418952,,
5934,Q3088816,4053,P106,2,Q639669,83,False,1,1,1,1,1,1,1,0.748,0.748,1.0
5935,Q3088816,4053,P106,2,Q639669,83,True,88,126,85,79,83,66,65,0.7480656381791532,0.7480477615966915,1.0000238976484916
5936,Q732055,9741,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.8406593406593407,0.8406593406593407,1.0
5937,Q732055,9741,P27,3,Q30,31,True,68,55,70,46,88,79,12,0.8407250664657923,0.8067864571915723,1.0420664092359215
5938,Q600635,7037,P136,10,Q37073,1399,False,1,1,1,2,2,1,1,0.2188183807439825,0.2188183807439825,1.0
5939,Q600635,7037,P136,10,Q37073,1399,True,868,804,1370,774,1025,368,1908,0.10524214463840399,0.19355999758366557,0.5437184643118911
5940,Q332508,12459,P106,2,Q82955,313,False,1,1,1,1,1,1,1,0.5700934579439252,0.5700934579439252,1.0
5941,Q332508,12459,P106,2,Q82955,313,True,98,135,38,45,97,175,395,0.5701239796466668,0.6946370431590823,0.8207509018722169
5942,Q312292,7071,P106,2,Q639669,83,False,2,1,2,2,1,2,1,0.7354497354497355,0.6157303370786517,1.1944347893253005
5943,Q312292,7071,P106,2,Q639669,83,True,245,211,282,269,185,276,153,0.7355211640211641,0.6879252704526,1.069187592915797
5944,Q465695,14609,P106,2,Q2405480,59,False,13,11,15,10,19,11,5,0.3071593533487298,0.2459077824269826,1.2490834991769104
5945,Q465695,14609,P106,2,Q2405480,59,True,3150,2539,3112,3389,3549,3161,1698,0.24589466416458852,0.15250525451559935,1.6123684717986988
5946,Q366464,10487,P27,3,Q142,23,False,1,1,1,1,1,1,1,0.5409326424870466,0.5409326424870466,1.0
5947,Q366464,10487,P27,3,Q142,23,True,50,22,75,34,68,50,2369,0.39193155918057354,0.713306495931706,0.5494574371829332
5948,Q540155,16334,P106,2,Q4263842,348,False,2,2,1,2,2,2,31,0.13068611610942704,0.32701421800947866,0.3996343550592624
5949,Q540155,16334,P106,2,Q4263842,348,True,230,246,415,110,230,147,5586,0.09725685785536159,0.28109251877581176,0.34599589586704654
5950,Q79034,13135,P106,2,Q36180,278,False,3,2,3,2,4,2,1,0.5263157894736842,0.363573665214614,1.4476180203068478
5951,Q79034,13135,P106,2,Q36180,278,True,2834,3503,2944,2819,2988,1915,912,0.5263657894736842,0.4217794205693272,1.2479646085225873
5952,Q429311,16386,P136,10,Q860626,164,False,2,3,2,3,2,1,6,0.16011156348893846,0.22899505766062603,0.6991922232934219
5953,Q429311,16386,P136,10,Q860626,164,True,51,22,18,169,37,7,535,0.11813783202813566,0.20690836550734074,0.5709669192855537
5954,Q246731,15727,P106,2,Q864503,2771,False,1,1,1,1,1,1,15,0.24590370783567397,0.47368421052631576,0.5191300498753117
5955,Q246731,15727,P106,2,Q864503,2771,True,2,3,2,1,1,5,136,0.2459037093171014,0.4507982223663199,0.5454850909267326
5956,Q232085,12148,P106,2,Q488205,422,False,2,4,2,2,2,2,5,0.3229090909090909,0.6302521008403361,0.512349090909091
5957,Q232085,12148,P106,2,Q488205,422,True,476,671,443,235,375,658,2491,0.24590905910411395,0.45735162695391596,0.5376805167217487
5958,Q47122,251,P106,2,Q13235160,1709,False,23,44,11,14,29,16,58,0.22495990244888162,0.23660714285714285,0.9507739273311223
5959,Q47122,251,P106,2,Q13235160,1709,True,1307,3207,304,429,1356,1239,1718,0.2199501246882793,0.21996344255860348,0.9999394541648864
5960,Q193105,13002,P102,20,Q29468,431,False,1,1,2,1,2,1,2,0.0638461397432345,0.10828025477707007,0.5896378788051656
5961,Q193105,13002,P102,20,Q29468,431,True,1062,2365,1510,212,1194,27,2005,0.05740740740740741,0.13666502132196845,0.42005925768058516
5962,Q86573,3973,P1412,11,Q188,168,False,1,1,1,1,1,1,1,0.8204081632653061,0.8204081632653061,1.0
5963,Q86573,3973,P1412,11,Q188,168,True,112,184,106,41,37,193,26,0.8204741632653061,0.7680675191646842,1.0682318191994593
5964,Q24995,7500,P106,2,Q639669,83,False,1,1,1,1,1,1,1,0.7086167800453514,0.7086167800453514,1.0
5965,Q24995,7500,P106,2,Q639669,83,True,108,115,161,141,59,64,549,0.6323058234033005,0.7480270951993491,0.845298021236505
5966,Q181875,12563,P106,2,Q82955,313,False,1,1,1,1,1,1,9,0.1780696772145399,0.4066666666666667,0.4378762554455899
5967,Q181875,12563,P106,2,Q82955,313,True,372,525,230,637,142,324,,,0.5701267945548505,
5968,Q95469,10668,P108,15,Q467025,8678,False,108,81,127,29,265,39,182,0.012968429007481302,0.013467531251870325,0.9629403314494103
5969,Q95469,10668,P108,15,Q467025,8678,True,1594,1499,2447,305,2864,855,2340,0.0024937655860349127,0.008478802992518703,0.29411764705882354
5970,Q419,914,P530,7,Q801,259,False,2,1,1,1,1,4,1,0.8683698839408468,0.868360140864437,1.0000112200870943
5971,Q419,914,P530,7,Q801,259,True,3,2,3,2,2,6,1,0.8683605012247975,0.7297297297297297,1.1899755016784261
5972,Q333106,12501,P106,2,Q201788,2256,False,6,8,4,5,7,7,15,0.2496247894410162,0.25,0.9984991577640648
5973,Q333106,12501,P106,2,Q201788,2256,True,712,666,342,1054,657,843,807,0.24962478893714943,0.24962478944096733,0.9999999979816993
5974,Q71000,9306,P106,2,Q1326886,1684,False,74,119,49,125,55,24,47,0.1481427444139651,0.13068603547875596,1.133577461977924
5975,Q71000,9306,P106,2,Q1326886,1684,True,1955,3099,927,4072,1084,591,702,0.14814239511720698,0.12270299345636096,1.207325028870575
5976,Q205532,9539,P136,10,Q200092,193,False,2,1,1,1,1,6,9,0.16010675179030254,0.22899505766062603,0.6991712110554938
5977,Q205532,9539,P136,10,Q200092,193,True,42,28,30,33,58,61,378,0.16010942735162717,0.16010942735162717,1.0
5978,Q157303,3821,P106,2,Q4263842,348,False,11,13,6,9,6,22,10,0.2298507462686567,0.22926829268292684,1.002540489044141
5979,Q157303,3821,P106,2,Q4263842,348,True,993,1612,230,544,293,2287,1371,0.2298706603796089,0.24589860415164919,0.9348188907890034
5980,Q31013,12482,P106,2,Q36834,141,False,2,2,2,2,2,2,2,0.5663430420711975,0.5663430420711975,1.0
5981,Q31013,12482,P106,2,Q36834,141,True,934,718,956,1153,961,882,71,0.5663830458311975,0.43207854278678165,1.3108335400739657
5982,Q82409,6222,P509,8,Q181754,29,False,81,272,67,7,8,49,4,0.017576898932831136,,
5983,Q82409,6222,P509,8,Q181754,29,True,11365,16100,14308,6474,4691,15253,4953,0.009975304768382074,,
5984,Q77608,8212,P20,22,Q61,477,False,213,159,588,238,32,48,66,0.06633820473318738,0.06633820457357106,1.0000000024060995
5985,Q77608,8212,P20,22,Q61,477,True,7167,7862,9814,8067,3078,7012,5555,0.024440933199994935,0.01945137157107232,1.2565146427176883
5986,Q91823,8361,P106,2,Q42973,2820,False,10,2,14,21,11,4,58,0.1481423940149626,0.17806967714214464,0.8319349840608039
5987,Q91823,8361,P106,2,Q42973,2820,True,416,163,562,712,437,204,2088,0.13317810581047382,0.24589630999002493,0.5416027016260486
5988,Q215142,6437,P69,4,Q54096,8486,False,37,41,41,64,32,9,189,0.02843127201996957,0.0349159603840399,0.8142772447687138
5989,Q215142,6437,P69,4,Q54096,8486,True,1617,1629,2052,3013,1080,311,3248,0.02344334164588529,0.040897755610972565,0.5732182926829269
5990,Q109455,5315,P19,13,Q1731,368,False,6,1,14,5,5,7,13,0.06683895318209676,0.08080364089775562,0.8271774939779138
5991,Q109455,5315,P19,13,Q1731,368,True,257,3,561,121,410,189,237,0.06683895318209676,0.06683895318209676,1.0
5992,Q678,2945,P463,1,Q7825,644,False,2,2,2,2,2,2,2,0.7530864197530864,0.7530864197530864,1.0
5993,Q678,2945,P463,1,Q7825,644,True,14,12,18,19,10,11,13,0.7531604383476035,0.7531604310525215,1.0000000096859603
5994,Q347635,5534,P27,3,Q142,23,False,1,1,1,1,1,1,1,0.751269035532995,0.751269035532995,1.0
5995,Q347635,5534,P27,3,Q142,23,True,11,34,8,4,3,8,19,0.7513402426169767,0.82998735920636,0.9052429947070685
5996,Q39803,6543,P463,1,Q11993457,3016,False,2,2,2,1,1,2,108,0.1282051282051282,0.1960219959452283,0.6540343984710306
5997,Q39803,6543,P463,1,Q11993457,3016,True,23,34,18,6,16,39,304,0.1282125602854989,0.35385897501789876,0.3623267158308298
5998,Q1036131,8614,P106,2,Q639669,83,False,1,1,1,1,1,1,1,0.7354497354497355,0.7354497354497355,1.0
5999,Q1036131,8614,P106,2,Q639669,83,True,102,93,56,128,112,123,158,0.735515373124914,0.7480281092146157,0.9832723718058679
6000,Q8201431,5247,P106,2,Q350979,5410,False,11,15,12,10,11,9,30,0.14813795513244812,0.1780696758179926,0.8319100624626391
6001,Q8201431,5247,P106,2,Q350979,5410,True,204,243,198,204,201,176,2082,0.13067339649546347,0.2459030937507227,0.5314020027252278
6002,Q150652,3737,P1412,11,Q188,168,False,1,1,1,1,1,1,1,0.8204081632653061,0.8204081632653061,1.0
6003,Q150652,3737,P1412,11,Q188,168,True,16,24,14,2,13,25,25,0.8204849747770772,0.8323354981444476,0.9857623237338919
6004,Q902,146,P530,7,Q889,6794,False,4,6,2,3,2,5,1,0.8682871678914641,0.6342084104289318,1.3690880688640168
6005,Q902,146,P530,7,Q889,6794,True,1,1,2,1,1,1,1,0.8682871678914641,0.8682871678914641,1.0
6006,Q25120,5559,P1412,11,Q150,344,False,2,2,3,1,1,1,5,0.4894839480342441,0.6184475813310517,0.7914720063756316
6007,Q25120,5559,P1412,11,Q150,344,True,756,743,1370,314,1094,259,6901,0.19121234375663312,0.5140607070926609,0.37196451920641843
6008,Q76746,6294,P106,2,Q1238570,1212,False,5,3,3,8,5,5,71,0.17805765595525855,0.17806967710294058,0.9999324918881327
6009,Q76746,6294,P106,2,Q1238570,1212,True,60,78,6,92,78,44,1506,0.17806558700756409,0.27524752475247527,0.6469289312145313
6010,Q238712,9025,P106,2,Q10798782,337,False,1,1,1,1,1,1,1,0.6322537112010796,0.6322537112010796,1.0
6011,Q238712,9025,P106,2,Q10798782,337,True,230,176,230,402,249,95,379,0.5290120930369006,0.6422689040628201,0.8236613818456919
6012,Q217787,11081,P101,27,Q207628,1660,False,1,1,1,1,1,1,1,0.25207100591715975,0.25207100591715975,1.0
6013,Q217787,11081,P101,27,Q207628,1660,True,11,2,19,26,6,2,358,0.17236359009309024,0.17237596306708383,0.9999282210015049
6014,Q1346849,11761,P106,2,Q14915627,1248,False,6,6,2,5,3,13,22,0.2249599017308005,0.3526153846153846,0.6379752885035791
6015,Q1346849,11761,P106,2,Q14915627,1248,True,254,182,76,280,102,631,1525,0.2249524699002494,0.26109215017064846,0.8615826624937657
6016,Q597433,6587,P106,2,Q9648008,2494,False,4,6,3,5,3,4,52,0.2249599012220389,0.3758594346829641,0.5985213632106685
6017,Q597433,6587,P106,2,Q9648008,2494,True,20,20,21,31,20,9,663,0.2249599012220389,0.2937062937062937,0.7659349017797992
6018,Q430922,2761,P106,2,Q486748,291,False,3,2,3,4,2,2,2,0.6098360655737705,0.48656716417910445,1.2533440611485467
6019,Q430922,2761,P106,2,Q486748,291,True,158,45,173,301,219,53,169,0.6098400129421915,0.6098483360525735,0.9999863521634971
6020,Q329131,12634,P161,0,Q236842,7181,False,731,681,820,270,853,1031,1365,0.003990324204488781,0.005486583556109729,0.72728760323813
6021,Q329131,12634,P161,0,Q236842,7181,True,375,394,469,165,456,392,576,0.004987830448879302,0.005486783052370076,0.909062815364051
6022,Q724883,14246,P27,3,Q29,1695,False,1,1,1,1,1,1,1,0.4840431112479896,0.4840431112479896,1.0
6023,Q724883,14246,P27,3,Q29,1695,True,2,2,2,4,1,1,127,0.4840431112479896,0.8161311439518336,0.5930947677161023
6024,Q1360888,16455,P106,2,Q3455803,944,False,88,126,108,59,96,50,153,0.13068324286791322,0.13068324286791472,0.9999999999999886
6025,Q1360888,16455,P106,2,Q3455803,944,True,6562,9374,7401,4764,7825,3447,10296,0.0013297872340425534,0.09725965087281795,0.0136725478871136
6026,Q686,5940,P530,7,Q183,87,False,1,1,1,1,1,1,1,0.8682871678914641,0.8682871678914641,1.0
6027,Q686,5940,P530,7,Q183,87,True,3,2,3,3,4,3,1,0.8683706973032288,0.8372093023255814,1.0372205551121898
6028,Q18154882,1857,P161,0,Q342665,8782,False,1383,1730,1379,690,2769,346,363,0.004987780568579551,0.00299271820451267,1.6666388973938675
6029,Q18154882,1857,P161,0,Q342665,8782,True,462,580,517,276,780,158,1100,0.002992768099750624,0.0054865835660857865,0.5454702482342233
6030,Q335544,9426,P106,2,Q2306091,1704,False,25,30,34,25,19,16,111,0.1306815960281679,0.13068324189526184,0.9999874056759682
6031,Q335544,9426,P106,2,Q2306091,1704,True,1541,1613,1682,1896,1460,1054,9437,0.0010638297872340426,0.222444076444527,0.004782459502801551
6032,Q441440,16335,P19,13,Q1297,145,False,9,10,18,5,3,8,12,0.06683810502743141,0.0668385536159601,0.9999932884764194
6033,Q441440,16335,P19,13,Q1297,145,True,2992,3698,5193,2452,2312,1306,3001,0.060350623551122196,0.060350623551126685,0.9999999999999256
6034,Q714462,2471,P20,22,Q49111,4232,False,3,3,7,1,1,1,1,0.1007550757835949,0.10075476361600688,1.0000030982911061
6035,Q714462,2471,P20,22,Q49111,4232,True,89,75,268,4,90,10,40,0.1007550757835949,0.10075476351126235,1.0000030993307083
6036,Q228882,14918,P19,13,Q16555,216,False,34,27,56,25,9,53,22,0.060353267147154624,0.060353267147154624,1.0
6037,Q228882,14918,P19,13,Q16555,216,True,2456,1932,4207,2479,862,2798,3767,0.06034982548129676,0.060350374109725685,0.9999909092787408
6038,Q74807,17046,P106,2,Q1234713,1265,False,9,11,15,6,4,9,68,0.17806758214973314,0.17806758228802994,0.9999999992233466
6039,Q74807,17046,P106,2,Q1234713,1265,True,774,934,1030,570,546,791,1478,0.17806558679805784,0.222456608478803,0.8004508745130177
6040,Q180850,16462,P106,2,Q33999,5,False,2,1,2,1,3,4,2,0.5870570107858244,0.5870570107858244,1.0
6041,Q180850,16462,P106,2,Q33999,5,True,644,823,516,231,772,880,332,0.5871049987817921,0.5490280367814564,1.0693534017380109
6042,Q102541,3030,P19,13,Q3778,11830,False,7,5,4,5,15,5,154,0.05187446412468828,0.06683895318209676,0.7761112593035522
6043,Q102541,3030,P19,13,Q3778,11830,True,73,15,97,90,111,54,2,0.051874464134691774,0.05187446412469875,1.0000000001926386
6044,Q40909,3663,P106,2,Q15949613,3185,False,16,47,13,8,10,3,16,0.31197790551333465,0.31197790551333465,1.0
6045,Q40909,3663,P106,2,Q15949613,3185,True,249,716,316,136,68,10,51,0.31197790750462956,0.2539631323950212,1.228437783714884
6046,Q433284,2506,P641,26,Q847,9326,False,1,1,1,1,1,1,10,0.09775566147761908,0.09775594795656184,0.9999970694474479
6047,Q433284,2506,P641,26,Q847,9326,True,4,2,4,4,2,8,43,0.09775561097256857,0.09775561097256857,1.0
6048,Q41076,12746,P106,2,Q12362622,10396,False,27,40,27,14,27,25,28,0.22495990244907693,0.22495990244907693,1.0
6049,Q41076,12746,P106,2,Q12362622,10396,True,214,335,151,47,234,301,1039,0.2199700388640694,0.26110042947240497,0.8424729109352823
6050,Q270951,5505,P136,10,Q1298934,3112,False,5,7,4,2,2,8,19,0.10524608503742194,0.10524608544530692,0.9999999961244642
6051,Q270951,5505,P136,10,Q1298934,3112,True,115,127,71,58,66,251,134,0.10524608531174563,0.10524608544643642,0.9999999987202299
6052,Q101797,7524,P106,2,Q10798782,337,False,1,1,1,1,1,1,1,0.8089171974522293,0.8089171974522293,1.0
6053,Q101797,7524,P106,2,Q10798782,337,True,24,23,12,37,25,21,1,0.8089927372046579,0.7553967236596375,1.0709508154673562
6054,Q340911,4640,P840,6,Q1370,12978,False,68,17,23,79,69,153,184,0.029927581047603274,0.03691012472319202,0.810823080985111
6055,Q340911,4640,P840,6,Q1370,12978,True,706,342,396,709,906,1175,557,0.023940149625935162,0.023940149625935162,1.0
6056,Q317251,16048,P106,2,Q28389,102,False,4,4,2,5,4,3,1,0.5344827586206896,0.36314363143631434,1.4718219248584663
6057,Q317251,16048,P106,2,Q28389,102,True,2111,2568,1763,2113,2078,2032,104,0.534506877861882,0.2696784483313701,1.9820155491442952
6058,Q179493,15943,P108,15,Q186285,5684,False,107,29,293,38,148,26,86,0.02643591030922943,0.02643591030922943,1.0
6059,Q179493,15943,P108,15,Q186285,5684,True,1701,717,4112,440,2454,784,,,0.008478802992518703,
6060,Q76197,7142,P69,4,Q154804,758,False,7,6,8,7,5,7,7,0.06492411467116357,0.06492411467116357,1.0
6061,Q76197,7142,P69,4,Q154804,758,True,392,201,428,560,254,517,1748,0.04090124720700997,0.08571837583900342,0.47715844831020654
6062,Q52440,2712,P136,10,Q11401,135,False,1,1,1,1,1,1,1,0.680672268907563,0.680672268907563,1.0
6063,Q52440,2712,P136,10,Q11401,135,True,23,72,15,9,7,11,14,0.6806960635449346,0.680696062928717,1.0000000009052756
6064,Q191719,8450,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.581081081081081,0.581081081081081,1.0
6065,Q191719,8450,P1412,11,Q1860,39,True,392,1019,309,192,108,330,458,0.5811349520584813,0.5991830463343356,0.9698788302067817
6066,Q219780,3338,P69,4,Q49088,1797,False,20,24,49,12,10,7,14,0.03192142418661756,0.02843127201996957,1.1227575102583018
6067,Q219780,3338,P69,4,Q49088,1797,True,3616,3765,7142,2150,2389,2633,4098,0.028430922707611096,0.02843167102244389,0.9999736802373591
6068,Q355009,3032,P1050,32,Q84263196,9874,False,10,2,12,8,23,3,3,0.002867383512544803,0.0009975391111262937,2.874457232365877
6069,Q355009,3032,P1050,32,Q84263196,9874,True,5796,1263,9935,7291,9780,713,,,,
6070,Q88899,12013,P1412,11,Q188,168,False,1,1,1,1,1,1,1,0.8110918544194108,0.8110918544194108,1.0
6071,Q88899,12013,P1412,11,Q188,168,True,60,104,34,27,30,104,84,0.7709958418394757,0.7805244769297451,0.9877920098960239
6072,Q298035,16017,P19,13,Q1486,2385,False,1,1,1,1,1,1,1,0.2727272727272727,0.2727272727272727,1.0
6073,Q298035,16017,P19,13,Q1486,2385,True,16,9,16,30,14,10,5,0.27273535319610065,0.27273330820358194,1.0000074981399676
6074,Q41590,4012,P106,2,Q24387326,174,False,33,38,51,16,39,21,46,0.17806967708240448,0.21157347384855582,0.8416446251190575
6075,Q41590,4012,P106,2,Q24387326,174,True,50,61,102,3,77,5,415,0.17806793144649427,0.24589800498753117,0.724153624001641
6076,Q104266,6198,P106,2,Q3282637,275,False,1,1,1,1,1,1,3,0.5211428571428571,0.6796785304247991,0.7667490347490348
6077,Q104266,6198,P106,2,Q3282637,275,True,3,2,4,1,2,5,361,0.3671510994310722,0.4737287965135769,0.7750238155947731
6078,Q1671177,9548,P106,2,Q81096,309,False,1,1,1,1,1,1,1,0.5382653061224489,0.5382653061224489,1.0
6079,Q1671177,9548,P106,2,Q81096,309,True,86,102,119,70,77,63,165,0.53831202968713,0.6559262478213069,0.8206898740142834
6080,Q216582,1876,P1412,11,Q150,344,False,1,1,2,1,2,1,2,0.5185932968772776,0.5416666666666666,0.9574030096195896
6081,Q216582,1876,P1412,11,Q150,344,True,1037,1169,1086,954,1270,706,443,0.5185851650247272,0.4894861208668683,1.0594481496356325
6082,Q4465,1334,P106,2,Q2526255,1287,False,2,1,1,1,2,3,3,0.4262295081967213,0.5170682730923695,0.8243195925513289
6083,Q4465,1334,P106,2,Q2526255,1287,True,44,31,19,25,49,96,144,0.36360055395489294,0.38461538461538464,0.9453614402827216
6084,Q804,1115,P463,1,Q190008,9357,False,7,10,8,8,4,6,8,0.6714906923724764,0.6714906923724764,1.0
6085,Q804,1115,P463,1,Q190008,9357,True,9,8,6,19,6,6,8,0.6714810153701509,0.6714810153701509,1.0
6086,Q239419,8060,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.5494791666666666,0.5494791666666666,1.0
6087,Q239419,8060,P1412,11,Q1860,39,True,1006,558,775,2244,266,1189,634,0.5495173711554446,0.5387007160536118,1.0200791548618553
6088,Q294586,6228,P27,3,Q145,229,False,3,2,4,2,3,4,9,0.21497972197968554,0.43080357142857145,0.4990202872896327
6089,Q294586,6228,P27,3,Q145,229,True,4092,1582,5596,4416,1792,7073,7332,0.11322503730384093,0.3227028384932553,0.3508647083257912
6090,Q195333,15027,P106,2,Q10800557,139,False,1,1,1,1,1,1,1,0.8293802601377199,0.8293802601377199,1.0
6091,Q195333,15027,P106,2,Q10800557,139,True,223,260,203,218,262,172,747,0.4167,0.7080342484752994,0.5885308527056895
6092,Q784,748,P530,7,Q865,747,False,1,1,1,1,1,1,1,0.8972972972972973,0.8972972972972973,1.0
6093,Q784,748,P530,7,Q865,747,True,4,2,5,3,4,4,2,0.8972972972972973,0.8948235824367549,1.002764472136291
6094,Q367085,9466,P106,2,Q28389,102,False,5,9,4,2,6,3,6,0.2848180677540778,0.29301745635910226,0.9720174056968953
6095,Q367085,9466,P106,2,Q28389,102,True,3349,5080,4168,1657,3337,2502,1626,0.28484099486962133,0.24590009975860216,1.1583606316111588
6096,Q24962,3807,P106,2,Q28389,102,False,1,2,2,1,1,1,2,0.5344827586206896,0.6065140845070423,0.8812371753165507
6097,Q24962,3807,P106,2,Q28389,102,True,417,488,609,444,120,425,118,0.5344910379437119,0.41758276670959965,1.2799643102020395
6098,Q298341,2814,P27,3,Q30,31,False,1,1,1,1,1,1,1,0.5663265306122449,0.5663265306122449,1.0
6099,Q298341,2814,P27,3,Q30,31,True,47,34,100,33,17,53,1292,0.5663798587907972,0.8071599275587675,0.7016947192903854
6100,Q705210,13961,P40,30,Q597694,4390,False,102,63,208,64,137,38,100,0.000997506234413965,0.000997506234413965,1.0
6101,Q705210,13961,P40,30,Q597694,4390,True,149,181,222,177,132,31,22,0.0009976059850374064,0.000997506234413965,1.0001
6102,Q1590452,10705,P106,2,Q81096,309,False,5,9,2,6,4,6,6,0.26110995732631387,0.26110995736022946,0.9999999998701099
6103,Q1590452,10705,P106,2,Q81096,309,True,1082,1431,487,1130,904,1457,830,0.26110995565693274,0.24914965986394558,1.04800446366059
6104,Q123516,9078,P69,4,Q659080,989,False,56,35,122,74,9,42,75,0.028431272019950136,0.029428429002556006,0.9661158608731963
6105,Q123516,9078,P69,4,Q659080,989,True,1572,833,3621,1660,262,1483,,,0.032419850374064835,
6106,Q310060,4719,P106,2,Q36180,278,False,1,1,1,1,1,1,1,0.7992633517495396,0.7992633517495396,1.0
6107,Q310060,4719,P106,2,Q36180,278,True,52,92,76,11,13,68,4154,0.33073524495847,0.842342494192799,0.3926374927521701
6108,Q971962,4864,P69,4,Q174158,5154,False,7,1,15,5,11,1,3,0.175,0.047244094488188976,3.7041666666666666
6109,Q971962,4864,P69,4,Q174158,5154,True,107,56,211,51,210,9,74,0.1750040899750813,0.17500199520698254,1.0000119699669496
6110,Q1037,4764,P463,1,Q899770,2457,False,2,1,1,4,1,3,1,0.6910112359550562,0.5384615384615384,1.2833065810593902
6111,Q1037,4764,P463,1,Q899770,2457,True,37,20,38,45,36,44,28,0.691079727244862,0.6910783806747433,1.0000019485056346
6112,Q377,1336,P140,25,Q9592,317,False,143,6,10,654,8,39,2,0.04814814814814815,,
6113,Q377,1336,P140,25,Q9592,317,True,10092,7089,5210,16387,7048,14725,,,,
6114,Q1195390,12650,P1303,14,Q5994,552,False,1,1,2,1,2,1,1,0.24640868029453067,0.24640868029453067,1.0
6115,Q1195390,12650,P1303,14,Q5994,552,True,824,905,896,577,1435,309,405,0.24640868029467797,0.24639770674095185,1.0000445359409844
6116,Q681465,12378,P135,16,Q8361,5019,False,1,1,1,1,1,1,2,0.008479401531041961,0.00847940153892147,0.9999999990707472
6117,Q681465,12378,P135,16,Q8361,5019,True,83,32,45,64,122,152,,,0.008968609865470852,
6118,Q108639,12689,P27,3,Q183,87,False,1,1,1,1,1,1,2,0.31524070028963225,0.31524070060251225,0.9999999990074886
6119,Q108639,12689,P27,3,Q183,87,True,804,640,670,757,1040,913,5006,0.28728179551122196,0.661878326726374,0.43404019124195714
6120,Q41422,2970,P106,2,Q2526255,1287,False,3,3,4,4,3,3,2,0.4262295081967213,0.3659305993690852,1.164782362916902
6121,Q41422,2970,P106,2,Q2526255,1287,True,544,644,590,576,221,689,628,0.2778014267137763,0.2810806243916827,0.9883336046908132
6122,Q2161,16285,P106,2,Q49757,55,False,1,2,1,1,1,1,3,0.2810947167907413,0.4382716049382716,0.6413710439450716
6123,Q2161,16285,P106,2,Q49757,55,True,330,595,254,165,132,504,2150,0.2810947167907413,0.4758384139551915,0.5907356542618505
6124,Q107350,13022,P106,2,Q822146,599,False,31,19,39,35,15,45,43,0.13068433925650386,0.17805486284289276,0.7339554627711211
6125,Q107350,13022,P106,2,Q822146,599,True,3839,2967,4962,4663,1592,5009,5581,0.11022443890274314,0.1481299831390899,0.7441062002906291
6126,Q962897,15842,P106,2,Q81096,309,False,1,1,1,1,1,1,4,0.24596774193548387,0.5739130434782609,0.42858015640273706
6127,Q962897,15842,P106,2,Q81096,309,True,108,133,113,145,62,87,1153,0.24598159297256256,0.5833333333333334,0.4216827308101072
6128,Q76364,4020,P106,2,Q639669,83,False,1,1,1,1,1,1,1,0.748,0.748,1.0
6129,Q76364,4020,P106,2,Q639669,83,True,95,120,105,81,82,86,27,0.7480687926913256,0.7480462686567164,1.0000301104832054
6130,Q435475,15069,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.5107238605898123,0.5107238605898123,1.0
6131,Q435475,15069,P1412,11,Q1860,39,True,1806,3096,1703,1256,1534,1443,4499,0.3943218240114001,0.5185872564261235,0.7603770033395992
6132,Q380467,6719,P1412,11,Q1860,39,False,1,1,1,1,1,1,1,0.5107238605898123,0.5107238605898123,1.0
6133,Q380467,6719,P1412,11,Q1860,39,True,1650,1492,2077,2097,1043,1540,3114,0.4863044345290035,0.5185980001814223,0.9377290972176494
