,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
2915,Ian_Holloway,77747,playsFor,1,Bristol_Rovers_F.C.,1690,True,12,12,11,12,12,11,12,0.9354271834625323,0.9354271834625323,1.0
2916,Emmanuel_Ake,33656,isAffiliatedTo,2,Holbæk_B&I,71530,False,1,1,1,1,1,1,1,0.8478802992518704,0.8478802992518704,1.0
2917,Emmanuel_Ake,33656,isAffiliatedTo,2,Holbæk_B&I,71530,True,1,1,1,1,1,1,1,0.8479264530980242,0.8479264530980242,1.0
2918,Tyrone_Thompson,44897,playsFor,1,Torquay_United_F.C.,5775,False,1,1,1,1,1,1,1,0.9488372093023256,0.9488372093023256,1.0
2919,Tyrone_Thompson,44897,playsFor,1,Torquay_United_F.C.,5775,True,4,5,2,3,6,6,1,0.9488972093023256,0.948884268125855,1.000013638308596
2920,Yeung_Ching_Kwong,78224,playsFor,1,Hong_Kong_national_football_team,7379,False,1,1,1,1,1,1,1,0.6987531172069825,0.6987531172069825,1.0
2921,Yeung_Ching_Kwong,78224,playsFor,1,Hong_Kong_national_football_team,7379,True,8,14,9,6,7,5,10,0.6987931172069826,0.6987947838736492,0.9999976149411742
2922,Kazuyoshi_Mikami,8220,isAffiliatedTo,2,Tokyo_Verdy,21253,False,1,1,1,1,2,2,1,0.91875,0.91875,1.0
2923,Kazuyoshi_Mikami,8220,isAffiliatedTo,2,Tokyo_Verdy,21253,True,1,1,1,1,1,1,2,0.9187863636363636,0.9187921052631578,0.9999937508966813
2924,Thiago_Rangel_Cionek,33786,playsFor,1,Cuiabá_Esporte_Clube,852,False,1,1,1,1,1,1,1,0.7,0.7,1.0
2925,Thiago_Rangel_Cionek,33786,playsFor,1,Cuiabá_Esporte_Clube,852,True,1,1,1,1,1,1,1,0.7,0.7,1.0
2926,Nabendu_Ghosh,59210,created,17,Ganga_Ki_Saugandh,115123,False,189,540,24,356,10,13,747,0.0014962593516209476,0.0014962593516209476,1.0
2927,Nabendu_Ghosh,59210,created,17,Ganga_Ki_Saugandh,115123,True,119,292,8,280,6,10,57,0.0014962602164234843,0.0014962593516209476,1.000000577976362
2928,Robert_Vujević,40612,playsFor,1,Sportfreunde_Siegen,13565,False,1,1,1,1,1,1,1,0.7634408602150538,0.7634408602150538,1.0
2929,Robert_Vujević,40612,playsFor,1,Sportfreunde_Siegen,13565,True,2,4,1,1,1,1,4,0.7634808602150538,0.7634875268817204,0.9999912681393842
2930,Andy_Fensome,74024,playsFor,1,Morecambe_F.C.,16171,False,1,1,1,1,1,1,1,0.927007299270073,0.927007299270073,1.0
2931,Andy_Fensome,74024,playsFor,1,Morecambe_F.C.,16171,True,2,3,2,2,2,2,3,0.927057299270073,0.927057299270073,1.0
2932,Bill_Condon,77233,hasGender,7,male,23,False,1,1,1,1,1,1,1,0.8140243902439024,0.8140243902439024,1.0
2933,Bill_Condon,77233,hasGender,7,male,23,True,3886,2640,4526,5396,3619,3247,2034,0.77735368956743,0.43690773067331673,1.7792170634505675
2934,Matt_Damon,63550,actedIn,4,Bourne_(film_series),5276,False,57,30,50,7,172,27,723,0.0344142144638404,0.034414214473815465,0.9999999997101471
2935,Matt_Damon,63550,actedIn,4,Bourne_(film_series),5276,True,16,13,11,2,48,6,35,0.034414214463890154,0.034414214473815465,0.9999999997115927
2936,Mark_Walton_(footballer),55439,isAffiliatedTo,2,Cardiff_City_F.C.,1285,False,1,1,1,1,1,1,1,0.9108910891089109,0.9108910891089109,1.0
2937,Mark_Walton_(footballer),55439,isAffiliatedTo,2,Cardiff_City_F.C.,1285,True,1,1,1,1,1,1,1,0.9109595101615425,0.9109595101615425,1.0
2938,Sri_Potti_Sri_Ramulu_Nellore_district,96026,isLocatedIn,0,Andhra_Pradesh,9359,False,1,1,1,1,1,1,1,0.25785536159600997,0.25785536159600997,1.0
2939,Sri_Potti_Sri_Ramulu_Nellore_district,96026,isLocatedIn,0,Andhra_Pradesh,9359,True,7,16,4,7,3,7,23,0.2578754114713217,0.26,0.9918285056589295
2940,Danny_Sonner,23353,playsFor,1,FC_Erzgebirge_Aue,2957,False,1,1,1,1,1,1,1,0.8785046728971962,0.8785046728971962,1.0
2941,Danny_Sonner,23353,playsFor,1,FC_Erzgebirge_Aue,2957,True,5,5,8,3,3,4,1,0.8785746728971963,0.878530759853718,1.000049984639679
2942,Colin_Cramb,80763,isAffiliatedTo,2,Stenhousemuir_F.C.,9392,False,1,1,1,1,1,1,1,0.8828828828828829,0.8828828828828829,1.0
2943,Colin_Cramb,80763,isAffiliatedTo,2,Stenhousemuir_F.C.,9392,True,2,1,1,1,1,5,1,0.8829543114543115,0.8828879202893667,1.0000751977271622
2944,Turan_Tovuz_PFK,39430,owns,33,Azerbaijan,56951,False,12,2,44,1,12,2,5,9.575923392612859e-05,5.471956224350205e-05,1.75
2945,Turan_Tovuz_PFK,39430,owns,33,Azerbaijan,56951,True,26,6,57,9,36,24,,,5.471956224350205e-05,
2946,Christian_Olsen,67983,playsFor,1,Íþróttabandalag_Vestmannaeyja,35236,False,1,1,1,1,1,1,1,0.7037037037037037,0.7037037037037037,1.0
2947,Christian_Olsen,67983,playsFor,1,Íþróttabandalag_Vestmannaeyja,35236,True,1,1,1,1,1,1,1,0.703737037037037,0.703737037037037,1.0
2948,Gláuber_(footballer_born_1981),22163,playsFor,1,Esporte_Clube_XV_de_Novembro_(Piracicaba),30640,False,1,1,1,1,1,1,1,0.8478260869565217,0.8478260869565217,1.0
2949,Gláuber_(footballer_born_1981),22163,playsFor,1,Esporte_Clube_XV_de_Novembro_(Piracicaba),30640,True,1,2,1,1,1,1,1,0.8478885869565217,0.8478885869565217,1.0
2950,Rob_Lee,28840,isAffiliatedTo,2,Newcastle_United_F.C.,3073,False,1,1,1,1,1,1,1,0.9217221135029354,0.9217221135029354,1.0
2951,Rob_Lee,28840,isAffiliatedTo,2,Newcastle_United_F.C.,3073,True,1,1,1,1,1,1,1,0.9217792563600783,0.9217792563600783,1.0
2952,Jean-Michel_Sigere,10184,playsFor,1,Walton_&_Hersham_F.C.,13748,False,1,1,1,1,1,1,1,0.7272727272727273,0.7272727272727273,1.0
2953,Jean-Michel_Sigere,10184,playsFor,1,Walton_&_Hersham_F.C.,13748,True,2,1,2,2,1,3,1,0.7272727272727273,0.6988178230893355,1.0407186297246946
2954,Kent_Beyda,96581,edited,18,The_Flintstones_(film),93814,False,200,33,331,504,58,73,,,6.476683937823834e-06,
2955,Kent_Beyda,96581,edited,18,The_Flintstones_(film),93814,True,44,3,60,120,22,16,174,0.0029925212939154702,0.0029925248560916363,0.999998809641912
2956,Godwin_Antwi,98121,isAffiliatedTo,2,Asante_Kotoko_SC,21458,False,4558,7839,3445,5511,4122,1874,2554,1.6586942330946954e-06,,
2957,Godwin_Antwi,98121,isAffiliatedTo,2,Asante_Kotoko_SC,21458,True,54740,73759,39356,72741,64647,23199,,,,
2958,Virginia_Woolf,85588,influences,15,Gabriel_García_Márquez,42230,False,15827,42870,34087,176,1266,737,387,0.03840663341648685,,
2959,Virginia_Woolf,85588,influences,15,Gabriel_García_Márquez,42230,True,7831,22736,15045,59,898,415,297,0.03840663341657084,,
2960,Gonzalo_Novoa,86576,playsFor,1,Club_Universidad_de_Chile,5032,False,1,1,1,1,1,1,1,0.8951612903225806,0.8951612903225806,1.0
2961,Gonzalo_Novoa,86576,playsFor,1,Club_Universidad_de_Chile,5032,True,2,2,3,3,1,3,2,0.8952012903225807,0.8952012903225807,1.0
2962,Charles_Haughey,79053,hasGender,7,male,23,False,1,1,1,1,1,1,1,0.8758742643391522,0.8758742643391522,1.0
2963,Charles_Haughey,79053,hasGender,7,male,23,True,15842,15688,21100,14651,15933,11840,3656,0.5,,
2964,Paulius_Paknys,19100,playsFor,1,Puszcza_Niepołomice,20995,False,2,3,3,1,1,3,3,0.6987531172069825,0.6988031172069825,0.9999284490884931
2965,Paulius_Paknys,19100,playsFor,1,Puszcza_Niepołomice,20995,True,1,1,1,1,1,1,1,0.6988060583834531,0.6988060583834531,1.0
2966,Justice_John_Erhenede,78338,isAffiliatedTo,2,FC_Midtjylland,13834,False,1,1,1,1,1,1,1,0.8787878787878788,0.8787878787878788,1.0
2967,Justice_John_Erhenede,78338,isAffiliatedTo,2,FC_Midtjylland,13834,True,1,1,1,1,1,1,1,0.8788278787878788,0.8788278787878788,1.0
2968,Washington_Dulles_International_Airport,1353,isConnectedTo,10,Portland_International_Airport,9204,False,1,1,1,1,1,1,1,0.8857633053221288,0.8857633053221288,1.0
2969,Washington_Dulles_International_Airport,1353,isConnectedTo,10,Portland_International_Airport,9204,True,1,1,1,1,1,2,1,0.8857142857142857,0.8857142857142857,1.0
2970,Éric_Mura,70380,playsFor,1,Olympique_Noisy-le-Sec,2559,False,2,3,1,3,2,3,2,0.72,0.72,1.0
2971,Éric_Mura,70380,playsFor,1,Olympique_Noisy-le-Sec,2559,True,1,1,1,1,1,1,1,0.72,0.72,1.0
2972,Elano,53674,playsFor,1,Brazil_national_football_team,346,False,1,1,1,1,1,1,1,0.6988202112240766,0.6988202112240766,1.0
2973,Elano,53674,playsFor,1,Brazil_national_football_team,346,True,33,12,37,48,12,55,63,0.6987975616514269,0.6988060583834531,0.9999878410727494
2974,Leonhard_Euler,48340,isCitizenOf,25,Switzerland,12678,False,7,9,1,1,2,20,5,0.06284472069635932,0.06283941039565555,1.0000845058963848
2975,Leonhard_Euler,48340,isCitizenOf,25,Switzerland,12678,True,171,235,27,57,33,502,89,0.06283985927346103,0.012274959083469721,5.1193538688112925
2976,Paulo_Marcel_Pereira_Merabet,33327,isAffiliatedTo,2,Al-Nasr_S.C.S.C.,26703,False,1,1,1,1,1,1,1,0.8478802992518704,0.8478802992518704,1.0
2977,Paulo_Marcel_Pereira_Merabet,33327,isAffiliatedTo,2,Al-Nasr_S.C.S.C.,26703,True,1,1,1,1,1,1,1,0.847951727823299,0.847951727823299,1.0
2978,Ebrahim_Taghipour,54584,playsFor,1,Nassaji_Mazandaran_F.C.,43970,False,1,1,1,1,1,1,1,0.6987531172069825,0.6987531172069825,1.0
2979,Ebrahim_Taghipour,54584,playsFor,1,Nassaji_Mazandaran_F.C.,43970,True,1,1,1,1,1,1,1,0.6987531172069825,0.6987531172069825,1.0
2980,Marcelinho_Paraíba,29044,isAffiliatedTo,2,VfL_Wolfsburg,3914,False,1,1,1,1,1,1,1,0.9190283400809717,0.9190283400809717,1.0
2981,Marcelinho_Paraíba,29044,isAffiliatedTo,2,VfL_Wolfsburg,3914,True,3,4,2,5,1,2,1,0.9190967611336033,0.9190711972238288,1.0000278149395299
2982,Tom_Gracie,18480,playsFor,1,Heart_of_Midlothian_F.C.,508,False,1,1,1,1,3,1,1,0.9451219512195121,0.9451219512195121,1.0
2983,Tom_Gracie,18480,playsFor,1,Heart_of_Midlothian_F.C.,508,True,6,5,3,6,7,7,8,0.9451219512195121,0.9451663956639565,0.9999529771216493
2984,Aleksander_Knavs,61175,isAffiliatedTo,2,Slovenia_national_football_team,4047,False,1,1,1,1,1,1,1,0.8666666666666667,0.8666666666666667,1.0
2985,Aleksander_Knavs,61175,isAffiliatedTo,2,Slovenia_national_football_team,4047,True,1,1,1,1,1,1,2,0.8666744472152951,0.8667104166666667,0.9999584988818873
2986,Nora_Ephron,9459,directed,19,Heartburn_(film),4019,False,1963,1779,1354,1337,3011,2333,3100,0.0014962593516209476,0.0014962593516209476,1.0
2987,Nora_Ephron,9459,directed,19,Heartburn_(film),4019,True,1038,1455,1046,671,1276,740,1695,9.11410864017499e-06,0.000997506234413965,0.00913689391177543
2988,Nick_Carle,11899,playsFor,1,Baniyas_SC,11404,False,2,3,1,3,2,3,3,0.6988176333360148,0.7130434782608696,0.9800491199224597
2989,Nick_Carle,11899,playsFor,1,Baniyas_SC,11404,True,2,2,4,2,1,3,2,0.6987981172069825,0.6987981172069825,1.0
2990,Ivan_Dragičević,24907,playsFor,1,Gahar_Zagros_F.C.,43900,False,1,1,1,1,1,1,1,0.6987531172069825,0.6987531172069825,1.0
2991,Ivan_Dragičević,24907,playsFor,1,Gahar_Zagros_F.C.,43900,True,1,1,2,2,1,1,1,0.6988215382596141,0.6988215382596141,1.0
2992,Paulo_Sérgio_Betanin,35963,isAffiliatedTo,2,E.C._Juventude,8656,False,2,1,1,1,7,2,68,0.0683348135012484,0.07781231985042743,0.8782004396296511
2993,Paulo_Sérgio_Betanin,35963,isAffiliatedTo,2,E.C._Juventude,8656,True,103,88,94,27,174,131,28,0.06833481350124689,0.06833481350124689,1.0
2994,Amr_Zaki,9636,playsFor,1,El_Mansoura_SC,61816,False,1,1,1,1,1,1,1,0.6987894808433461,0.6987894808433461,1.0
2995,Amr_Zaki,9636,playsFor,1,El_Mansoura_SC,61816,True,1,1,1,1,1,1,1,0.6988031172069825,0.6988031172069825,1.0
2996,Matthew_Barnes-Homer,30430,isAffiliatedTo,2,Cambridge_United_F.C.,348,False,1,1,1,1,1,1,1,0.8868421052631579,0.8868421052631579,1.0
2997,Matthew_Barnes-Homer,30430,isAffiliatedTo,2,Cambridge_United_F.C.,348,True,2,2,1,1,3,1,1,0.8869148325358851,0.8868471426696417,1.0000763264185974
2998,Dwayne_Jones_(basketball),40693,isAffiliatedTo,2,Cleveland_Cavaliers,8881,False,39,85,4,55,24,26,53,0.05386564045582247,0.053868021222112504,0.9999558037173815
2999,Dwayne_Jones_(basketball),40693,isAffiliatedTo,2,Cleveland_Cavaliers,8881,True,280,580,16,467,198,139,1531,0.053865436408977556,0.06832927680798005,0.7883214769029534
3000,Maria_Cristina_of_Savoy,8446,hasGender,7,female,1052,False,2,2,2,2,2,2,1,0.8672199170124482,0.6451612903225806,1.3441908713692947
3001,Maria_Cristina_of_Savoy,8446,hasGender,7,female,1052,True,3634,3561,2494,1785,3377,6955,1226,0.8672626711960335,0.6451982390710908,1.344180158403183
3002,Ovidiu_Petre,8489,isAffiliatedTo,2,Al_Nassr_FC,15257,False,1,1,1,1,1,1,1,0.8831168831168831,0.8831168831168831,1.0
3003,Ovidiu_Petre,8489,isAffiliatedTo,2,Al_Nassr_FC,15257,True,2,1,1,3,1,2,1,0.8831707292707293,0.8831668831168831,1.0000043549570525
3004,Archie_Roboostoff,66894,playsFor,1,San_Jose_Earthquakes_(1974–88),21614,False,1,1,1,1,1,1,1,0.9108910891089109,0.9108910891089109,1.0
3005,Archie_Roboostoff,66894,playsFor,1,San_Jose_Earthquakes_(1974–88),21614,True,1,1,1,1,1,1,1,0.910931089108911,0.910931089108911,1.0
3006,Martin_Horák,35234,playsFor,1,FC_Viktoria_Plzeň,10806,False,1,1,1,1,1,1,1,0.7912087912087912,0.7912087912087912,1.0
3007,Martin_Horák,35234,playsFor,1,FC_Viktoria_Plzeň,10806,True,5,5,6,5,4,6,1,0.7912621245421245,0.7912160735529309,1.0000582027978613
3008,Otto_Wallach,42103,graduatedFrom,5,University_of_Göttingen,3446,False,3,2,1,6,5,2,1,0.002992528223165736,0.0029925187032418953,1.0000031812412167
3009,Otto_Wallach,42103,graduatedFrom,5,University_of_Göttingen,3446,True,170,108,103,238,309,94,530,0.0029925187032418953,0.03515625,0.08512053200332502
3010,Mark_Patterson_(footballer_born_1968),2797,isAffiliatedTo,2,Gillingham_F.C.,2798,False,1,1,1,1,1,1,1,0.9043478260869565,0.9043478260869565,1.0
3011,Mark_Patterson_(footballer_born_1968),2797,isAffiliatedTo,2,Gillingham_F.C.,2798,True,1,1,1,1,1,1,3,0.9043811594202898,0.9044016722408027,0.9999773189047052
3012,Len_Chappell,82932,isAffiliatedTo,2,Chicago_Bulls,27200,False,10,5,22,8,7,7,126,0.05386533704894985,0.06483798196325044,0.8307682536985839
3013,Len_Chappell,82932,isAffiliatedTo,2,Chicago_Bulls,27200,True,190,139,449,132,126,106,,,0.06832917705735661,
3014,Keith_Curle,78257,isAffiliatedTo,2,Reading_F.C.,199,False,1,1,1,1,1,1,1,0.9030612244897959,0.9030612244897959,1.0
3015,Keith_Curle,78257,isAffiliatedTo,2,Reading_F.C.,199,True,2,3,3,2,2,1,1,0.9031200480192076,0.9030912244897958,1.000031916520314
3016,Mohd_Farderin_Kadir,81892,isAffiliatedTo,2,Selangor_FA,8268,False,1,1,1,1,1,1,1,0.8478802992518704,0.8478802992518704,1.0
3017,Mohd_Farderin_Kadir,81892,isAffiliatedTo,2,Selangor_FA,8268,True,1,1,1,1,1,1,1,0.8478867830423941,0.8478867830423941,1.0
3018,Frank_Lloyd_Wright,110246,hasGender,7,male,23,False,1,1,1,1,1,1,1,0.8102734051367025,0.8102734051367025,1.0
3019,Frank_Lloyd_Wright,110246,hasGender,7,male,23,True,10011,6767,9384,10884,10083,12936,,,,
3020,Stephen_Keshi,11177,isAffiliatedTo,2,Africa_Sports_National,6593,False,12,1,1,22,17,19,1153,0.05337162111720698,0.06484389083795859,0.8230786343555447
3021,Stephen_Keshi,11177,isAffiliatedTo,2,Africa_Sports_National,6593,True,14,4,5,25,20,18,1262,0.053870374234414965,0.06833481350628778,0.7883298639493341
3022,Henry_James,22437,hasWonPrize,14,Order_of_Merit,68797,False,457,799,33,564,290,597,315,0.001496260847072283,0.001496259891645041,1.000000638543643
3023,Henry_James,22437,hasWonPrize,14,Order_of_Merit,68797,True,8610,13832,690,11355,8550,8621,,,,
3024,Tonel,33891,playsFor,1,F.C._Porto,1719,False,1,1,1,1,1,1,1,0.8539325842696629,0.8539325842696629,1.0
3025,Tonel,33891,playsFor,1,F.C._Porto,1719,True,2,1,1,1,4,3,4,0.8539914077990747,0.8539992509363296,0.9999908159904751
3026,Miles_Joseph,98723,playsFor,1,FC_Dallas,6080,False,1,1,1,1,1,1,1,0.9634146341463414,0.9634146341463414,1.0
3027,Miles_Joseph,98723,playsFor,1,FC_Dallas,6080,True,1,1,1,1,1,1,1,0.9634146341463414,0.9634146341463414,1.0
3028,Abdoulaye_Baldé_(footballer),16142,playsFor,1,Amiens_SC,4247,False,1,2,1,1,2,1,1,0.9051724137931034,0.9051724137931034,1.0
3029,Abdoulaye_Baldé_(footballer),16142,playsFor,1,Amiens_SC,4247,True,2,3,1,2,4,1,5,0.9051724137931034,0.9052224137931034,0.9999447649558405
3030,Kris_Lang,11508,isAffiliatedTo,2,New_Basket_Brindisi,97010,False,214,202,272,299,174,125,433,0.053865336658354114,0.053865336658354114,1.0
3031,Kris_Lang,11508,isAffiliatedTo,2,New_Basket_Brindisi,97010,True,229,178,271,495,134,68,40,0.053865436412468826,0.053865436408977556,1.0000000000648146
3032,Frank_McKenna_(footballer),23133,isAffiliatedTo,2,Paterson_F.C._(NAFBL),30580,False,1,1,1,1,1,1,1,0.8478802992518704,0.8478802992518704,1.0
3033,Frank_McKenna_(footballer),23133,isAffiliatedTo,2,Paterson_F.C._(NAFBL),30580,True,1,1,1,1,1,1,1,0.8478802992518704,0.8478802992518704,1.0
3034,Manfred_Binz,51307,playsFor,1,KSV_Klein-Karben,15140,False,2,2,2,2,2,2,2,0.6987531172069825,0.6987531172069825,1.0
3035,Manfred_Binz,51307,playsFor,1,KSV_Klein-Karben,15140,True,2,2,4,1,3,2,2,0.6988031172069825,0.6988031172069825,1.0
3036,Gürhan_Gürsoy,59751,playsFor,1,Göztepe_S.K.,23096,False,2,1,3,1,2,1,1,0.6988167535706189,0.698801542403833,1.000021767506027
3037,Gürhan_Gürsoy,59751,playsFor,1,Göztepe_S.K.,23096,True,5,3,7,6,6,5,17,0.6987582543640898,0.6987748563374173,0.9999762413126675
3038,Oscar_Damiani,10723,playsFor,1,Italy_national_football_team,2971,False,1,1,1,1,1,1,45,0.0728234419102738,0.15757575757575756,0.4621487659690453
3039,Oscar_Damiani,10723,playsFor,1,Italy_national_football_team,2971,True,193,194,182,199,202,189,1148,0.04938059850374065,0.0728234418902743,0.6780865779201177
3040,Guilin_Liangjiang_International_Airport,12135,isConnectedTo,10,Shijiazhuang_Zhengding_International_Airport,6820,False,1,1,1,1,1,1,1,0.803921568627451,0.803921568627451,1.0
3041,Guilin_Liangjiang_International_Airport,12135,isConnectedTo,10,Shijiazhuang_Zhengding_International_Airport,6820,True,1,1,1,1,1,1,1,0.803999068627451,0.803999068627451,1.0
3042,Kenneth_Udjus,79867,playsFor,1,SK_Brann,7431,False,2,2,1,1,2,2,1,0.9230769230769231,0.9,1.0256410256410258
3043,Kenneth_Udjus,79867,playsFor,1,SK_Brann,7431,True,1,1,1,1,1,1,1,0.9231153846153847,0.9231153846153847,1.0
3044,Vule_Trivunović,33634,playsFor,1,KS_Cracovia_(football),8236,False,1,1,1,1,1,1,1,0.7758620689655172,0.7758620689655172,1.0
3045,Vule_Trivunović,33634,playsFor,1,KS_Cracovia_(football),8236,True,8,8,13,4,12,3,18,0.7758620689655172,0.7758842911877395,0.9999713588450305
3046,Battle_of_Saint-Mathieu,5739,happenedIn,8,Brittany,65492,False,1,1,1,1,1,1,4,0.11270089714149882,0.35015423877327495,0.3218607249660419
3047,Battle_of_Saint-Mathieu,5739,happenedIn,8,Brittany,65492,True,1,1,1,1,1,1,1,0.11270089714149882,0.11270089714149882,1.0
3048,Aleksandr_Vorobyov,42528,isAffiliatedTo,2,Soviet_Union_national_football_team,570,False,1,1,1,1,1,1,1,0.9419642857142857,0.9419642857142857,1.0
3049,Aleksandr_Vorobyov,42528,isAffiliatedTo,2,Soviet_Union_national_football_team,570,True,1,1,2,1,1,1,1,0.9420042857142857,0.9420042857142857,1.0
3050,Thomas_Rongen,41103,playsFor,1,Chicago_Sting,10456,False,1,1,1,1,1,1,1,0.8902439024390244,0.8902439024390244,1.0
3051,Thomas_Rongen,41103,playsFor,1,Chicago_Sting,10456,True,1,1,1,1,2,1,1,0.8903010452961673,0.8903010452961673,1.0
3052,Radviliškis_District_Municipality,78346,isLocatedIn,0,Aukštaitija,47187,False,2,2,2,2,2,2,38,0.160099750848979,0.16011162178553617,0.9999258583703995
3053,Radviliškis_District_Municipality,78346,isLocatedIn,0,Aukštaitija,47187,True,13,6,24,7,14,15,33,0.1600997506234414,0.16011281795511223,0.9999183867235758
3054,Víctor_Espárrago,16516,playsFor,1,Club_Nacional_de_Football,11591,False,1,1,1,1,1,2,1,0.8921161825726142,0.8921161825726142,1.0
3055,Víctor_Espárrago,16516,playsFor,1,Club_Nacional_de_Football,11591,True,5,5,1,5,6,9,9,0.8921234649167539,0.8921261825726141,0.9999969537315311
3056,Fabiano_Cezar_Viegas,15882,playsFor,1,Vegalta_Sendai,16514,False,1,1,1,1,1,1,1,0.8725490196078431,0.8725490196078431,1.0
3057,Fabiano_Cezar_Viegas,15882,playsFor,1,Vegalta_Sendai,16514,True,4,4,4,4,4,4,2,0.8725956862745098,0.8725823529411765,1.000015280315134
3058,Ryan_Johnson_(soccer),17349,isAffiliatedTo,2,Toronto_FC,12665,False,1,1,2,1,1,1,18,0.07781231985043392,0.07781231985043392,1.0
3059,Ryan_Johnson_(soccer),17349,isAffiliatedTo,2,Toronto_FC,12665,True,15,14,18,14,15,12,836,0.06484389080798005,0.07781231976558603,0.833337073143763
3060,"Seekonk,_Massachusetts",87546,isLocatedIn,0,"Bristol_County,_Massachusetts",83216,False,15,10,23,14,17,12,130,0.16010054862844472,0.1601057856528911,0.9999672902236166
3061,"Seekonk,_Massachusetts",87546,isLocatedIn,0,"Bristol_County,_Massachusetts",83216,True,317,228,476,286,309,287,381,0.00798004987531172,0.008978354114713217,0.8888098835659052
3062,Éamon_Zayed,70212,isAffiliatedTo,2,Drogheda_United_F.C.,3920,False,1,1,1,1,1,1,1,0.8985507246376812,0.8985507246376812,1.0
3063,Éamon_Zayed,70212,isAffiliatedTo,2,Drogheda_United_F.C.,3920,True,1,1,1,1,1,1,1,0.8986154305200341,0.8986154305200341,1.0
3064,Dries_Boussatta,49792,isAffiliatedTo,2,HFC_Haarlem,15206,False,1,1,1,1,1,1,1,0.9101123595505618,0.9101123595505618,1.0
3065,Dries_Boussatta,49792,isAffiliatedTo,2,HFC_Haarlem,15206,True,2,2,1,2,2,2,1,0.9101695024077047,0.9101431287813311,1.0000289774493039
3066,Aurélien_Capoue,8966,playsFor,1,Chamois_Niortais_F.C.,611,False,1,1,1,1,1,1,1,0.9010989010989011,0.9010989010989011,1.0
3067,Aurélien_Capoue,8966,playsFor,1,Chamois_Niortais_F.C.,611,True,1,1,1,2,2,1,1,0.9011417582417582,0.9011417582417582,1.0
3068,Callum_Tapping,75005,playsFor,1,Tottenham_Hotspur_F.C.,2716,False,2,2,2,2,1,1,1,0.9116465863453815,0.7662116040955631,1.189810466811567
3069,Callum_Tapping,75005,playsFor,1,Tottenham_Hotspur_F.C.,2716,True,7,5,7,16,1,5,19,0.9116829499817451,0.9117054098747933,0.9999753649667921
3070,Manfred_Schwabl,20299,isAffiliatedTo,2,1._FC_Nuremberg,8498,False,1,1,1,1,1,1,2,0.11132075471698114,0.12286689419795221,0.9060272536687631
3071,Manfred_Schwabl,20299,isAffiliatedTo,2,1._FC_Nuremberg,8498,True,9,10,10,9,15,3,24,0.11132905660377358,0.1113290571673646,0.9999999949376107
3072,Tom_Bertram_(footballer),14825,hasGender,7,male,23,False,1,1,1,1,1,1,1,0.885286783042394,0.885286783042394,1.0
3073,Tom_Bertram_(footballer),14825,hasGender,7,male,23,True,5510,2809,7394,5467,5611,6268,,,,
3074,Roger_Cross_(footballer),6095,isAffiliatedTo,2,Leyton_Orient_F.C.,3866,False,1,1,1,1,1,1,1,0.9111111111111111,0.9111111111111111,1.0
3075,Roger_Cross_(footballer),6095,isAffiliatedTo,2,Leyton_Orient_F.C.,3866,True,1,1,1,1,1,1,1,0.9111565656565657,0.9111565656565657,1.0
3076,Bristol_Airport,10995,isConnectedTo,10,Toulouse–Blagnac_Airport,143,False,1,1,1,2,1,1,1,0.8701915722575296,0.8701915722575296,1.0
3077,Bristol_Airport,10995,isConnectedTo,10,Toulouse–Blagnac_Airport,143,True,1,1,1,1,1,1,1,0.8701298701298701,0.8701298701298701,1.0
3078,Joseph_Bologna,63025,actedIn,4,Love_Is_All_There_Is,71805,False,9,3,2,1,40,1,1,0.08620689655172414,0.03441406483792079,2.504990240406967
3079,Joseph_Bologna,63025,actedIn,4,Love_Is_All_There_Is,71805,True,9,2,7,1,34,3,1,0.08620689655172414,0.034414214473815465,2.5049793484990297
3080,Ionel_Gane,29623,playsFor,1,CA_Osasuna,20091,False,2,1,2,1,2,4,1,0.9416058394160584,0.7777777777777778,1.210636079249218
3081,Ionel_Gane,29623,playsFor,1,CA_Osasuna,20091,True,3,2,3,2,3,3,2,0.9416558394160583,0.9416058394160584,1.0000531007751938
3082,Duff_McKagan,70041,hasGender,7,male,23,False,1,1,1,1,1,1,1,0.8938906752411575,0.8938906752411575,1.0
3083,Duff_McKagan,70041,hasGender,7,male,23,True,3490,2234,4722,4914,3134,2444,532,0.8938906752411575,0.5980024968789014,1.4947942189314554
3084,"La_Mirada,_California",41523,isLocatedIn,0,"Los_Angeles_County,_California",11084,False,2,1,3,2,3,3,4,0.16011162120698255,0.200498753117207,0.798566667960199
3085,"La_Mirada,_California",41523,isLocatedIn,0,"Los_Angeles_County,_California",11084,True,443,484,681,213,293,544,722,0.11870324189526185,0.11870394014962594,0.9999941176816607
3086,Frederick_Mearns,73300,playsFor,1,Kettering_Town_F.C.,2022,False,1,1,1,1,1,1,1,0.9497716894977168,0.9497716894977168,1.0
3087,Frederick_Mearns,73300,playsFor,1,Kettering_Town_F.C.,2022,True,2,1,3,1,1,3,1,0.9498341894977168,0.9498183561643835,1.00001666985401
