,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
934,493703,542,_derivationally_related_form,3,353992,20398,False,3,2,2,4,4,4,3,0.18902743142144637,0.18902743142144637,1.0
935,493703,542,_derivationally_related_form,3,353992,20398,True,5,4,5,4,9,4,2,0.18902743142144637,0.048383890274314216,3.906825812264134
936,12717644,33455,_member_holonym,2,12717524,26097,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
937,12717644,33455,_member_holonym,2,12717524,26097,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
938,2440705,6867,_member_meronym,6,2447591,10832,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
939,2440705,6867,_member_meronym,6,2447591,10832,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
940,13148019,36146,_member_meronym,6,13148384,40736,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
941,13148019,36146,_member_meronym,6,13148384,40736,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
942,9190918,7814,_hypernym,1,7347,6259,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
943,9190918,7814,_hypernym,1,7347,6259,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
944,14019441,24732,_part_of,8,1460108,24731,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
945,14019441,24732,_part_of,8,1460108,24731,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
946,1862557,2688,_hyponym,0,2454119,17125,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
947,1862557,2688,_hyponym,0,2454119,17125,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
948,12995724,4959,_member_meronym,6,13082077,4958,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
949,12995724,4959,_member_meronym,6,13082077,4958,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
950,12464278,5908,_member_meronym,6,12464476,14484,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
951,12464278,5908,_member_meronym,6,12464476,14484,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
952,6115476,12650,_hypernym,1,6000400,3610,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
953,6115476,12650,_hypernym,1,6000400,3610,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
954,9147046,6348,_has_part,11,4378842,18847,False,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
955,9147046,6348,_has_part,11,4378842,18847,True,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
956,2259829,4421,_hypernym,1,761713,4489,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
957,2259829,4421,_hypernym,1,761713,4489,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
958,9192280,31208,_part_of,8,9055015,12025,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
959,9192280,31208,_part_of,8,9055015,12025,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
960,12195965,13234,_member_meronym,6,12196129,20300,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
961,12195965,13234,_member_meronym,6,12196129,20300,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
962,12099342,5848,_hypernym,1,13118707,274,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
963,12099342,5848,_hypernym,1,13118707,274,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
964,9277686,2609,_part_of,8,9466280,2608,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
965,9277686,2609,_part_of,8,9466280,2608,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
966,1507175,1184,_hyponym,0,1556368,27951,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
967,1507175,1184,_hyponym,0,1556368,27951,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
968,12112008,35799,_hypernym,1,12102133,3631,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
969,12112008,35799,_hypernym,1,12102133,3631,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
970,3631445,78,_hypernym,1,3106110,10587,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
971,3631445,78,_hypernym,1,3106110,10587,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
972,10765305,31620,_synset_domain_region_of,15,8860123,1080,False,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
973,10765305,31620,_synset_domain_region_of,15,8860123,1080,True,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
974,1012712,10364,_derivationally_related_form,3,739662,7636,False,1,1,1,1,1,1,1,0.1890322693266833,0.1890322693266833,1.0
975,1012712,10364,_derivationally_related_form,3,739662,7636,True,1,1,1,1,1,1,1,0.1890322693266833,0.1890322693266833,1.0
976,12373361,15511,_hypernym,1,11565385,4134,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
977,12373361,15511,_hypernym,1,11565385,4134,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
978,6883725,9820,_hypernym,1,4416901,28622,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
979,6883725,9820,_hypernym,1,4416901,28622,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
980,8199025,294,_member_meronym,6,10305635,10334,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
981,8199025,294,_member_meronym,6,10305635,10334,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
982,588888,2025,_derivationally_related_form,3,5805475,22733,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
983,588888,2025,_derivationally_related_form,3,5805475,22733,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
984,704388,27631,_derivationally_related_form,3,5784242,29897,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
985,704388,27631,_derivationally_related_form,3,5784242,29897,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
986,628491,456,_hyponym,0,739082,14274,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
987,628491,456,_hyponym,0,739082,14274,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
988,10173895,27720,_hypernym,1,7846,965,False,2411,164,8699,1511,1404,277,7,0.001789549033643522,,
989,10173895,27720,_hypernym,1,7846,965,True,25584,19995,35390,26035,29635,16866,,,,
990,8920924,3381,_has_part,11,8926543,35528,False,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
991,8920924,3381,_has_part,11,8926543,35528,True,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
992,1187620,36382,_synset_domain_topic_of,10,8441203,214,False,1,1,1,1,1,1,1,0.9327666151468316,0.9327666151468316,1.0
993,1187620,36382,_synset_domain_topic_of,10,8441203,214,True,1,1,1,2,1,2,1,0.9328199484801649,0.9328199484801649,1.0
994,2595902,27342,_member_holonym,2,2593863,17434,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
995,2595902,27342,_member_holonym,2,2593863,17434,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
996,7296428,669,_hyponym,0,7416441,668,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
997,7296428,669,_hyponym,0,7416441,668,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
998,12219875,28610,_member_meronym,6,12220019,15528,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
999,12219875,28610,_member_meronym,6,12220019,15528,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1000,670261,12551,_hyponym,0,726300,9970,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1001,670261,12551,_hyponym,0,726300,9970,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1002,2059393,19627,_member_holonym,2,2058933,9984,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
1003,2059393,19627,_member_holonym,2,2058933,9984,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
1004,14749794,22254,_hyponym,0,14750122,34631,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1005,14749794,22254,_hyponym,0,14750122,34631,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1006,7490713,25612,_hyponym,0,7491038,4765,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1007,7490713,25612,_hyponym,0,7491038,4765,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1008,464513,24328,_also_see,5,1430111,6298,False,1,1,1,1,1,1,1,0.5846338535414166,0.5846338535414166,1.0
1009,464513,24328,_also_see,5,1430111,6298,True,1,1,1,1,1,1,1,0.5846338535414166,0.5846338535414166,1.0
1010,746084,35235,_hypernym,1,1027508,24774,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1011,746084,35235,_hypernym,1,1027508,24774,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1012,6756831,6021,_derivationally_related_form,3,835506,8571,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1013,6756831,6021,_derivationally_related_form,3,835506,8571,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1014,14857897,16780,_hyponym,0,14858099,16779,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1015,14857897,16780,_hyponym,0,14858099,16779,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1016,1432517,397,_hyponym,0,2637337,32533,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1017,1432517,397,_hyponym,0,2637337,32533,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1018,15022389,35662,_hypernym,1,15022171,37058,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1019,15022389,35662,_hypernym,1,15022171,37058,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1020,5613962,36256,_hypernym,1,5617107,36018,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1021,5613962,36256,_hypernym,1,5617107,36018,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1022,13583724,2145,_derivationally_related_form,3,2468793,19251,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1023,13583724,2145,_derivationally_related_form,3,2468793,19251,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1024,11627028,19453,_hypernym,1,11554175,157,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1025,11627028,19453,_hypernym,1,11554175,157,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1026,2559752,8529,_hypernym,1,2452885,26858,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1027,2559752,8529,_hypernym,1,2452885,26858,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1028,3091374,119,_hyponym,0,4402057,20991,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1029,3091374,119,_hyponym,0,4402057,20991,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1030,12735009,17371,_member_holonym,2,12734722,2494,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
1031,12735009,17371,_member_holonym,2,12734722,2494,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
1032,9283623,22381,_hypernym,1,9225146,4026,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1033,9283623,22381,_hypernym,1,9225146,4026,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1034,13879126,25095,_hyponym,0,13881381,10630,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1035,13879126,25095,_hyponym,0,13881381,10630,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1036,755500,29556,_derivationally_related_form,3,838524,11327,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1037,755500,29556,_derivationally_related_form,3,838524,11327,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1038,243918,569,_member_of_domain_topic,7,2192818,16822,False,1,1,1,1,1,1,1,0.9244883556810163,0.9244883556810163,1.0
1039,243918,569,_member_of_domain_topic,7,2192818,16822,True,1,1,1,1,1,1,1,0.9244883556810163,0.9244883556810163,1.0
1040,5060476,37699,_hypernym,1,5060189,13684,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1041,5060476,37699,_hypernym,1,5060189,13684,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1042,12469936,25094,_member_holonym,2,12423565,4202,False,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
1043,12469936,25094,_member_holonym,2,12423565,4202,True,1,1,1,1,1,1,1,0.9298342541436464,0.9298342541436464,1.0
1044,1811736,28710,_derivationally_related_form,3,7528807,21520,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1045,1811736,28710,_derivationally_related_form,3,7528807,21520,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1046,1461328,1704,_derivationally_related_form,3,378985,10191,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1047,1461328,1704,_derivationally_related_form,3,378985,10191,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1048,4182514,16971,_part_of,8,4497962,16970,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1049,4182514,16971,_part_of,8,4497962,16970,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1050,8391696,38479,_part_of,8,8391387,22505,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1051,8391696,38479,_part_of,8,8391387,22505,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1052,10216403,3911,_derivationally_related_form,3,2593354,20390,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1053,10216403,3911,_derivationally_related_form,3,2593354,20390,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1054,14580897,849,_hyponym,0,14696793,4547,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1055,14580897,849,_hyponym,0,14696793,4547,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1056,11551211,19546,_hypernym,1,8220891,20195,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1057,11551211,19546,_hypernym,1,8220891,20195,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1058,396703,6247,_hypernym,1,394813,5501,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1059,396703,6247,_hypernym,1,394813,5501,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1060,1605119,7003,_member_meronym,6,1616970,12927,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1061,1605119,7003,_member_meronym,6,1616970,12927,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1062,4500060,16177,_hyponym,0,4270147,19121,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1063,4500060,16177,_hyponym,0,4270147,19121,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1064,13463656,276,_derivationally_related_form,3,569318,36921,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1065,13463656,276,_derivationally_related_form,3,569318,36921,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1066,2093390,22207,_derivationally_related_form,3,7439284,208,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1067,2093390,22207,_derivationally_related_form,3,7439284,208,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1068,2674912,35205,_hypernym,1,2707683,7877,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1069,2674912,35205,_hypernym,1,2707683,7877,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1070,243918,569,_member_of_domain_topic,7,321652,33719,False,1,1,1,1,1,1,1,0.9244883556810163,0.9244883556810163,1.0
1071,243918,569,_member_of_domain_topic,7,321652,33719,True,1,1,1,1,1,1,1,0.9244883556810163,0.9244883556810163,1.0
1072,7666521,13005,_part_of,8,2324850,14501,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1073,7666521,13005,_part_of,8,2324850,14501,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1074,9912765,22018,_synset_domain_region_of,15,8798382,13042,False,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
1075,9912765,22018,_synset_domain_region_of,15,8798382,13042,True,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
1076,8285896,34015,_synset_domain_region_of,15,8860123,1080,False,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
1077,8285896,34015,_synset_domain_region_of,15,8860123,1080,True,1,1,1,1,1,1,1,0.9138755980861244,0.9138755980861244,1.0
1078,5513807,2966,_has_part,11,5457469,31549,False,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
1079,5513807,2966,_has_part,11,5457469,31549,True,1,1,1,1,1,1,1,0.933372992266508,0.933372992266508,1.0
1080,8294696,4091,_hyponym,0,8177030,1161,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1081,8294696,4091,_hyponym,0,8177030,1161,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1082,8083599,2864,_member_of_domain_topic,7,1033903,38144,False,8,2,6,13,12,6,194,0.1756754299827669,0.5600511489855364,0.31367747446100464
1083,8083599,2864,_member_of_domain_topic,7,1033903,38144,True,1,1,1,1,1,1,1,0.1756587403736635,0.1756587403736635,1.0
1084,1959927,3540,_synset_domain_topic_of,10,450335,25340,False,1,1,1,1,1,1,1,0.9327666151468316,0.9327666151468316,1.0
1085,1959927,3540,_synset_domain_topic_of,10,450335,25340,True,1,1,1,1,1,1,1,0.9327666151468316,0.9327666151468316,1.0
1086,10387196,37192,_derivationally_related_form,3,4091839,28738,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1087,10387196,37192,_derivationally_related_form,3,4091839,28738,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1088,238720,29402,_derivationally_related_form,3,13443787,16928,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1089,238720,29402,_derivationally_related_form,3,13443787,16928,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1090,940214,29808,_hypernym,1,126264,413,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1091,940214,29808,_hypernym,1,126264,413,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1092,1745722,3211,_derivationally_related_form,3,4004767,21338,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1093,1745722,3211,_derivationally_related_form,3,4004767,21338,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1094,10396462,22710,_hypernym,1,7846,965,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1095,10396462,22710,_hypernym,1,7846,965,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1096,8950035,796,_instance_hypernym,4,8524735,221,False,1,1,1,1,1,1,1,0.920032976092333,0.920032976092333,1.0
1097,8950035,796,_instance_hypernym,4,8524735,221,True,1,1,1,1,1,1,1,0.920032976092333,0.920032976092333,1.0
1098,1828405,28529,_derivationally_related_form,3,7486922,4604,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1099,1828405,28529,_derivationally_related_form,3,7486922,4604,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1100,12192373,11679,_member_meronym,6,12193458,29641,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1101,12192373,11679,_member_meronym,6,12193458,29641,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1102,10013927,2024,_hyponym,0,9787534,39387,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1103,10013927,2024,_hyponym,0,9787534,39387,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1104,5035961,34224,_derivationally_related_form,3,559102,21195,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1105,5035961,34224,_derivationally_related_form,3,559102,21195,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1106,3948459,19198,_hyponym,0,4086273,39139,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1107,3948459,19198,_hyponym,0,4086273,39139,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1108,2216547,37926,_hypernym,1,1759182,485,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1109,2216547,37926,_hypernym,1,1759182,485,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1110,12445848,7647,_hypernym,1,11561228,145,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1111,12445848,7647,_hypernym,1,11561228,145,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1112,69166,27202,_hypernym,1,67999,3450,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1113,69166,27202,_hypernym,1,67999,3450,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1114,1503061,1443,_hyponym,0,1517565,5703,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1115,1503061,1443,_hyponym,0,1517565,5703,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1116,5511618,2601,_part_of,8,5216365,10162,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1117,5511618,2601,_part_of,8,5216365,10162,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1118,2427726,11502,_derivationally_related_form,3,10381214,2745,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1119,2427726,11502,_derivationally_related_form,3,10381214,2745,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1120,13907415,14470,_hyponym,0,13877918,5237,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1121,13907415,14470,_hyponym,0,13877918,5237,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1122,9224325,6543,_part_of,8,9201301,2652,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1123,9224325,6543,_part_of,8,9201301,2652,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1124,12166424,3335,_hyponym,0,12166793,29751,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1125,12166424,3335,_hyponym,0,12166793,29751,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1126,13149296,3015,_hypernym,1,13100677,1951,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1127,13149296,3015,_hypernym,1,13100677,1951,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1128,1835103,29071,_derivationally_related_form,3,9355850,22209,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1129,1835103,29071,_derivationally_related_form,3,9355850,22209,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1130,8344301,4978,_hypernym,1,8342039,4420,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1131,8344301,4978,_hypernym,1,8342039,4420,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1132,8199025,294,_member_of_domain_topic,7,3919096,34755,False,1,1,1,1,1,1,1,0.9273255813953488,0.9273255813953488,1.0
1133,8199025,294,_member_of_domain_topic,7,3919096,34755,True,1,1,1,1,1,1,1,0.9273255813953488,0.9273255813953488,1.0
1134,2525866,24899,_member_meronym,6,2527145,34062,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1135,2525866,24899,_member_meronym,6,2527145,34062,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1136,6181584,25034,_hyponym,0,6174404,2393,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1137,6181584,25034,_hyponym,0,6174404,2393,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1138,2067941,7472,_member_meronym,6,2068408,34692,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1139,2067941,7472,_member_meronym,6,2068408,34692,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1140,1229938,6687,_hyponym,0,1230283,8382,False,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1141,1229938,6687,_hyponym,0,1230283,8382,True,1,1,1,1,1,1,1,0.9456359102244389,0.9456359102244389,1.0
1142,1458302,37013,_part_of,8,5457469,31549,False,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1143,1458302,37013,_part_of,8,5457469,31549,True,1,1,1,1,1,1,1,0.9354838709677419,0.9354838709677419,1.0
1144,1028748,18022,_derivationally_related_form,3,10344774,19392,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1145,1028748,18022,_derivationally_related_form,3,10344774,19392,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1146,141806,18962,_derivationally_related_form,3,920336,16973,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1147,141806,18962,_derivationally_related_form,3,920336,16973,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1148,715074,33637,_hypernym,1,352826,8770,False,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1149,715074,33637,_hypernym,1,352826,8770,True,1,1,1,1,1,1,1,0.9326683291770573,0.9326683291770573,1.0
1150,10351874,13837,_derivationally_related_form,3,761713,4489,False,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
1151,10351874,13837,_derivationally_related_form,3,761713,4489,True,1,1,1,1,1,1,1,0.9316708229426434,0.9316708229426434,1.0
