,h,h_id,r,r_id,t,t_id,predicted_head,rank_filtered_kge,rank_filtered_kge_0,rank_filtered_kge_1,rank_filtered_kge_2,rank_filtered_kge_3,rank_filtered_kge_4,rank_filtered_anyburl,anyburl_confidence_anyburl,anyburl_confidence_kge,difference_psi
1109,652346,8019,_derivationally_related_form,1,5763412,30805,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1110,11675096,35060,_hypernym,0,11675842,5892,False,4,4,3,5,3,3,1,0.15680097814642113,0.15679190785926855,1.0000578492045693
1111,11675096,35060,_hypernym,0,11675842,5892,True,9,8,3,17,14,4,4,0.15679190751445088,0.08235294117647059,1.9039017341040465
1112,6845599,1678,_member_of_domain_usage,7,3739136,35669,False,18,8,17,26,33,6,21,0.3333333333333333,0.38461538461538464,0.8666666666666666
1113,6845599,1678,_member_of_domain_usage,7,3739136,35669,True,1,1,1,1,1,1,1,0.3333333333333333,0.3333333333333333,1.0
1114,8816236,11125,_member_meronym,4,9750891,10606,False,11,14,4,11,9,18,1,0.0024937655860349127,2.7001485081679493e-06,923.5660847880299
1115,8816236,11125,_member_meronym,4,9750891,10606,True,16,24,5,22,18,11,22,0.0024937655860349127,0.07630922693266833,0.032679738562091505
1116,13423615,25276,_derivationally_related_form,1,1254013,3926,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1117,13423615,25276,_derivationally_related_form,1,1254013,3926,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1118,883226,13830,_derivationally_related_form,1,10274318,7308,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1119,883226,13830,_derivationally_related_form,1,10274318,7308,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1120,7186148,1366,_hypernym,0,7185325,29,False,2,2,2,2,2,3,1,0.046885031226888814,0.04688279301745636,1.0000477405309793
1121,7186148,1366,_hypernym,0,7185325,29,True,4,4,2,4,1,8,2,0.046887082693289214,0.04688708269326683,1.0000000000004774
1122,2230782,19987,_member_meronym,4,2231930,11397,False,186,138,212,344,181,53,98,0.07630922693266833,0.000997506234413965,76.5
1123,2230782,19987,_member_meronym,4,2231930,11397,True,41,25,49,57,45,31,33,0.07630922720268318,0.07630922693266833,1.00000000353843
1124,12514592,38369,_hypernym,0,13112664,51,False,29,83,8,43,3,8,90,0.0018202502844141069,0.02942643391521197,0.0618576579703438
1125,12514592,38369,_hypernym,0,13112664,51,True,739,1235,498,1095,218,649,,,,
1126,771961,4506,_derivationally_related_form,1,7246582,9454,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1127,771961,4506,_derivationally_related_form,1,7246582,9454,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1128,10067968,6037,_hypernym,0,10215623,39187,False,15565,35137,7843,23466,1793,9584,,,,
1129,10067968,6037,_hypernym,0,10215623,39187,True,15270,35462,7161,23232,1190,9306,,,,
1130,9093608,2381,_instance_hypernym,2,8655464,12273,False,1,1,1,1,1,1,1,0.5714285714285714,0.5714285714285714,1.0
1131,9093608,2381,_instance_hypernym,2,8655464,12273,True,1,1,1,2,1,1,1,0.5714697478991596,0.5714697478991596,1.0
1132,2559862,6513,_hypernym,0,2554730,650,False,400,93,56,160,724,969,36,0.0006775832862789385,0.0001091703056768559,6.206662902315077
1133,2559862,6513,_hypernym,0,2554730,650,True,1080,567,613,789,1734,1695,,,,
1134,2023992,21168,_derivationally_related_form,1,3386011,10097,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1135,2023992,21168,_derivationally_related_form,1,3386011,10097,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1136,1786419,40792,_hypernym,0,1785971,9525,False,26214,27515,8692,38618,40191,16053,,,,
1137,1786419,40792,_hypernym,0,1785971,9525,True,20234,19518,20251,19768,21080,20554,,,,
1138,6350127,30839,_derivationally_related_form,1,10654015,10851,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1139,6350127,30839,_derivationally_related_form,1,10654015,10851,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1140,4103918,21181,_synset_domain_topic_of,5,2691156,232,False,53,9,15,6,29,208,1,0.07947024101847482,0.00010319917440660474,770.066635469021
1141,4103918,21181,_synset_domain_topic_of,5,2691156,232,True,188,63,38,33,81,723,137,0.07947019867549669,0.02142051860202931,3.71000348553503
1142,8920924,2173,_has_part,6,8925287,18659,False,58,12,45,31,106,96,46,0.07331879170920327,0.07331879170920327,1.0
1143,8920924,2173,_has_part,6,8925287,18659,True,18,8,27,9,15,33,11,0.07331879156275976,0.07331817266457287,1.0000084412658472
1144,1208597,38752,_hypernym,0,1207609,728,False,5888,5701,645,21,22944,129,134,0.00016172506738544476,,
1145,1208597,38752,_hypernym,0,1207609,728,True,6715,7131,1871,179,23536,857,,,,
1146,13722757,8716,_has_part,6,13722522,31315,False,23,5,6,6,69,27,3,0.00199501246882793,8.297033810412778e-06,240.44887780548626
1147,13722757,8716,_has_part,6,13722522,31315,True,36,2,6,18,127,29,5,0.00199501246882793,0.00020181634712411706,9.885286783042392
1148,2465693,24013,_derivationally_related_form,1,2120451,23715,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1149,2465693,24013,_derivationally_related_form,1,2120451,23715,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1150,1418037,36734,_synset_domain_topic_of,5,243918,985,False,1,1,1,1,1,1,1,0.26025459688826025,0.26025459688826025,1.0
1151,1418037,36734,_synset_domain_topic_of,5,243918,985,True,11,20,10,3,17,3,33,0.26027239761730037,0.29385964912280704,0.885703084429022
1152,2501101,12641,_hypernym,0,1342529,39,False,2,2,4,2,1,1,1,0.5115935629587803,0.5115935629587803,1.0
1153,2501101,12641,_hypernym,0,1342529,39,True,19,15,35,25,10,10,30,0.5115935629587803,0.5116087144739319,0.9999703845639786
1154,1385017,1398,_hypernym,0,1384687,19101,False,22038,30195,40196,1935,1113,36751,,,,
1155,1385017,1398,_hypernym,0,1384687,19101,True,21887,28911,40179,2352,1418,36573,,,,
1156,14598079,13758,_derivationally_related_form,1,1539633,29291,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1157,14598079,13758,_derivationally_related_form,1,1539633,29291,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1158,15278281,4555,_hypernym,0,15286249,1115,False,23400,15997,15009,25708,24481,35806,542,0.00010718113612004288,,
1159,15278281,4555,_hypernym,0,15286249,1115,True,23432,17107,15006,25375,24989,34681,,,,
1160,2464626,39750,_has_part,6,2463205,18050,False,5013,2192,5773,10246,1452,5401,,,,
1161,2464626,39750,_has_part,6,2463205,18050,True,6803,4118,6556,13139,2243,7960,,,,
1162,2753255,11789,_derivationally_related_form,1,331102,24319,False,120,13,33,17,107,428,2,0.2851879145173176,0.00036014405762304925,791.8717759764186
1163,2753255,11789,_derivationally_related_form,1,331102,24319,True,125,35,58,49,101,381,1,0.2851879145173176,9.97506234413965e-05,2859.0088430361093
1164,1292885,7072,_derivationally_related_form,1,4613158,9237,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1165,1292885,7072,_derivationally_related_form,1,4613158,9237,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1166,6590885,25660,_synset_domain_topic_of,5,6677302,4520,False,5,7,4,1,4,11,1,0.26025459688826025,0.0014962593516209476,173.93682225365393
1167,6590885,25660,_synset_domain_topic_of,5,6677302,4520,True,15,42,1,1,13,16,2,0.26025459688826025,0.17800729040097205,1.4620445954883152
1168,739632,38151,_hypernym,0,739270,7155,False,50,64,60,62,36,29,96,0.02493765600402316,0.02493780548628429,0.9999940057972938
1169,739632,38151,_hypernym,0,739270,7155,True,163,304,142,140,150,77,184,0.02493765586034913,0.02493765586034913,1.0
1170,344421,5768,_hypernym,0,331950,1444,False,20279,33064,1344,37963,11218,17806,115,0.00033277870216306157,,
1171,344421,5768,_hypernym,0,331950,1444,True,20624,31518,2842,35892,13399,19468,,,,
1172,10347446,39121,_synset_domain_topic_of,5,8199025,172,False,2,2,1,2,2,2,1,0.26025459688826025,0.000997506234413965,260.9052333804809
1173,10347446,39121,_synset_domain_topic_of,5,8199025,172,True,253,207,342,139,186,389,603,0.2602597105246239,0.29385964912280704,0.8856599104420035
1174,4530566,4453,_has_part,6,4117216,7580,False,9305,1558,20316,1391,20073,3189,,,,
1175,4530566,4453,_has_part,6,4117216,7580,True,8016,236,19289,174,19410,969,203,1.2445550715619167e-05,,
1176,7185325,29,_derivationally_related_form,1,753428,11186,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1177,7185325,29,_derivationally_related_form,1,753428,11186,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1178,10247880,40793,_hypernym,0,7846,608,False,13102,40384,201,2514,22033,377,1,0.00010430734749001466,,
1179,10247880,40793,_hypernym,0,7846,608,True,19997,19724,19713,20204,19783,20562,,,,
1180,7752109,35764,_hypernym,0,7751451,14617,False,434,41,402,1700,20,7,,,3.4481767765294103e-06,
1181,7752109,35764,_hypernym,0,7751451,14617,True,880,123,906,3177,120,76,,,,
1182,2338901,4608,_hypernym,0,2329401,3699,False,2,2,2,3,2,2,3,0.5115753811405985,0.5115775673754164,0.9999957264841985
1183,2338901,4608,_hypernym,0,2329401,3699,True,33,60,31,68,3,5,9,0.5115753811405985,0.029428390862374396,17.38373611839824
1184,504901,8852,_hypernym,0,115157,7403,False,2199,50,5070,3486,2321,69,1622,1.436740323553921e-06,1.1493922588431368e-06,1.25
1185,504901,8852,_hypernym,0,115157,7403,True,2623,134,6409,3782,2657,131,,,,
1186,9189411,193,_has_part,6,8707917,11869,False,2,2,2,2,3,1,1,0.7447006688314836,0.7446981238673737,1.000003417443966
1187,9189411,193,_has_part,6,8707917,11869,True,1,1,1,1,1,1,1,0.7446808510638298,0.7446808510638298,1.0
1188,1523908,19842,_member_meronym,4,1584004,22836,False,132,228,82,145,110,97,2,0.32013769363166955,0.07630922693266833,4.195268468833317
1189,1523908,19842,_member_meronym,4,1584004,22836,True,28,32,22,29,24,33,2,0.32013769363166955,0.0763092273376906,4.195268446566321
1190,2690708,21930,_derivationally_related_form,1,8624196,21045,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1191,2690708,21930,_derivationally_related_form,1,8624196,21045,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1192,395333,5745,_derivationally_related_form,1,2350175,14074,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1193,395333,5745,_derivationally_related_form,1,2350175,14074,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1194,1831308,9428,_derivationally_related_form,1,5685030,8999,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1195,1831308,9428,_derivationally_related_form,1,5685030,8999,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1196,13566535,26613,_derivationally_related_form,1,376106,9037,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1197,13566535,26613,_derivationally_related_form,1,376106,9037,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1198,2163982,7396,_hypernym,0,1342529,39,False,1,1,1,2,1,2,1,0.6551724137931034,0.6551724137931034,1.0
1199,2163982,7396,_hypernym,0,1342529,39,True,11,9,6,11,9,19,7,0.6551724137931034,0.5116208356860531,1.2805819624498995
1200,873603,24578,_also_see,3,884778,23111,False,1,1,1,1,1,1,1,0.5784215784215784,0.5784215784215784,1.0
1201,873603,24578,_also_see,3,884778,23111,True,2,1,2,2,2,2,1,0.5784549117549117,0.5784215784215784,1.0000576280944156
1202,2457058,21061,_derivationally_related_form,1,44900,25626,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1203,2457058,21061,_derivationally_related_form,1,44900,25626,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1204,4889162,24011,_hypernym,0,4887912,12474,False,23663,10714,37742,26799,34348,8713,,,,
1205,4889162,24011,_hypernym,0,4887912,12474,True,23658,12468,35998,26755,34333,8737,,,,
1206,264776,13829,_derivationally_related_form,1,4860586,16710,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1207,264776,13829,_derivationally_related_form,1,4860586,16710,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1208,8179879,12211,_hypernym,0,7942152,6042,False,12059,4895,214,13244,36806,5134,13,0.007481297045452803,,
1209,8179879,12211,_hypernym,0,7942152,6042,True,13204,8737,1381,14214,33536,8152,45,0.007481296758104738,,
1210,7485475,13978,_derivationally_related_form,1,1188485,2276,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1211,7485475,13978,_derivationally_related_form,1,1188485,2276,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1212,8765069,29422,_instance_hypernym,2,8691669,1136,False,2,2,2,2,2,2,4,0.12818927334441674,0.22974692724631668,0.5579585976659537
1213,8765069,29422,_instance_hypernym,2,8691669,1136,True,162,100,57,142,84,425,492,0.1281795511221945,0.22974705378364932,0.5579159732899122
1214,8231499,39294,_member_meronym,4,8078819,26572,False,1901,3274,151,1688,1865,2528,,,,
1215,8231499,39294,_member_meronym,4,8078819,26572,True,1972,2847,193,2288,2260,2271,,,,
1216,188137,33294,_hypernym,0,187526,3229,False,6,3,2,6,14,3,1,0.12280701754385964,0.001775147928994083,69.1812865497076
1217,188137,33294,_hypernym,0,187526,3229,True,59,19,36,66,123,50,1,0.12281865995550205,0.000997506234413965,123.12570660539082
1218,7105475,6633,_member_of_domain_usage,7,15267945,12050,False,46,12,98,46,27,49,41,0.21108518402575915,0.21108518402575915,1.0
1219,7105475,6633,_member_of_domain_usage,7,15267945,12050,True,1,1,1,1,1,1,1,0.21108179419525067,0.21108179419525067,1.0
1220,1880113,16200,_hypernym,0,1831531,1852,False,47,9,116,21,19,68,23,0.0010765550239234451,0.0004379562043795621,2.458133971291866
1221,1880113,16200,_hypernym,0,1831531,1852,True,234,109,353,189,190,327,751,0.0010765550239234451,0.0010765550239234451,1.0
1222,3158885,19710,_has_part,6,3474896,10760,False,2,1,1,3,3,2,1,0.1057411970074813,0.10573587260013018,1.0000503557328293
1223,3158885,19710,_has_part,6,3474896,10760,True,6,7,3,8,9,3,1,0.1057411970074813,0.105735661262732,1.0000523545668811
1224,10379620,32734,_derivationally_related_form,1,1081152,3419,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1225,10379620,32734,_derivationally_related_form,1,1081152,3419,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1226,10771270,4779,_derivationally_related_form,1,1041415,14955,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1227,10771270,4779,_derivationally_related_form,1,1041415,14955,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1228,1400044,3716,_derivationally_related_form,1,125629,1998,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1229,1400044,3716,_derivationally_related_form,1,125629,1998,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1230,2154508,2915,_derivationally_related_form,1,6767035,12159,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1231,2154508,2915,_derivationally_related_form,1,6767035,12159,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1232,650353,522,_derivationally_related_form,1,10012815,21041,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1233,650353,522,_derivationally_related_form,1,10012815,21041,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1234,93979,31153,_hypernym,0,241689,36722,False,18114,17259,4609,32635,6536,29533,,,,
1235,93979,31153,_hypernym,0,241689,36722,True,18364,17571,5114,33174,5771,30192,,,,
1236,2647497,7592,_derivationally_related_form,1,5393023,9560,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1237,2647497,7592,_derivationally_related_form,1,5393023,9560,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1238,8760510,5144,_member_meronym,4,8761244,4318,False,6,6,8,1,5,11,2,0.16932776071001876,0.16931218682530416,1.0000919832470812
1239,8760510,5144,_member_meronym,4,8761244,4318,True,2,1,2,1,2,2,1,0.16932776071001876,0.16932571097883597,1.0000121052566142
1240,2038357,2035,_derivationally_related_form,1,5068080,8589,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1241,2038357,2035,_derivationally_related_form,1,5068080,8589,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1242,1194483,4666,_derivationally_related_form,1,4663763,4665,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1243,1194483,4666,_derivationally_related_form,1,4663763,4665,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1244,635794,6144,_derivationally_related_form,1,575365,19664,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1245,635794,6144,_derivationally_related_form,1,575365,19664,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1246,8955626,28456,_instance_hypernym,2,8700255,1773,False,1,1,1,1,1,1,1,0.5111111111111111,0.5111111111111111,1.0
1247,8955626,28456,_instance_hypernym,2,8700255,1773,True,8,1,10,12,6,11,10,0.5111112108617345,0.5111130241545894,0.9999964522663889
1248,1134781,18213,_derivationally_related_form,1,122954,18982,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1249,1134781,18213,_derivationally_related_form,1,122954,18982,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1250,8566028,18716,_hypernym,0,8568978,37537,False,2308,3334,1314,101,1484,5307,,,,
1251,8566028,18716,_hypernym,0,8568978,37537,True,1820,3011,690,51,1129,4218,,,,
1252,456596,6882,_verb_group,9,456740,10563,False,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
1253,456596,6882,_verb_group,9,456740,10563,True,1,1,1,1,1,1,1,0.9191919191919192,0.9191919191919192,1.0
1254,915830,332,_hypernym,0,941990,1287,False,2,2,2,3,2,2,1,0.04688282010304683,0.04688279301745636,1.0000005777298817
1255,915830,332,_hypernym,0,941990,1287,True,5,8,4,3,6,4,36,0.04688708229426434,0.0468870823042394,0.9999999997872535
1256,14462193,40794,_hypernym,0,14460565,32275,False,14671,17992,14598,5420,23487,11857,,,,
1257,14462193,40794,_hypernym,0,14460565,32275,True,20493,19889,19586,21018,20991,20979,,,,
1258,241038,19296,_derivationally_related_form,1,7313004,6611,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1259,241038,19296,_derivationally_related_form,1,7313004,6611,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1260,858377,16065,_hypernym,0,858188,36140,False,6,5,7,2,9,6,7,0.0428927680798005,0.04289279516539096,0.9999993685282025
1261,858377,16065,_hypernym,0,858188,36140,True,4,2,3,1,11,2,3,0.0428927680798005,0.011879049676025918,3.61079120380866
1262,921072,32071,_derivationally_related_form,1,5919034,23898,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1263,921072,32071,_derivationally_related_form,1,5919034,23898,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1264,12883395,37285,_hypernym,0,11579418,184,False,1,1,1,1,1,1,1,0.7142857142857143,0.7142857142857143,1.0
1265,12883395,37285,_hypernym,0,11579418,184,True,7,5,10,6,6,10,11,0.7142857142857143,0.8562874251497006,0.8341658341658342
1266,8131530,1190,_has_part,6,8347704,31657,False,6,4,3,2,5,15,2,0.20001727272727274,0.17274289781206076,1.1578899929355457
1267,8131530,1190,_has_part,6,8347704,31657,True,1,1,1,1,1,1,1,0.2,0.2,1.0
1268,369194,17492,_derivationally_related_form,1,8303504,20700,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1269,369194,17492,_derivationally_related_form,1,8303504,20700,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1270,15145782,16074,_hypernym,0,15290337,18268,False,1,1,1,1,1,1,1,0.15679190751445088,0.15679190751445088,1.0
1271,15145782,16074,_hypernym,0,15290337,18268,True,1,1,1,1,1,1,1,0.15679190751445088,0.15679190751445088,1.0
1272,1305361,14746,_derivationally_related_form,1,8640111,23603,False,35,10,15,119,25,6,,,0.00021893814997263274,
1273,1305361,14746,_derivationally_related_form,1,8640111,23603,True,75,11,36,241,62,24,,,0.013965087281795512,
1274,306426,7078,_has_part,6,306900,36019,False,604,550,1062,1158,95,153,9,0.00199501246882793,4.148516905206389e-06,480.8977556109725
1275,306426,7078,_has_part,6,306900,36019,True,302,333,464,662,24,27,6,0.00199501246882793,6.222775357809583e-06,320.59850374064837
1276,1020005,4225,_derivationally_related_form,1,6765044,11780,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1277,1020005,4225,_derivationally_related_form,1,6765044,11780,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1278,1950798,754,_derivationally_related_form,1,1105259,2375,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1279,1950798,754,_derivationally_related_form,1,1105259,2375,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1280,6951067,1823,_member_of_domain_usage,7,10589243,36030,False,3522,2247,12138,1174,241,1812,,,,
1281,6951067,1823,_member_of_domain_usage,7,10589243,36030,True,2441,979,10319,181,20,704,,,,
1282,1629589,6054,_hypernym,0,1617192,4123,False,4145,63,1707,1400,2464,15090,20,0.0005973715651135007,,
1283,1629589,6054,_hypernym,0,1617192,4123,True,4883,383,2916,2412,3678,15026,501,0.0005973715651135007,,
1284,8024096,40735,_synset_domain_topic_of,5,759694,774,False,18590,48,36867,40422,7658,7957,3,0.0004165331624479333,,
1285,8024096,40735,_synset_domain_topic_of,5,759694,774,True,20565,19869,21071,20577,21196,20113,,,,
1286,164999,3215,_hypernym,0,163779,7911,False,5,4,6,6,4,6,2,0.04688678304239402,0.04688678304239402,1.0
1287,164999,3215,_hypernym,0,163779,7911,True,4,1,5,8,2,2,13,0.04688708229426434,0.04688708229426434,1.0
1288,1209678,16802,_derivationally_related_form,1,5566504,8850,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1289,1209678,16802,_derivationally_related_form,1,5566504,8850,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1290,2579447,1076,_derivationally_related_form,1,10419047,1075,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1291,2579447,1076,_derivationally_related_form,1,10419047,1075,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1292,7039056,18470,_derivationally_related_form,1,1707495,18469,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1293,7039056,18470,_derivationally_related_form,1,1707495,18469,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1294,8101410,7673,_derivationally_related_form,1,1429455,8629,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1295,8101410,7673,_derivationally_related_form,1,1429455,8629,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1296,2016523,8644,_derivationally_related_form,1,7370125,14101,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1297,2016523,8644,_derivationally_related_form,1,7370125,14101,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1298,6142118,493,_hypernym,0,5999797,1629,False,9247,4398,750,4763,13868,22456,62,0.0012711864406779662,,
1299,6142118,493,_hypernym,0,5999797,1629,True,9673,5283,1306,5103,14981,21691,370,0.0012711864406779662,,
1300,12423565,2736,_member_meronym,4,12459471,33515,False,9,1,18,9,5,14,10,0.5454545454545454,0.5454545454545454,1.0
1301,12423565,2736,_member_meronym,4,12459471,33515,True,1,1,1,1,1,1,1,0.5454545454545454,0.5454545454545454,1.0
1302,7619881,40795,_hypernym,0,7566340,10090,False,22734,25790,2399,36598,18820,30061,314,4.022872905950979e-06,,
1303,7619881,40795,_hypernym,0,7566340,10090,True,20885,20556,21512,21192,20952,20211,,,,
1304,1753488,35179,_hypernym,0,1752165,19119,False,975,2620,1736,129,77,314,,,2.0114364529754893e-06,
1305,1753488,35179,_hypernym,0,1752165,19119,True,1187,3006,2071,225,219,415,,,,
1306,10820790,28508,_instance_hypernym,2,10705615,3843,False,2,2,2,2,2,1,1,0.46153846153846156,0.21052631578947367,2.1923076923076925
1307,10820790,28508,_instance_hypernym,2,10705615,3843,True,2,2,2,2,2,2,1,0.46155664335664337,0.46153846153846156,1.000039393939394
1308,2163183,25746,_hypernym,0,2162947,11870,False,25044,32930,38380,40691,2498,10722,,,,
1309,2163183,25746,_hypernym,0,2162947,11870,True,25182,32571,37822,40681,3834,11002,,,,
1310,15037339,26637,_has_part,6,15037664,24424,False,64,11,3,19,106,182,16,0.000997506234413965,6.222775357809583e-06,160.29925187032418
1311,15037339,26637,_has_part,6,15037664,24424,True,109,9,5,15,202,312,3,0.000997506234413965,1.6594067620825556e-05,60.112219451371566
1312,6013584,15305,_synset_domain_topic_of,5,6000644,2978,False,1,1,1,1,1,1,1,0.26025459688826025,0.26025459688826025,1.0
1313,6013584,15305,_synset_domain_topic_of,5,6000644,2978,True,5,2,10,5,5,4,27,0.26027239761730037,0.3333333333333333,0.7808171928519011
1314,710005,14631,_hypernym,0,704690,3275,False,793,314,19,1495,783,1353,453,0.00010958904109589041,3.7355248412401947e-06,29.336986301369862
1315,710005,14631,_hypernym,0,704690,3275,True,855,374,51,1632,866,1353,,,,
1316,9760913,39736,_derivationally_related_form,1,1728355,21554,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1317,9760913,39736,_derivationally_related_form,1,1728355,21554,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1318,2108026,8260,_hypernym,0,2108377,7895,False,14,1,3,61,4,2,3,0.0428927680798005,0.001496359102244389,28.664755682954468
1319,2108026,8260,_hypernym,0,2108377,7895,True,29,1,9,115,14,6,3,0.0428927680798005,0.000997506234413965,43.0
1320,14302261,36792,_derivationally_related_form,1,2616627,37816,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1321,14302261,36792,_derivationally_related_form,1,2616627,37816,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1322,11217479,40796,_instance_hypernym,2,10794014,3317,False,15511,30767,23,1953,38912,5902,20,0.00011278195488721805,,
1323,11217479,40796,_instance_hypernym,2,10794014,3317,True,20902,21558,20441,20815,21164,20533,,,,
1324,11683989,11856,_derivationally_related_form,1,1500873,2643,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1325,11683989,11856,_derivationally_related_form,1,1500873,2643,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1326,1217043,8104,_derivationally_related_form,1,3421117,4274,False,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1327,1217043,8104,_derivationally_related_form,1,3421117,4274,True,1,1,1,1,1,1,1,0.9211970074812967,0.9211970074812967,1.0
1328,12423565,2736,_member_meronym,4,12473011,34726,False,4,3,2,3,8,5,16,0.5454545454545454,0.5454545454545454,1.0
